,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
101,370233926766473_379606979162501,2017-11-11 21:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379606509162548/?type=3,"C’est la Journée des océans et des zones côtières à la COP23.

Le gouvernement du Canada reconnaît le potentiel énorme de développement des entreprises et de création d’emplois du marché mondial de l’énergie renouvelable de la mer, lequel devrait avoisiner les 900 milliards de dollars d’ici 2050.","C’est la Journée des océans et des zones côtières à la COP23. Le gouvernement du Canada reconnaît le potentiel énorme de développement des entreprises et de création d’emplois du marché mondial de l’énergie renouvelable de la mer, lequel devrait avoisiner les milliards de dollars d’ici .",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['renouvelable', 'cop23', 'or', 'mer']",neutral
102,370233926766473_379982119124987,2017-11-12 17:20:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379982009124998/?type=3,"C’est aujourd’hui, la Journée de l‘industrie à la COP23. Cette journée nous rappelle que la transition vers des sources d’énergie propre est profitable non seulement pour l’environnement, mais aussi pour l’économie. 

De plus en plus, les sources d’énergie renouvelables rivalisent avec les sources traditionnelles. Nous savons qu’il y a plus de 20 trillions de dollars de nouvelles possibilités d’investissements dans les marchés émergents d’ici 2030.

Les entreprises canadiennes sont bien placées pour saisir les possibilités offertes par la croissance propre et, ainsi, créer de nouveaux emplois et de nouvelles technologies, tout en réduisant la pollution. Le gouvernement du Canada investit stratégiquement afin de soutenir la croissance de tous les secteurs de l’économie.","C’est aujourd’hui, la Journée de l‘industrie à la COP23. Cette journée nous rappelle que la transition vers des sources d’énergie propre est profitable non seulement pour l’environnement, mais aussi pour l’économie. De plus en plus, les sources d’énergie renouvelables rivalisent avec les sources traditionnelles. Nous savons qu’il y a plus de trillions de dollars de nouvelles possibilités d’investissements dans les marchés émergents d’ici . Les entreprises canadiennes sont bien placées pour saisir les possibilités offertes par la croissance propre et, ainsi, créer de nouveaux emplois et de nouvelles technologies, tout en réduisant la pollution. Le gouvernement du Canada investit stratégiquement afin de soutenir la croissance de tous les secteurs de l’économie.",[],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['emplois', 'invest', 'croissance', 'secteur', 'technologies', 'technologie', 'industrie']",neutral
103,370233926766473_379985015791364,2017-11-12 18:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379984495791416/?type=3,"La lutte contre les changements climatiques est importante tant à l’échelle locale qu’à l’échelle internationale. À la COP23, nous célébrons les initiatives locales telles que le programme Halifax Solar City. Jetez y un coup d’œil! http://ow.ly/Hvwd30gwHR2 (anglais seulement)","La lutte contre les changements climatiques est importante tant à l’échelle locale qu’à l’échelle internationale. À la COP23, nous célébrons les initiatives locales telles que le programme Halifax Solar City. Jetez y un coup d’œil! 2 (anglais seulement)",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['cop23', 'or', 'solar', 'climat']",neutral
104,370233926766473_379987075791158,2017-11-12 18:55:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379986939124505/?type=3,"C’est aujourd’hui, la Journée de la santé à la COP23. Le gouvernement du Canada s’engage à réduire les polluants climatiques de courte durée qui réchauffent la planète et qui nuisent à notre santé, à la qualité de l’air que nous respirons et à l’environnement.

En recourant à des technologies propres pour réduire les polluants climatiques de courte durée, nous ferons croître l’économie, tout en respectant nos objectifs en matière de changements climatiques et de qualité de l’air. Qui dit air pur dit meilleure santé (réduction des symptômes d’asthme, des risques de décès prématuré et des problèmes cardiaques). http://ow.ly/oLS730gwIg8","C’est aujourd’hui, la Journée de la santé à la COP23. Le gouvernement du Canada s’engage à réduire les polluants climatiques de courte durée qui réchauffent la planète et qui nuisent à notre santé, à la qualité de l’air que nous respirons et à l’environnement. En recourant à des technologies propres pour réduire les polluants climatiques de courte durée, nous ferons croître l’économie, tout en respectant nos objectifs en matière de changements climatiques et de qualité de l’air. Qui dit air pur dit meilleure santé (réduction des symptômes d’asthme, des risques de décès prématuré et des problèmes cardiaques). 8",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'cop23', 'polluants', 'air', 'propre', 'technologie']",neutral
105,370233926766473_380192255770640,2017-11-13 07:12:58,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380192189103980/?type=3,"C’est la journée financement à la COP23. L’innovation en matière de technologies propres est l’élément central du Plan pour l’innovation et les compétences du gouvernement du Canada. 

Lors du dernier budget fédéral, le gouvernement du Canada s’est engagé à investir plus de 2,3 milliards de dollars pour favoriser la croissance des technologies propres partout au pays! Le financement est un aspect crucial de la croissance des entreprises vertes.http://ow.ly/L1a230gxpDE","C’est la journée financement à la COP23. L’innovation en matière de technologies propres est l’élément central du Plan pour l’innovation et les compétences du gouvernement du Canada. Lors du dernier budget fédéral, le gouvernement du Canada s’est engagé à investir plus de ,3 milliards de dollars pour favoriser la croissance des technologies propres partout au pays! Le financement est un aspect crucial de la croissance des entreprises vertes.",[],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['finance', 'invest', 'croissance', 'investir', 'innovation', 'financement', 'technologies', 'technologie']",neutral
106,370233926766473_397119797411219,2017-12-24 10:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397119797411219/,"En cette saison des Fêtes, téléphonez, envoyez un courriel ou communiquez par vidéo avec votre famille pour réduire les déchets et votre empreinte sur la planète!","En cette saison des Fêtes, téléphonez, envoyez un courriel ou communiquez par vidéo avec votre famille pour réduire les déchets et votre empreinte sur la planète!",[],0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['ami', 'famille']",neutral
107,370233926766473_380712962385236,2017-11-14 12:40:40,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380712689051930/?type=3,"Aujourd’hui, à la COP23 à Bonn, en Allemagne, la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, a coprésidé l’Assemblée annuelle de haut niveau de la Coalition pour le climat et l’air pur.

L’Assemblée a réuni des pays partageant le but commun de réduire les polluants qui contribuent aux changements climatiques et qui nuisent à la qualité de l’air de millions de citoyens partout dans le monde. http://ow.ly/tZJi30gzJPC","Aujourd’hui, à la COP23 à Bonn, en Allemagne, la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, a coprésidé l’Assemblée annuelle de haut niveau de la Coalition pour le climat et l’air pur. L’Assemblée a réuni des pays partageant le but commun de réduire les polluants qui contribuent aux changements climatiques et qui nuisent à la qualité de l’air de millions de citoyens partout dans le monde. C",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'cop23', 'polluants', 'changement climatique', 'air', 'eau']",neutral
108,370233926766473_380783405711525,2017-11-14 16:50:16,http://ow.ly/y44H30gA6Yr,"Découvrez les faits saillants de la journée touchant la ministre de l’Environnement et du Changement climatique, Catherine McKenna : http://ow.ly/y44H30gA6Yr","Découvrez les faits saillants de la journée touchant la ministre de l’Environnement et du Changement climatique, Catherine McKenna :",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'changement climatique', 'climat']",neutral
109,370233926766473_380801065709759,2017-11-14 17:57:54,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380801065709759/?type=3,"C’est aujourd’hu la Journée du genre à la COP23, et le Canada célèbre nos puissants agents de changements : les filles et les femmes.","C’est aujourd’hu la Journée du genre à la COP23, et le Canada célèbre nos puissants agents de changements : les filles et les femmes.",[],0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['femmes', 'changement', 'change']",neutral
110,370233926766473_379600802496452,2017-11-11 20:49:08,https://www.facebook.com/EnvironnementetChangementclimatique/videos/379600802496452/,"C’est la Journée des établissements humains [ou villes] à la COP23.

Au Canada, près de 12 % des émissions de gaz à effet de serre sont générées par les systèmes de chauffage et de climatisation des maisons et des bâtiments. Si nous voulons une planète plus propre, nos villes doivent s’adapter pour faire face aux changements climatiques. Pour trouver des solutions, le Canada investit dans les infrastructures résilientes au climat et les normes climatiques. 

Renseignez-vous sur les maisons et les bâtiments durables et efficients :","C’est la Journée des établissements humains [ou villes] à la COP23. Au Canada, près de % des émissions de gaz à effet de serre sont générées par les systèmes de chauffage et de climatisation des maisons et des bâtiments. Si nous voulons une planète plus propre, nos villes doivent s’adapter pour faire face aux changements climatiques. Pour trouver des solutions, le Canada investit dans les infrastructures résilientes au climat et les normes climatiques. Renseignez-vous sur les maisons et les bâtiments durables et efficients :",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['gaz', 'climat', 'cop23', 'durable', 'air', 'propre', 'or']",neutral
111,370233926766473_397116244078241,2017-12-23 16:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397116244078241/,"Cette année, pour votre cadeau de Noël écolo, offrez une expérience qui durera toute la vie et qui ne se retrouvera pas dans un site d’enfouissement! 

Au lieu de donner des marchandises, offrez des billets de théâtre, de cinéma ou d’événement sportif ou un chèque-cadeau de restaurant, un abonnement dans un club de sports ou un traitement dans un spa! Moins vous achetez de matériel, plus vous réduisez votre empreinte carbonique des Fêtes.","Cette année, pour votre cadeau de Noël écolo, offrez une eérience qui durera toute la vie et qui ne se retrouvera pas dans un site d’enfouissement! Au lieu de donner des marchandises, offrez des billets de théâtre, de cinéma ou d’événement sportif ou un chèque-cadeau de restaurant, un abonnement dans un club de sports ou un traitement dans un spa! Moins vous achetez de matériel, plus vous réduisez votre empreinte carbonique des Fêtes.",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'eau', 'or']",neutral
112,370233926766473_380840845705781,2017-11-14 20:25:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380840845705781/?type=3,C’est aujourd’hui la Journée de la résilience à la COP23. Nous mettons à jour les codes du bâtiment du Canada et élaborons un code de rénovation pour nous adapter aux changements climatiques. Notre but : créer les bâtiments écologiques du 21e siècle.,C’est aujourd’hui la Journée de la résilience à la COP23. Nous mettons à jour les codes du bâtiment du Canada et élaborons un code de rénovation pour nous adapter aux changements climatiques. Notre but : créer les bâtiments écologiques du e siècle.,[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['cop23', 'or', 'climat']",neutral
113,370233926766473_381087509014448,2017-11-15 10:12:53,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381087405681125/?type=3,"Les effets des changements climatiques touchent de manière disproportionnée les peuples autochtones du Canada et du monde entier. Parallèlement, leurs connaissances, leurs expériences et leurs innovations sont cruciales pour réagir face aux impacts des changements climatiques.

C’est la raison pour laquelle le Canada a travaillé si dur pour faire entendre la voix des Autochtones — au pays et à l’étranger.","Les effets des changements climatiques touchent de manière disproportionnée les peuples autochtones du Canada et du monde entier. Parallèlement, leurs connaissances, leurs eériences et leurs innovations sont cruciales pour réagir face aux impacts des changements climatiques. C’est la raison pour laquelle le Canada a travaillé si dur pour faire entendre la voix des Autochtones — au pays et à l’étranger.",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['or', 'climat', 'air']",neutral
114,370233926766473_379451979178001,2017-11-11 12:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379451605844705/?type=3,"À la COP23, le Canada demeure déterminé à investir dans le traitement de l’eau et de l’eau potable pour les collectivités durables. Les eaux du Canada représentent environ 7 % des réserves d’eau douce de la planète. Nous travaillons d’arrache-pied pour les protéger pour les Canadiens. 

Pour de plus amples renseignements sur les efforts du Canada pour protéger l’eau douce : http://ow.ly/QNRh30gvQ0B","À la COP23, le Canada demeure déterminé à investir dans le traitement de l’eau et de l’eau potable pour les collectivités durables. Les eaux du Canada représentent environ % des réserves d’eau douce de la planète. Nous travaillons d’arrache-pied pour les protéger pour les Canadiens. Pour de plus amples renseignements sur les efforts du Canada pour protéger l’eau douce :",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['cop23', 'eau', 'durable', 'or']",neutral
115,370233926766473_381091725680693,2017-11-15 10:24:52,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381091692347363/?type=3,"Regardez en direct la rencontre de la nouvelle Alliance : Energiser au-dela du charbon qui s’engage à éliminer progressivement l’electricite du charbon traditionnel le 16 novembre à 5 h 45 (HNE).

Cette alliance s’engage à assurer la transition vers une économie à faibles émissions de carbone et une croissance économique propre. http://ow.ly/7jwr30gB37j",Regardez en direct la rencontre de la nouvelle Alliance : Energiser au-dela du charbon qui s’engage à éliminer progressivement l’electricite du charbon traditionnel le novembre à h (HNE). Cette alliance s’engage à assurer la transition vers une économie à faibles émissions de carbone et une croissance économique propre.,[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'propre']",neutral
116,370233926766473_380810439042155,2017-11-14 18:42:37,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380810439042155/?type=3,Le Canada a l’occasion d’être un chef de file des innovations technologiques. Le plan d’action sur les changements climatiques du Canada sera un catalyseur d’innovations et créera des emplois dans le secteur des technologies propres. #COP23 http://ow.ly/E1B530gAdYQ,Le Canada a l’occasion d’être un chef de file des innovations technologiques. Le plan d’action sur les changements climatiques du Canada sera un catalyseur d’innovations et créera des emplois dans le secteur des technologies propres.,['#COP23'],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['secteur', 'technologies', 'technologie', 'emplois', 'innovation']",neutral
117,370233926766473_396227690833763,2017-12-19 13:58:13,https://www.facebook.com/Votregouvernementaloeuvre/videos/601724653331096/,,,[],0,0,0,0,0,0,0,0,0,0,0,unknown,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral
118,370233926766473_383174638805735,2017-11-20 10:13:13,https://www.facebook.com/EnvironmentandClimateChange/videos/650044275384201/,"Mettez-vous à l’écoute dès maintenant pour voir le très honorable Brian Mulroney et la ministre de l’Environnement et du Changement climatique Catherine McKenna prendre la parole à l’occasion de l’ouverture de la conférence internationale visant à protéger la couche d’ozone et à lutter contre les changements climatiques. 

EN DIRECT de Montréal :",Mettez-vous à l’écoute dès maintenant pour voir le très honorable Brian Mulroney et la ministre de l’Environnement et du Changement climatique Catherine McKenna prendre la parole à l’occasion de l’ouverture de la conférence internationale visant à protéger la couche d’ozone et à lutter contre les changements climatiques. EN DIRECT de Montréal :,[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'or', 'changement climatique', 'climat', 'vert']",neutral
119,370233926766473_383179902138542,2017-11-20 10:30:46,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/383179748805224/?type=3,"À l’instant! Le très honorable Brian Mulroney, la ministre de l’Environnement et du Changement climatique, Catherine McKenna et Tina Birmpili, Secrétaire exécutive du Secrétariat de l’ozone représentant UN Environment lors de la conférence du #ProtocoleDeMontréal. http://ow.ly/X6HY30gHeeK","À l’instant! Le très honorable Brian Mulroney, la ministre de l’Environnement et du Changement climatique, Catherine McKenna et Tina Birmpili, Secrétaire exécutive du Secrétariat de l’ozone représentant UN Environment lors de la conférence du éal.",['#ProtocoleDeMontr'],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'or', 'changement climatique', 'climat', 'air']",neutral
120,370233926766473_392068401249692,2017-12-10 14:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392068401249692/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Biorem se spécialise en systèmes antipollution de haute efficacité pour l’élimination des polluants atmosphériques. http://ow.ly/8mQW30h7Zcd #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Biorem se spécialise en systèmes antipollution de haute efficacité pour l’élimination des polluants atmosphériques. cd,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['polluants', 'pollution', 'or', 'mer']",neutral
121,370233926766473_392182351238297,2017-12-10 13:15:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392182351238297/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Biothermica se spécialise en réduction des polluants de l’air industriels et du méthane émis par les décharges et mines de charbon souterraines http://ow.ly/ar2730h7Z67 #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Biothermica se spécialise en réduction des polluants de l’air industriels et du méthane émis par les décharges et mines de charbon souterraines,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['polluants', 'mer', 'air']",neutral
122,370233926766473_392063671250165,2017-12-10 09:05:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392063671250165/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 @XebecAdsorptionInc conçoit des produits novateurs qui transforment le gaz brut en source d’énergie propre. http://ow.ly/lujE30h7YVj #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 conçoit des produits novateurs qui transforment le gaz brut en source d’énergie propre.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['propre', 'or', 'gaz', 'mer']",neutral
123,370233926766473_392049011251631,2017-12-10 09:05:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392049011251631/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Biothermica se spécialise en réduction des polluants de l’air industriels et du méthane émis par les décharges et mines de charbon souterraines http://ow.ly/v60w30h7Yid #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Biothermica se spécialise en réduction des polluants de l’air industriels et du méthane émis par les décharges et mines de charbon souterraines d,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['polluants', 'mer', 'air']",neutral
124,370233926766473_392051711251361,2017-12-10 08:05:07,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392051711251361/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise Echologics 🇨🇦   se spécialise dans la détection des fuites dans les conduites d’eau et en évaluation de leur état. http://ow.ly/k1MW30h7XMq #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise Echologics 🇨🇦 se spécialise dans la détection des fuites dans les conduites d’eau et en évaluation de leur état.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['eau', 'mer']",neutral
125,370233926766473_391875504602315,2017-12-09 23:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391875504602315/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Echologics se spécialise dans la détection des fuites dans les conduites d’eau et en évaluation de leur état. http://ow.ly/1alh30h7I6K #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Echologics se spécialise dans la détection des fuites dans les conduites d’eau et en évaluation de leur état.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['eau', 'mer']",neutral
126,370233926766473_391867221269810,2017-12-09 22:15:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391867221269810/,"#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 #ShellCansolv capte la pollution par le carbone avant qu’elle ne se retrouve dans l’atmosphère. 
http://ow.ly/UhJP30h7HwY #ActionClimatique",– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 capte la pollution par le carbone avant qu’elle ne se retrouve dans l’atmosphère.,"['#CanadaEnChine', '#TechnologiesPropres', '#ShellCansolv', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'pollution', 'mer']",neutral
127,370233926766473_391872841269248,2017-12-09 21:55:03,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391872841269248/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Quadrogen transforme les eaux usées des stations de traitement et des décharges en énergie et en combustibles propres. http://ow.ly/uQ7F30h7HKv,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Quadrogen transforme les eaux usées des stations de traitement et des décharges en énergie et en combustibles propres.,"['#CanadaEnChine', '#TechnologiesPropres']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['propre', 'eau', 'or', 'mer']",neutral
128,370233926766473_397127994077066,2017-12-25 16:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397127994077066/,Conseil du jour pour des Fêtes écolo : économisez de l’énergie (et de l’argent) en utilisant des lumières DEL avec une minuterie!,Conseil du jour pour des Fêtes écolo : économisez de l’énergie (et de l’argent) en utilisant des lumières DEL avec une minuterie!,[],0,0,0,0,0,0,0,0,0,0,0,unknown,fr,0.0,EnvironnementetChangementclimatique_facebook,,neutral
129,370233926766473_390807188042480,2017-12-07 16:59:17,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/390807188042480/?type=3,"Les technologies propres nous permettent de lutter contre les changements climatiques et de créer des emplois hautement qualifiés!

Le gouvernement du Canada a investi 2,2 M$ dans l’entreprise montréalaise de technologie Spark Microsystems. Elle utilise une technologie novatrice qui améliore l’efficacité énergétique des piles de nos téléphones cellulaires. 

Grâce à cette technologie, les Canadiens pourraient utiliser leurs appareils mobiles encore plus longtemps sans épuiser leurs piles. 

Découvrez cette entreprise et vous serez enthousiasmé par l’avenir des technologies propres! http://ow.ly/18IU30h5nxt","Les technologies propres nous permettent de lutter contre les changements climatiques et de créer des emplois hautement qualifiés! Le gouvernement du Canada a investi ,2 M$ dans l’entreprise montréalaise de technologie Spark Microsystems. Elle utilise une technologie novatrice qui améliore l’efficacité énergétique des piles de nos téléphones cellulaires. Grâce à cette technologie, les Canadiens pourraient utiliser leurs appareils mobiles encore plus longtemps sans épuiser leurs piles. Découvrez cette entreprise et vous serez enthousiasmé par l’avenir des technologies propres!",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'park', 'ice', 'air', 'propre', 'technologie', 'or']",neutral
130,370233926766473_390887564701109,2017-12-07 22:35:02,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/390887564701109/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 AUG Signals  se spécialise dans le traitement des données de surveillance de l’#eau de source et l’eau potable. http://ow.ly/y0Oj30h5ycr,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 AUG Signals se spécialise dans le traitement des données de surveillance de l’ de source et l’eau potable.,"['#CanadaEnChine', '#TechnologiesPropres', '#eau']",0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['eau potable', 'mer']",neutral
131,370233926766473_391677127955486,2017-12-09 11:50:07,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391677127955486/?type=3,#CanadaEnChine – l’entreprise 🇨🇦 du Centre international CCS connaissances se spécialise dans l’accélération du déploiement mondial du captage et du stockage de carbone pour gérer les gaz à effet de serre. http://ow.ly/J3wB30h7mH8 #ActionClimatique,– l’entreprise 🇨🇦 du Centre international CCS connaissances se spécialise dans l’accélération du déploiement mondial du captage et du stockage de carbone pour gérer les gaz à effet de serre. 8,"['#CanadaEnChine', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'gaz']",neutral
132,370233926766473_391261704663695,2017-12-08 14:50:18,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391261704663695/?type=3,"Les prairies renferment tout un éventail de récoltes, alors, pourquoi ne pas récolter aussi du vent? 

Le parc éolien de St. Leon, au Manitoba, compte 63 turbines qui produisent une électricité sans émission qui pourrait alimenter 26 000 foyers canadiens par année. 

Le Manitoba possède actuellement quatre installations d’énergie éolienne en exploitation. Les parcs éoliens récoltent une énergie propre et renouvelable tout en créant des emplois pour les Canadiens.","Les prairies renferment tout un éventail de récoltes, alors, pourquoi ne pas récolter aussi du vent? Le parc éolien de St. Leon, au Manitoba, compte turbines qui produisent une électricité sans émission qui pourrait alimenter foyers canadiens par année. Le Manitoba possède actuellement quatre installations d’énergie éolienne en eloitation. Les parcs éoliens récoltent une énergie propre et renouvelable tout en créant des emplois pour les Canadiens.",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['renouvelable', 'propre', 'parc', 'or', 'air']",neutral
133,370233926766473_391672237955975,2017-12-09 11:35:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391672237955975/?type=3,#CanadaEnChine – Bombardier 🇨🇦 spécialiste en réduction de pollution avec son aéronef novateur #CSeries qui consomme seulement 2 L/100 km de carburant par passager. http://ow.ly/fzAi30h7mba #ActionClimatique,– Bombardier 🇨🇦 spécialiste en réduction de pollution avec son aéronef novateur qui consomme seulement L/100 km de carburant par passager.,"['#CanadaEnChine', '#CSeries', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,['pollution'],neutral
