Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,lemmatized_text,matched_keywords,category
1121,793888775365623808,2016-11-02 18:53:28,['https://t.co/egOJH4Ob'],Apprendre sur le tas. Les étudiants de 9e année explorent les carrières au #MPO #TakeAKidToWork https://t.co/egOJH4Ob18,Apprendre sur le tas Les tudiants de 9e explorent les res au MPO TakeAKidToWork https co egOJH4Ob18,"['#MPO', '#TakeAKidToWork']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['mpo', 'takeakidtowork', 'apprendre', 'tas', 'les', 'tudiants', 'explorent', 'les', 'res', 'mpo', 'takeakidtowork', 'https', 'egojh4ob18']",[],unknown
1122,793858816148443137,2016-11-02 16:54:25,"['https://t.co/ZBSWoosR4N', 'https://t.co/ovCQXPLZm']",La mer vous appelle? @GCC_CCG embauche des membres de navire de sauvetage. https://t.co/ZBSWoosR4N  #jeveuxtravailler #emploisétudiantsGC https://t.co/ovCQXPLZmc,La mer vous appelle embauche des membres de navire de sauvetage https co ZBSWoosR4N jeveuxtravailler tudiantsGC https co ovCQXPLZmc,"['#jeveuxtravailler', '#emplois']",1,0,1,Economical,fr,0.0,Neutral,MPO_Centre_tweeter,"['jeveuxtravailler', 'emploi', 'mer', 'appelle', 'embauche', 'membre', 'navire', 'sauvetage', 'https', 'zbswoosr4n', 'jeveuxtravailler', 'tudiantsgc', 'https', 'ovcqxplzmc']","['emploi', 'mer']",Economical
1123,911244563460902913,2017-09-22 15:03:28,['https://t.co/wMZMbPT3He'],"Consultations à Hall Beach #Nunavut sur l’augmentation durable des prises de morses dans le bassin Foxe – 27 sept. 19 h, salle communautaire https://t.co/wMZMbPT3He",Consultations Hall Beach Nunavut sur augmentation durable des prises de morses dans le bassin Foxe 27 sept 19 salle communautaire https co wMZMbPT3He,['#Nunavut'],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['nunavut', 'consultation', 'hall', 'beach', 'nunavut', 'augmentation', 'durable', 'prise', 'morse', 'bassin', 'foxe', 'sept', 'salle', 'communautaire', 'https', 'wmzmbpt3he']",['durable'],Environmental
1124,890551815657443328,2017-07-27 12:37:53,[],RT @GCC_CCG: #LSV? Le simulateur d’ingénierie navale du Collège GCC reproduit la salle de contrôle à bord de chaque navire de la GCC https:…,RT LSV Le simulateur nierie navale du ge GCC reproduit la salle de le bord de chaque navire de la GCC https,['#LSV'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['lsv', 'lsv', 'simulateur', 'nierie', 'navale', 'gcc', 'reproduit', 'salle', 'bord', 'chaque', 'navire', 'gcc', 'https']",[],unknown
1125,911244345285779456,2017-09-22 15:02:36,['https://t.co/d7iuCTWonv'],"Consultations à Igloolik #Nunavut sur l’augmentation durable des prises de morses dans le bassin Foxe – 26 sept. 19 h, salle communautaire https://t.co/d7iuCTWonv",Consultations Igloolik Nunavut sur augmentation durable des prises de morses dans le bassin Foxe 26 sept 19 salle communautaire https co d7iuCTWonv,['#Nunavut'],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['nunavut', 'consultation', 'igloolik', 'nunavut', 'augmentation', 'durable', 'prise', 'morse', 'bassin', 'foxe', 'sept', 'salle', 'communautaire', 'https', 'd7iuctwonv']",['durable'],Environmental
1126,841394442435215360,2017-03-13 21:04:02,[],RT @GCC_CCG: 3/3 «Nos gens comptent pour nous. Nous sommes nos gens. Et rien au monde ne pourra jamais changer cela» dit le commissaire Hut…,RT Nos gens comptent pour nous Nous sommes nos gens Et rien au monde ne pourra jamais changer dit le commissaire,[],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gens', 'comptent', 'gens', 'rien', 'monde', 'pourra', 'jamais', 'changer', 'dit', 'commissaire']",[],unknown
1127,910601631070343170,2017-09-20 20:28:41,['https://t.co/VofZX824cR'],RT @GCC_CCG: NGCC DesGroseilliers escorte des navires dans des zones glacées de l’#Arctique. #GCCFière! https://t.co/VofZX824cR,RT NGCC DesGroseilliers escorte des navires dans des zones es de Arctique https co VofZX824cR,"['#Arctique', '#GCCFi']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['arctique', 'gccfi', 'ngcc', 'desgroseilliers', 'escorte', 'navire', 'zone', 'arctique', 'https', 'vofzx824cr']",[],unknown
1128,908715904439128065,2017-09-15 15:35:29,[],"RT @GCC_CCG: Remarques d’ouverture, salle comble, photo de groupe = succès! Évènement @PolarBike, #GjoaHaven. Équipe NGCC Sir Wilfrid Lauri…",RT Remarques ouverture salle comble photo de groupe nement PolarBike GjoaHaven quipe NGCC Sir Wilfrid,['#GjoaHaven'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gjoahaven', 'remarque', 'ouverture', 'salle', 'comble', 'photo', 'groupe', 'nement', 'polarbike', 'gjoahaven', 'quipe', 'ngcc', 'sir', 'wilfrid']",[],unknown
1129,908715873522864128,2017-09-15 15:35:22,[],"RT @GCC_CCG: NGCC Sir Wilfrid Laurier et partenaires @Polarbike #GRC. Vélos donnés à #GjoaHaven, #Arctique. Aînés et communauté participent…",RT NGCC Sir Wilfrid Laurier et partenaires Polarbike GRC los GjoaHaven Arctique et,"['#GRC', '#GjoaHaven', '#Arctique']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['grc', 'gjoahaven', 'arctique', 'ngcc', 'sir', 'wilfrid', 'laurier', 'partenaire', 'polarbike', 'grc', 'los', 'gjoahaven', 'arctique']",[],unknown
1130,906280921459982342,2017-09-08 22:19:44,['https://t.co/Uzf1XSKv6B'],RT @GCC_CCG: #ACGF # Guardian2017 continue aujourd'hui avec DAMEX et notre NGCC Pierre Radisson. (Anglais Seulement) https://t.co/Uzf1XSKv6B,RT ACGF Guardian2017 continue aujourd hui DAMEX NGCC Pierre Radisson Anglais Seulement https co Uzf1XSKv6B,"['#ACGF', '#']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['acgf', 'acgf', 'guardian2017', 'continue', 'aujourd', 'hui', 'damex', 'ngcc', 'pierre', 'radisson', 'anglais', 'seulement', 'https', 'uzf1xskv6b']",[],unknown
1131,906143680083501056,2017-09-08 13:14:23,[],Parlons des #espècesenvahissantes avec le programme collaboratif sur l’eau de @UWaterloo aujourd’hui. #carpeasiatique,Parlons des cesenvahissantes avec le programme collaboratif sur eau de UWaterloo hui carpeasiatique,"['#esp', '#carpeasiatique']",1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['esp', 'carpeasiatique', 'parlons', 'cesenvahissantes', 'programme', 'collaboratif', 'eau', 'uwaterloo', 'hui', 'carpeasiatique']",['eau'],Environmental
1132,794611888663433216,2016-11-04 18:46:52,['https://t.co/A8s9B7LRFf\xe2\x80\xa6'],RT @MPO_Science: Scientifique du #MPO Christine Michel explique le rôle des plantes microscopiques dans l’#Arctique https://t.co/A8s9B7LRFf…,RT Scientifique du MPO Christine Michel explique le le des plantes microscopiques dans Arctique https co,"['#MPO', '#Arctique']",1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['mpo', 'arctique', 'scientifique', 'mpo', 'christine', 'michel', 'explique', 'plante', 'microscopiques', 'arctique', 'https']",['plante'],Environmental
1133,791015455960010752,2016-10-25 20:35:55,[],"RT @GCC_CCG: Lara Barrett, Commandante NGCC #Griffon a débuté en tant qu’officier de navigation en 1999. Personnel #FlotteGCC #GCCFière #Gr…",RT Lara Barrett Commandante NGCC Griffon en tant officier de navigation en 1999 Personnel FlotteGCC,"['#Griffon', '#FlotteGCC', '#GCCFi', '#Gr']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['griffon', 'flottegcc', 'gccfi', 'lara', 'barrett', 'commandant', 'ngcc', 'griffon', 'tant', 'officier', 'navigation', '1999', 'personnel', 'flottegcc']",[],unknown
1134,790963315774197761,2016-10-25 17:08:44,"['https://t.co/sYeELGmedJ', 'https://t.co/5emudOefsG']",Félicitons Dave Marson pour son Prix d’Excellence de la fonction publique et son leadership exempl. https://t.co/sYeELGmedJ https://t.co/5emudOefsG,licitons Dave Marson pour son Prix Excellence de la fonction publique et son leadership exempl https co sYeELGmedJ https co 5emudOefsG,[],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['licitons', 'dave', 'marson', 'prix', 'excellence', 'fonction', 'publique', 'leadership', 'exempl', 'https', 'syeelgmedj', 'https', '5emudoefsg']",[],unknown
1135,790938539970138116,2016-10-25 15:30:17,"['https://t.co/CTmr84j85T', 'https://t.co/umNWtCedXl']",Qu’est-ce qui menace surtout les Grands Lacs? Écoutez Becky Cudmore du MPO sur cette question à @TheAgenda https://t.co/CTmr84j85T https://t.co/umNWtCedXl,est ce qui menace surtout les Grands Lacs coutez Becky Cudmore du MPO sur cette question TheAgenda https co CTmr84j85T https co umNWtCedXl,[],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['menace', 'surtout', 'les', 'grand', 'lacs', 'coutez', 'becky', 'cudmore', 'mpo', 'cette', 'question', 'theagenda', 'https', 'ctmr84j85t', 'https', 'umnwtcedxl']",['lacs'],Environmental
1136,723240273506111490,2016-04-21 20:01:33,['https://t.co/JwAIuoCJoZ'],"GCC avec USCG, autres agences fédérales et partenaires #SAR lors de l’exercice sur table, Alaska, 13 et 14 avril . https://t.co/JwAIuoCJoZ",GCC avec USCG autres agences rales et partenaires SAR lors de exercice sur table Alaska 13 et 14 avril https co JwAIuoCJoZ,['#SAR'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['sar', 'gcc', 'uscg', 'autres', 'agence', 'rales', 'partenaire', 'sar', 'lors', 'exercice', 'table', 'alaska', 'avril', 'https', 'jwaiuocjoz']",[],unknown
1137,723241275508568070,2016-04-21 20:05:31,['https://t.co/OPmfQsHqUR'],"L’équipe de planification et participants GCC / JRCC à l’exercice sur table la semaine dernière à Anchorage, Alaska https://t.co/OPmfQsHqUR",quipe de planification et participants GCC JRCC exercice sur table la semaine Anchorage Alaska https co OPmfQsHqUR,[],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['quipe', 'planification', 'participant', 'gcc', 'jrcc', 'exercice', 'table', 'semaine', 'anchorage', 'alaska', 'https', 'opmfqshqur']",[],unknown
1138,905089091175317504,2017-09-05 15:23:49,[],"RT @GCC_CCG: L’équipage du NGCC Henry Larsen a visité l’île Beechey, lieu historique national canadien de l’expédition Franklin @ParcsCanad…",RT quipage du NGCC Henry Larsen le Beechey lieu historique national canadien de dition Franklin,[],1,0,1,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['quipage', 'ngcc', 'henry', 'larsen', 'beechey', 'lieu', 'historique', 'national', 'canadien', 'dition', 'franklin']",['historique'],Social
1139,903662945841840128,2017-09-01 16:56:50,['https://t\xe2\x80\xa6'],RT @GCC_CCG: Hélicoptères sont essentiels pour assurer la sécurité du trafic maritime; une responsabilité tout au long de l'année https://t…,RT res sont essentiels pour assurer la du trafic maritime une tout au long de https,[],1,0,1,unknown,fr,-0.05,Neutral,MPO_Centre_tweeter,"['res', 'essentiel', 'assurer', 'trafic', 'maritime', 'tout', 'long', 'https']",[],unknown
1140,903018645940568065,2017-08-30 22:16:37,['https://t.co\xe2\x80\xa6'],RT @GCC_CCG: Les élèves-officiers dans le #génie mécanique de marine au Collège GCC effectuent des entretiens de moteur diesel https://t.co…,RT Les ves officiers dans le nie canique de marine au ge GCC effectuent des entretiens de moteur diesel https,['#g'],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['gramme', 'les', 'ves', 'officier', 'nie', 'canique', 'marine', 'gcc', 'effectuent', 'entretien', 'moteur', 'diesel', 'https']",['marine'],Environmental
1141,846832106466619394,2017-03-28 21:11:22,[],RT @GCC_CCG: 2/5 Estacade et équipement d’intervention installés dans l’eau pour assurer que toute émission de polluants est contenue et mi…,RT Estacade et quipement intervention dans eau pour assurer que toute mission de polluants est contenue et,[],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['estacade', 'quipement', 'intervention', 'eau', 'assurer', 'toute', 'mission', 'polluant', 'contenue']","['eau', 'polluant']",Environmental
1142,902642994297307136,2017-08-29 21:23:54,['https://t.co/H8A1gMllJi'],RT @GCC_CCG: Les membres du détachement de la GRC de Clyde River ont visité le NGCC Henry Larsen. #Arctic #Nunavut https://t.co/H8A1gMllJi,RT Les membres du tachement de la GRC de Clyde River ont le NGCC Henry Larsen Arctic Nunavut https co H8A1gMllJi,"['#Arctic', '#Nunavut']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['arctic', 'nunavut', 'les', 'membre', 'tachement', 'grc', 'clyde', 'river', 'ngcc', 'henry', 'larsen', 'arctic', 'nunavut', 'https', 'h8a1gmllji']",[],unknown
1143,789476973470969856,2016-10-21 14:42:32,['https://t.co/uZAERSbOhI'],"Mariners en formation reçoivent une leçon de survie des eaux arctiques. Article (en anglais seulement)
 https://t.co/uZAERSbOhI",Mariners en formation oivent une de survie des eaux arctiques Article en anglais seulement https co uZAERSbOhI,[],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['mariners', 'formation', 'oivent', 'survie', 'eau', 'arctiques', 'article', 'anglais', 'seulement', 'https', 'uzaersbohi']",['eau'],Environmental
1144,841394420847112192,2017-03-13 21:03:56,['https://t.co/lNXZ5\xe2\x80\xa6'],RT @GCC_CCG: 1/3 «On nous a donné un rôle central à jouer dans un enjeu actuellement très important pour les Canadiens…» https://t.co/lNXZ5…,RT nous un le central jouer dans un enjeu actuellement important pour les https co,[],1,0,1,unknown,fr,0.2,Neutral,MPO_Centre_tweeter,"['central', 'jouer', 'enjeu', 'actuellement', 'important', 'les', 'https']",[],unknown
1145,839573773288419329,2017-03-08 20:29:20,['https://t.\xe2\x80\xa6'],"RT @SPAC_PSPC: Séance d’info #Phénix: Mise à jour sur les normes de service, la préparation des impôts et l’embauche d’étudiants https://t.…",RT ance info nix Mise jour sur les normes de service la paration des ts et embauche tudiants https,['#Ph'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['ance', 'info', 'nix', 'mise', 'jour', 'les', 'norme', 'service', 'paration', 'embauche', 'tudiants', 'https']",[],unknown
1146,704336577938513922,2016-02-29 16:05:00,"['https://t.co/LlrADCSiGA', 'https://t.co/cKJitL0hpj']",Le #MPO suis le doré jaune dans le port de Hamilton (en anglais seulement). https://t.co/LlrADCSiGA https://t.co/cKJitL0hpj,Le MPO suis le jaune dans le port de Hamilton en anglais seulement https co LlrADCSiGA https co cKJitL0hpj,['#MPO'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['mpo', 'mpo', 'jaune', 'port', 'hamilton', 'anglais', 'seulement', 'https', 'llradcsiga', 'https', 'ckjitl0hpj']",[],unknown
1147,707268863671533569,2016-03-08 18:16:52,['https://t.co/OSimfCdNTr'],"Ce qu’est l’autonomisation des femmes pour Erin Gertzen, biologiste en sciences aquatiques, #MPO #JIF2016 https://t.co/OSimfCdNTr",Ce est autonomisation des femmes pour Erin Gertzen biologiste en sciences aquatiques MPO JIF2016 https co OSimfCdNTr,"['#MPO', '#JIF2016']",1,0,1,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['mpo', 'jif2016', 'autonomisation', 'femme', 'erin', 'gertzen', 'biologiste', 'science', 'aquatiques', 'mpo', 'jif2016', 'https', 'osimfcdntr']",['femme'],Social
1148,920266394331242498,2017-10-17 12:33:00,['https://t.co/I1bF94vH8E'],"Consultations pour la station de sauvetage CE SOIR à #Kuujjuaq (QC) à 18 h 30, Hôtel de ville, Katittavik. https://t.co/I1bF94vH8E",Consultations pour la station de sauvetage CE SOIR Kuujjuaq QC 18 30 tel de ville Katittavik https co I1bF94vH8E,['#Kuujjuaq'],0,1,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['kuujjuaq', 'consultation', 'station', 'sauvetage', 'soir', 'kuujjuaq', 'tel', 'ville', 'katittavik', 'https', 'i1bf94vh8e']",[],unknown
1149,798651151059128320,2016-11-15 22:17:27,['https://t.co/TcWHijPyk'],"3/5 La #GCCFière de ses pilotes qui assurent la sécurité des ops lors des missions de vol en #Arctique. Sécurité d'abord, service constant! https://t.co/TcWHijPyku",La de ses pilotes qui assurent la des ops lors des missions de vol en Arctique abord service constant https co TcWHijPyku,"['#GCCFi', '#Arctique']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gccfi', 'arctique', 'pilote', 'assurent', 'ops', 'lors', 'mission', 'vol', 'arctique', 'abord', 'service', 'constant', 'https', 'tcwhijpyku']",[],unknown
1150,918843296868392960,2017-10-13 14:18:07,['https://t.co/LtX4dcDj4I'],"#Inuvik: Séance d'info pour la station de petites embarcations de sauvetage côtières  aujourd'hui, 11 h 30, Collège Aurora. @AuroraCollegeNT https://t.co/LtX4dcDj4I",Inuvik ance info pour la station de petites embarcations de sauvetage res aujourd hui 11 30 ge Aurora AuroraCollegeNT https co LtX4dcDj4I,['#Inuvik'],0,1,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['inuvik', 'inuvik', 'ance', 'info', 'station', 'petit', 'embarcation', 'sauvetage', 'res', 'aujourd', 'hui', 'aurora', 'auroracollegent', 'https', 'ltx4dcdj4i']",[],unknown
1151,798650632215273472,2016-11-15 22:15:23,['https://t.co/Vjvf9pt7In'],1/5 Hélicoptères et pilotes de la #GCC à l'appui des ops dans l'#Arctique. Instructions et contrôles de sécurité avant le départ. https://t.co/Vjvf9pt7In,res et pilotes de la GCC appui des ops dans Arctique Instructions et les de avant le part https co Vjvf9pt7In,"['#GCC', '#Arctique']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gcc', 'arctique', 'res', 'pilote', 'gcc', 'appui', 'ops', 'arctique', 'instruction', 'les', 'avant', 'part', 'https', 'vjvf9pt7in']",[],unknown
1152,798230301034106880,2016-11-14 18:25:08,['https://t.co/dNhGgV0Yz3'],La engagement en ligne sur la #LoiSurLesPêches est ouverte à ParlonsHabitatduPoisson.ca https://t.co/dNhGgV0Yz3,La engagement en ligne sur la est ouverte ParlonsHabitatduPoisson ca https co dNhGgV0Yz3,['#LoiSurLesP'],1,0,1,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['loisurlesp', 'engagement', 'ligne', 'ouverte', 'parlonshabitatdupoisson', 'https', 'dnhggv0yz3']",['engagement'],Social
1153,706167321723850752,2016-03-05 17:19:44,['https://t.co/ErC8VMCzhN'],Becky Cudmore du @MPO_Centre's s'adresse auj. @CTVNews pour le concours #AsianCarpSolutions @UTSC https://t.co/ErC8VMCzhN,Becky Cudmore adresse auj CTVNews concours AsianCarpSolutions UTSC https co ErC8VMCzhN,['#AsianCarpSolutions'],1,0,1,unknown,en,0.0,Neutral,MPO_Centre_tweeter,"['asiancarpsolutions', 'becky', 'cudmore', 'adresse', 'auj', 'ctvnews', 'concours', 'asiancarpsolutions', 'utsc', 'https', 'erc8vmczhn']",[],unknown
1154,706202322339241984,2016-03-05 19:38:48,['https://t.co/4OlzGEn2lK'],Dave Burden du @MPO_Centre etudie use proposition des etudiants de @UWaterloo #AsianCarpSolution https://t.co/4OlzGEn2lK,Dave Burden etudie use proposition etudiants UWaterloo AsianCarpSolution https co 4OlzGEn2lK,['#AsianCarpSolution'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['asiancarpsolution', 'dave', 'burden', 'etudie', 'use', 'proposition', 'etudiants', 'uwaterloo', 'asiancarpsolution', 'https', '4olzgen2lk']",[],unknown
1155,797466498923171840,2016-11-12 15:50:04,['https://t.co/rIcbA2MVvE'],RT @GCC_CCG: #LSV la #GCC sauve 15 vies en une journée moyenne? #SAR https://t.co/rIcbA2MVvE,RT LSV la GCC sauve 15 vies en une moyenne SAR https co rIcbA2MVvE,"['#LSV', '#GCC', '#SAR']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['lsv', 'gcc', 'sar', 'lsv', 'gcc', 'sauve', 'vie', 'moyenne', 'sar', 'https', 'ricba2mvve']",[],unknown
1156,706228210971885568,2016-03-05 21:21:41,['https://t.co/D000tX5KXL'],Les etudiants proposent des idees originals et uniques. #AsianCarpSolution https://t.co/D000tX5KXL,Les etudiants proposent idees originals uniques AsianCarpSolution https co D000tX5KXL,['#AsianCarpSolution'],1,0,1,unknown,ca,0.0,Neutral,MPO_Centre_tweeter,"['asiancarpsolution', 'les', 'etudiants', 'proposent', 'idees', 'originals', 'uniques', 'asiancarpsolution', 'https', 'd000tx5kxl']",[],unknown
1157,918094056974176256,2017-10-11 12:40:55,['https://t.co/474W4fkyY'],"#CambridgeBay: Séance d'info pour la station de petites embarcations de sauvetage côtières  aujourd'hui, 10 h, @NunavutCollege https://t.co/474W4fkyYC",CambridgeBay ance info pour la station de petites embarcations de sauvetage res aujourd hui 10 NunavutCollege https co 474W4fkyYC,['#CambridgeBay'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['cambridgebay', 'cambridgebay', 'ance', 'info', 'station', 'petit', 'embarcation', 'sauvetage', 'res', 'aujourd', 'hui', 'nunavutcollege', 'https', '474w4fkyyc']",[],unknown
1158,707229915394007040,2016-03-08 15:42:06,['https://t.co/sDJdhMaYbB'],"L’autonomisation des femmes d’après Julie Gascon, Commissaire adjointe, Garde côtière canadienne  #Journéedelafemme https://t.co/sDJdhMaYbB",autonomisation des femmes Julie Gascon Commissaire adjointe Garde canadienne edelafemme https co sDJdhMaYbB,['#Journ'],1,0,1,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['journ', 'autonomisation', 'femme', 'julie', 'gascon', 'commissaire', 'adjoint', 'garde', 'canadien', 'edelafemme', 'https', 'sdjdhmaybb']",['femme'],Social
1159,707295254450409474,2016-03-08 20:01:44,['https://t.co/9RbMoE9sYj'],L’autonomisation des femmes d’après Lois Harwood du #MPO #Journéedelafemme #JIF2016 https://t.co/9RbMoE9sYj,autonomisation des femmes Lois Harwood du MPO edelafemme JIF2016 https co 9RbMoE9sYj,"['#MPO', '#Journ', '#JIF2016']",1,0,1,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['mpo', 'journ', 'jif2016', 'autonomisation', 'femme', 'loi', 'harwood', 'mpo', 'edelafemme', 'jif2016', 'https', '9rbmoe9syj']",['femme'],Social
1160,913528014188761088,2017-09-28 22:17:05,[],"RT @GCC_CCG: Les Gardes côtières, la GCAC et partenaires SAR, fouillent le secteur de #Sarnia. L'épave d’un catamaran découverte. Propriéta…",RT Les Gardes res la GCAC et partenaires SAR fouillent le secteur de Sarnia pave un catamaran couverte,['#Sarnia'],1,0,1,Economical,fr,0.0,Neutral,MPO_Centre_tweeter,"['sarnia', 'les', 'garde', 'res', 'gcac', 'partenaire', 'sar', 'fouillent', 'secteur', 'sarnia', 'pave', 'catamaran', 'couverte']",['secteur'],Economical
1161,834504244212424705,2017-02-22 20:44:50,[],"Bien qu'on se croirait au printemps cette semaine, nos #GrandsLacs sont encore dangereusement froids. Faites attention là-bas!",Bien qu se croirait au printemps cette semaine nos GrandsLacs sont encore dangereusement froids Faites attention bas,['#GrandsLacs'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['grandslacs', 'bien', 'croirait', 'printemps', 'cette', 'semaine', 'grandslacs', 'encore', 'dangereusement', 'froids', 'faites', 'attention', 'bas']",[],unknown
1162,834505390876352512,2017-02-22 20:49:24,[],"La navigation de plaisance, le canot ou le kayak sont dangereux en cas de chavirement. D'être conscients des dangers.",La navigation de plaisance le canot ou le kayak sont dangereux en cas de chavirement conscients des dangers,[],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['navigation', 'plaisance', 'canot', 'kayak', 'dangereux', 'cas', 'chavirement', 'conscient', 'danger']",[],unknown
1163,835137432559501317,2017-02-24 14:40:54,['https://t.co/CTt1L5jUbv'],RT @GCC_CCG: #GCCFière de célébrer la journée du Patrimoine du Yukon auj! #HistoireCanadienne #NousleNord https://t.co/CTt1L5jUbv,RT de brer la du Patrimoine du Yukon auj HistoireCanadienne NousleNord https co CTt1L5jUbv,"['#GCCFi', '#HistoireCanadienne', '#NousleNord']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gccfi', 'histoirecanadienne', 'nouslenord', 'brer', 'patrimoine', 'yukon', 'auj', 'histoirecanadienne', 'nouslenord', 'https', 'ctt1l5jubv']",[],unknown
1164,835546780985094144,2017-02-25 17:47:30,['https://t.co/0dvV7yunM'],"Ce weekend, venez voir le stand du MPO sur la lamproie @lampreycontrol à Ottawa pour la voir de très près. #OBS17 https://t.co/0dvV7yunMD",Ce weekend venez voir le stand du MPO sur la lamproie lampreycontrol Ottawa pour la voir de OBS17 https co 0dvV7yunMD,['#OBS17'],0,1,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['obs17', 'weekend', 'venez', 'voir', 'stand', 'mpo', 'lamproie', 'lampreycontrol', 'ottawa', 'voir', 'obs17', 'https', '0dvv7yunmd']",[],unknown
1165,835549166189309953,2017-02-25 17:56:59,"['https://t.co/Mi4w56IDO4', 'https://t.co/cNmRFcrrTx']","Pour en apprendre plus sur les efforts de lutte contre la lamproie au Canada et aux É.-U., visitez #OBS17 https://t.co/Mi4w56IDO4 ang.seul https://t.co/cNmRFcrrTx",Pour en apprendre plus sur les efforts de lutte contre la lamproie au Canada et aux visitez OBS17 https co Mi4w56IDO4 ang seul https co cNmRFcrrTx,['#OBS17'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['obs17', 'apprendre', 'plus', 'les', 'effort', 'lutte', 'contre', 'lamproie', 'canada', 'visitez', 'obs17', 'https', 'mi4w56ido4', 'ang', 'seul', 'https', 'cnmrfcrrtx']",[],unknown
1166,913849730656014338,2017-09-29 19:35:28,[],RT @GCC_CCG: Mise à jour: épave renflouée a été retirée de l’eau hier soir d’une marina à #Brockville. Aucun autre risque de pollution. Dos…,RT Mise jour pave de eau hier soir une marina Brockville Aucun autre risque de pollution,['#Brockville'],1,0,1,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['brockville', 'mise', 'jour', 'pave', 'eau', 'hier', 'soir', 'marina', 'brockville', 'aucun', 'autre', 'risque', 'pollution']","['eau', 'pollution']",Environmental
1167,839505117451808768,2017-03-08 15:56:31,[],RT @MPO_Science: #JIF2017 clôt notre campagne des #FemmesEnScience. Merci d’avoir célébré avec nous nos talentueuses scientifiques! #Égalit…,RT JIF2017 notre campagne des FemmesEnScience Merci avoir avec nous nos talentueuses scientifiques,"['#JIF2017', '#FemmesEnScience', '#']",1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['jif2017', 'femmesenscience', 'jif2017', 'campagne', 'femmesenscience', 'merci', 'avoir', 'talentueuses', 'scientifique']",[],unknown
1168,913849640109400064,2017-09-29 19:35:07,[],"RT @JTFA_FOIA: Le point sur la navigation dans l’Arctique du Centre des opérations de la sûreté maritime (#COSM) du Canada, le septembre 29…",RT Le point sur la navigation dans Arctique du Centre des rations de la maritime COSM du Canada le septembre,['#COSM'],1,0,1,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['cosm', 'point', 'navigation', 'arctique', 'centre', 'ration', 'maritime', 'cosm', 'canada', 'septembre']",[],unknown
