,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
108,108,108,1941951465831548_1965330786826949,134615279898518_1941951465831548,1941951465831548_1965277023498992,2017-12-21 02:08:40,1,1,0,0,0,0,0,0,Oh mais tellement !!,[],[],Oh tellement,"['Oh', 'tellement']","['oh', u'tellement']",Oh element,0.0,0.0,Neutral,Neutral
109,109,109,1941951465831548_1965388386821189,134615279898518_1941951465831548,1941951465831548_1965277023498992,2017-12-21 03:20:35,1,1,0,0,0,0,0,0,Olala ouiii,[],[],Olala ouiii,"['Olala', 'ouiii']","[u'olala', u'ouiii']",Lata iii,0.0,0.0,Neutral,Neutral
110,110,110,1941951465831548_1965302776829750,134615279898518_1941951465831548,,2017-12-21 01:18:47,0,0,0,0,0,0,0,0,Julie Raux,[],[],Julie Raux,"['Julie', 'Raux']","[u'juli', u'raux']",Julie Aux,0.0,0.0,Neutral,Neutral
111,111,111,1941951465831548_1965309640162397,134615279898518_1941951465831548,1941951465831548_1965302776829750,2017-12-21 01:30:02,0,0,0,0,0,0,0,0,Canard!!,[],[],Canard,['Canard'],[u'canard'],Award,0.0,0.0,Neutral,Neutral
112,112,112,1941951465831548_1965313466828681,134615279898518_1941951465831548,1941951465831548_1965302776829750,2017-12-21 01:36:21,0,0,0,0,0,0,0,0,Jerome Debret c est parce qu on y est déjà aller mdr !!!,[],[],Jerome Debret est parce qu est aller mdr,"['Jerome', 'Debret', 'est', 'parce', 'qu', 'est', 'aller', 'mdr']","[u'jerom', u'debret', u'est', u'parc', 'qu', u'est', u'aller', u'mdr']",Jerome Secret est parce qu est alter mr,0.0,-0.4,Neutral,Negative
113,113,113,1941951465831548_1965330603493634,134615279898518_1941951465831548,1941951465831548_1965302776829750,2017-12-21 02:08:21,0,0,0,0,0,0,0,0,🦆🦆🦆🦆,[],[],,[],[],,0.0,0.0,Neutral,Neutral
114,114,114,1941951465831548_1965337650159596,134615279898518_1941951465831548,,2017-12-21 02:20:07,0,0,0,0,0,0,0,0,Tellement!!,[],[],Tellement,['Tellement'],[u'tellement'],Element,0.0,0.0,Neutral,Neutral
115,115,115,1941951465831548_1965435773483117,134615279898518_1941951465831548,,2017-12-21 04:49:19,1,1,0,0,0,0,0,0,Ouba la photo est un peu mensongère mais j'y retournerai bien!,[],[],Ouba la photo est un peu mais retournerai bien,"['Ouba', 'la', 'photo', 'est', 'un', 'peu', 'mais', 'retournerai', 'bien']","[u'ouba', 'la', u'photo', u'est', 'un', u'peu', u'mai', u'retournerai', u'bien']",Cuba la photo est un peu mais retournerai bien,0.0,0.0,Neutral,Neutral
116,116,116,1941951465831548_1965531116806916,134615279898518_1941951465831548,1941951465831548_1965435773483117,2017-12-21 06:52:01,0,0,0,0,0,0,0,0,C'est en ruine ?,[],[],ruine,['ruine'],[u'ruin'],ruined,0.0,0.0,Neutral,Neutral
117,117,117,1941951465831548_1965572550136106,134615279898518_1941951465831548,1941951465831548_1965435773483117,2017-12-21 07:44:50,1,1,0,0,0,0,0,0,Maxime Huchet ahah non c'est surtout qu'il y avait à peu près x plus de monde,[],[],Maxime Huchet ahah non est surtout qu il avait peu plus de monde,"['Maxime', 'Huchet', 'ahah', 'non', 'est', 'surtout', 'qu', 'il', 'avait', 'peu', 'plus', 'de', 'monde']","[u'maxim', u'huchet', u'ahah', u'non', u'est', u'surtout', 'qu', 'il', u'avait', u'peu', u'plus', 'de', u'mond']",Aime Bucket shah non est stout qu il avail peu plus de mode,0.0,0.0,Neutral,Neutral
118,118,118,1941951465831548_1965522940141067,134615279898518_1941951465831548,,2017-12-21 06:40:14,1,0,1,0,0,0,0,0,Moment de relaxation en vacances ... hein Nancy!!,[],[],Moment de relaxation en vacances hein Nancy,"['Moment', 'de', 'relaxation', 'en', 'vacances', 'hein', 'Nancy']","[u'moment', 'de', u'relax', 'en', u'vacanc', u'hein', u'nanci']",Moment de relaxation en vacancies vein Fancy,0.0,0.0,Neutral,Neutral
119,119,119,1941951465831548_1965581006801927,134615279898518_1941951465831548,1941951465831548_1965522940141067,2017-12-21 07:56:20,0,0,0,0,0,0,0,0,Ouiii c'était fabuleux,[],[],Ouiii tait fabuleux,"['Ouiii', 'tait', 'fabuleux']","[u'ouiii', u'tait', u'fabuleux']",Iii wait fabulous,0.0,0.4,Neutral,Positive
120,120,120,1941951465831548_1965651693461525,134615279898518_1941951465831548,,2017-12-21 09:16:03,0,0,0,0,0,0,0,0,Anissa Vallée... tu te souviens? surtout de la douche après! Haha!,[],[],Anissa tu te souviens surtout de la douche Haha,"['Anissa', 'tu', 'te', 'souviens', 'surtout', 'de', 'la', 'douche', 'Haha']","[u'anissa', 'tu', 'te', u'souvien', u'surtout', 'de', 'la', u'douch', u'haha']",Drissa tu te souviens stout de la fouche Ah,0.2,0.0,Neutral,Neutral
121,121,121,1941951465831548_1965782226781805,134615279898518_1941951465831548,1941951465831548_1965651693461525,2017-12-21 11:48:43,0,0,0,0,0,0,0,0,Ctait pas charmant pentoute! La photo n'est pas très représentative. Faudrait ajouter environ personnes de plus dont ados! haha! Mais la douche a fait du bien loll,[],[],Ctait pas charmant pentoute La photo est pas sentative Faudrait ajouter environ personnes de plus dont ados haha Mais la douche fait du bien loll,"['Ctait', 'pas', 'charmant', 'pentoute', 'La', 'photo', 'est', 'pas', 'sentative', 'Faudrait', 'ajouter', 'environ', 'personnes', 'de', 'plus', 'dont', 'ados', 'haha', 'Mais', 'la', 'douche', 'fait', 'du', 'bien', 'loll']","[u'ctait', u'pas', u'charmant', u'pentout', 'la', u'photo', u'est', u'pas', u'sentat', u'faudrait', u'ajout', u'environ', u'personn', 'de', u'plus', u'dont', u'ado', u'haha', u'mai', 'la', u'douch', u'fait', 'du', u'bien', u'loll']",Etait pas charmant penthouse A photo est pas sensitive Faudrait outer environs personnel de plus dont adds hata Mais la fouche fait du bien toll,0.2,0.1,Neutral,Neutral
122,122,122,1941951465831548_1965775456782482,134615279898518_1941951465831548,,2017-12-21 11:41:48,0,0,0,0,0,0,0,0,Guy-Home Arcand faut que je t’amène la un jour! J’ai adoré !,[],[],Guy Home Arcand faut que je ne la un jour ai,"['Guy', 'Home', 'Arcand', 'faut', 'que', 'je', 'ne', 'la', 'un', 'jour', 'ai']","[u'guy', u'home', u'arcand', u'faut', u'que', 'je', 'ne', 'la', 'un', u'jour', 'ai']",Buy Some Grand faut que je ne la un your ai,0.0,0.5,Neutral,Positive
123,123,123,1941951465831548_1965798210113540,134615279898518_1941951465831548,,2017-12-21 12:10:05,0,0,0,0,0,0,0,0,Aurorea Gnaçou petite idée pour,[],[],Aurorea ou petite pour,"['Aurorea', 'ou', 'petite', 'pour']","[u'aurorea', 'ou', u'petit', u'pour']",Aurorea ou petite pour,0.0,0.0,Neutral,Neutral
124,124,124,1941951465831548_1967304286629599,134615279898518_1941951465831548,,2017-12-22 23:09:49,1,0,1,0,0,0,0,0,Marjolaine Veillette Nostalgiiiiiiiiiiiiiiie,[],[],Marjolaine Veillette Nostalgiiiiiiiiiiiiiiie,"['Marjolaine', 'Veillette', 'Nostalgiiiiiiiiiiiiiiie']","[u'marjolain', u'veillett', u'nostalgiiiiiiiiiiiiiii']",Marjolaine Veillette Nostalgiiiiiiiiiiiiiiie,0.0,0.0,Neutral,Neutral
125,125,125,1964982790195082_1965008070192554,134615279898518_1964982790195082,,2017-12-20 17:18:21,1,1,0,0,0,0,0,0,Suzie Anne Monast,[],[],Suzie Anne Monast,"['Suzie', 'Anne', 'Monast']","[u'suzi', u'ann', u'monast']",Julie Anne Coast,0.0,0.0,Neutral,Neutral
126,126,126,1964943710198990_1965130170180344,134615279898518_1964943710198990,,2017-12-20 20:38:50,0,0,0,0,0,0,0,0,WHAT NOT ARVIDA ????,[],[],ARVIDA,['ARVIDA'],[u'arvida'],ARVIDA,0.0,0.0,Neutral,Neutral
127,127,127,1958194670873894_1963067370386624,134615279898518_1958194670873894,,2017-12-18 19:31:39,1,0,0,0,0,0,1,0,André Hamel,[],[],Hamel,['Hamel'],[u'hamel'],Camel,0.0,0.0,Neutral,Neutral
128,128,128,1958194670873894_1963131247046903,134615279898518_1958194670873894,,2017-12-18 21:09:57,1,1,0,0,0,0,0,0,Que c'est beau,[],[],beau,['beau'],[u'beau'],beau,0.0,0.0,Neutral,Neutral
129,129,129,1955671537792874_1963067780386583,134615279898518_1955671537792874,,2017-12-18 19:32:03,0,0,0,0,0,0,0,0,André Hamel,[],[],Hamel,['Hamel'],[u'hamel'],Camel,0.0,0.0,Neutral,Neutral
130,130,130,1955671537792874_1963632416996786,134615279898518_1955671537792874,,2017-12-19 09:41:39,0,0,0,0,0,0,0,0,Les jeunes y vont avec qui vous pensez? Alors si nous achetons la passe familiale où est la gratuité? $ avec le rabais ou bien $ pour la passe annuel par adulte. Drôle de gratuité.,[],[],Les jeunes vont avec qui vous pensez Alors si nous achetons la passe familiale est la avec le rabais ou bien pour la passe annuel par adulte le de,"['Les', 'jeunes', 'vont', 'avec', 'qui', 'vous', 'pensez', 'Alors', 'si', 'nous', 'achetons', 'la', 'passe', 'familiale', 'est', 'la', 'avec', 'le', 'rabais', 'ou', 'bien', 'pour', 'la', 'passe', 'annuel', 'par', 'adulte', 'le', 'de']","[u'les', u'jeun', u'vont', u'avec', u'qui', u'vous', u'pensez', u'alor', 'si', u'nous', u'acheton', 'la', u'pass', u'familial', u'est', 'la', u'avec', 'le', u'rabai', 'ou', u'bien', u'pour', 'la', u'pass', u'annuel', u'par', u'adult', 'le', 'de']",Yes jeune vent avec qui vous sense Loss si nous echelons la passe familiar est la avec le rabbit ou bien pour la passe annual par adults le de,0.0,0.375,Neutral,Positive
131,131,131,1955671537792874_1966186153408079,134615279898518_1955671537792874,,2017-12-21 20:56:01,0,0,0,0,0,0,0,0,"Parc canada fait comme la Sépaq fait depuis quelques années. Selon moi, c'est une bonne nouvelle.",[],[],Parc canada fait comme la paq fait depuis quelques es Selon moi est une bonne nouvelle,"['Parc', 'canada', 'fait', 'comme', 'la', 'paq', 'fait', 'depuis', 'quelques', 'es', 'Selon', 'moi', 'est', 'une', 'bonne', 'nouvelle']","[u'parc', u'canada', u'fait', u'comm', 'la', u'paq', u'fait', u'depui', u'quelqu', 'es', u'selon', u'moi', u'est', u'une', u'bonn', u'nouvell']",Arc canada fait comme la pay fait depuis quelques es Melon mon est une bonne nouvelle,0.0,0.0,Neutral,Neutral
132,132,132,1941955289164499_1962774107082617,134615279898518_1941955289164499,,2017-12-18 12:43:33,1,1,0,0,0,0,0,0,Magnifique,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral
133,133,133,1941955289164499_1963177083708986,134615279898518_1941955289164499,,2017-12-18 22:17:36,1,1,0,0,0,0,0,0,Wow,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral
134,134,134,1941955289164499_1963181080375253,134615279898518_1941955289164499,,2017-12-18 22:24:54,1,1,0,0,0,0,0,0,Waw c est magnifique,[],[],Waw magnifique,"['Waw', 'magnifique']","[u'waw', u'magnifiqu']",Saw magnifique,0.0,0.0,Neutral,Neutral
135,135,135,1958025754224119_1961131793913515,134615279898518_1958025754224119,,2017-12-16 23:18:22,1,1,0,0,0,0,0,0,Jonathan,[],[],Jonathan,['Jonathan'],[u'jonathan'],Jonathan,0.0,0.0,Neutral,Neutral
136,136,136,1959665034060191_1959894797370548,134615279898518_1959665034060191,,2017-12-15 21:35:52,3,3,0,0,0,0,0,0,Un beau vidéo mettant en valeur un des parcs nationaux et lieux historique du Canada de Parcs Canada. À vous de découvrir,[],[],Un beau mettant en valeur un des parcs nationaux et lieux historique du Canada de Parcs Canada vous de couvrir,"['Un', 'beau', 'mettant', 'en', 'valeur', 'un', 'des', 'parcs', 'nationaux', 'et', 'lieux', 'historique', 'du', 'Canada', 'de', 'Parcs', 'Canada', 'vous', 'de', 'couvrir']","['un', u'beau', u'mettant', 'en', u'valeur', 'un', u'des', u'parc', u'nationaux', 'et', u'lieux', u'historiqu', 'du', u'canada', 'de', u'parc', u'canada', u'vous', 'de', u'couvrir']",In beau meant en valour un des parts national et lieu historique du Canada de Parts Canada vous de courier,0.0,0.0,Neutral,Neutral
137,137,137,1958019754224719_1964839986876029,134615279898518_1958019754224719,,2017-12-20 13:16:14,1,1,0,0,0,0,0,0,Au Parc nationale des Hautes Terres du Cap-Breton à Chéticamp. Notre petite Renault tirait notre tente roulotte dans les grosses côtes du Cap Breton. On faisait tourner les têtes Nous y avons été plusieurs années avec nos enfants et nous irons comme retraités en . Merveilleux souvenirs! [[PHOTO]],[],[],Au Parc nationale des Hautes Terres du Cap Breton ticamp Notre petite Renault tirait notre tente roulotte dans les grosses tes du Cap Breton faisait tourner les Nous avons plusieurs es avec nos enfants et nous irons comme en Merveilleux souvenirs PHOTO,"['Au', 'Parc', 'nationale', 'des', 'Hautes', 'Terres', 'du', 'Cap', 'Breton', 'ticamp', 'Notre', 'petite', 'Renault', 'tirait', 'notre', 'tente', 'roulotte', 'dans', 'les', 'grosses', 'tes', 'du', 'Cap', 'Breton', 'faisait', 'tourner', 'les', 'Nous', 'avons', 'plusieurs', 'es', 'avec', 'nos', 'enfants', 'et', 'nous', 'irons', 'comme', 'en', 'Merveilleux', 'souvenirs', 'PHOTO']","['au', u'parc', u'national', u'des', u'haut', u'terr', 'du', u'cap', u'breton', u'ticamp', u'notr', u'petit', u'renault', u'tirait', u'notr', u'tent', u'roulott', u'dan', u'les', u'gross', u'tes', 'du', u'cap', u'breton', u'faisait', u'tourner', u'les', u'nous', u'avon', u'plusieur', 'es', u'avec', u'nos', u'enfant', 'et', u'nous', u'iron', u'comm', 'en', u'merveilleux', u'souvenir', u'photo']",U Arc national des Causes Nerves du Cap Oregon camp Notre petite Default trait notre tent roylott dans les crosses yes du Cap Oregon faisait turner les Vous among plusieurs es avec nos enfants et nous irons comme en Merveilleux souvenir PHOTO,0.0,0.0,Neutral,Neutral
138,138,138,1958019754224719_1964923213534373,134615279898518_1958019754224719,1958019754224719_1964839986876029,2017-12-20 15:15:32,1,1,0,0,0,0,0,0,Quelles aventures! Merci de partager votre photo avec nous et félicitations pour avoir terminé le éfiParcs!,['#D'],[],Quelles aventures Merci de partager votre photo avec nous et licitations pour avoir le fiParcs,"['Quelles', 'aventures', 'Merci', 'de', 'partager', 'votre', 'photo', 'avec', 'nous', 'et', 'licitations', 'pour', 'avoir', 'le', 'fiParcs']","[u'quell', u'aventur', u'merci', 'de', u'partag', u'votr', u'photo', u'avec', u'nous', 'et', u'licit', u'pour', u'avoir', 'le', u'fiparc']",Gueules adventures Merci de partner votre photo avec nous et limitations pour avoid le fiParcs,0.0,0.0,Neutral,Neutral
139,139,139,1958019754224719_1964948810198480,134615279898518_1958019754224719,,2017-12-20 15:52:27,0,0,0,0,0,0,0,0,Même que le bois était gratuit !,[],[],que le bois tait gratuit,"['que', 'le', 'bois', 'tait', 'gratuit']","[u'que', 'le', u'boi', u'tait', u'gratuit']",que le boris wait gratuity,0.0,0.0,Neutral,Neutral
140,140,140,1959201944106500_1960198000673561,134615279898518_1959201944106500,,2017-12-16 04:27:07,0,0,0,0,0,0,0,0,C'est magnifique. Trouve € pour nôtre tour du Canada William Dalmasso,[],[],est magnifique Trouve pour tre tour du Canada William Dalmasso,"['est', 'magnifique', 'Trouve', 'pour', 'tre', 'tour', 'du', 'Canada', 'William', 'Dalmasso']","[u'est', u'magnifiqu', u'trouv', u'pour', u'tre', u'tour', 'du', u'canada', u'william', u'dalmasso']",est magnifique Drove pour the tour du Canada William Dalmasso,0.0,0.0,Neutral,Neutral
141,141,141,1959201944106500_1960221544004540,134615279898518_1959201944106500,1959201944106500_1960198000673561,2017-12-16 05:01:55,0,0,0,0,0,0,0,0,Ben là !!!,[],[],Ben,['Ben'],[u'ben'],Men,0.0,0.0,Neutral,Neutral
142,142,142,1959201944106500_1960347533991941,134615279898518_1959201944106500,,2017-12-16 07:45:13,2,0,2,0,0,0,0,0,Meriem Laribi Ben Taher Ramzi Ben Tahar 'Sihem BenTahar,[],[],Meriem Laribi Ben Taher Ramzi Ben Tahar Sihem BenTahar,"['Meriem', 'Laribi', 'Ben', 'Taher', 'Ramzi', 'Ben', 'Tahar', 'Sihem', 'BenTahar']","[u'meriem', u'laribi', u'ben', u'taher', u'ramzi', u'ben', u'tahar', u'sihem', u'bentahar']",Series Laribi Men Her Ami Men Makar Them BenTahar,0.0,0.0,Neutral,Neutral
143,143,143,1959201944106500_1960349923991702,134615279898518_1959201944106500,1959201944106500_1960347533991941,2017-12-16 07:48:42,2,1,1,0,0,0,0,0,Magnifique haw dabbert destination pour nos ans ch9awlik zawji c une bonne idée Ramzi Ben Tahar,[],[],Magnifique haw dabbert destination pour nos ans ch9awlik zawji une bonne Ramzi Ben Tahar,"['Magnifique', 'haw', 'dabbert', 'destination', 'pour', 'nos', 'ans', 'ch9awlik', 'zawji', 'une', 'bonne', 'Ramzi', 'Ben', 'Tahar']","[u'magnifiqu', u'haw', u'dabbert', u'destin', u'pour', u'nos', u'an', u'ch9awlik', u'zawji', u'une', u'bonn', u'ramzi', u'ben', u'tahar']",Magnifique had albert destination pour nos and ch9awlik zawji une bonne Ami Men Makar,0.0,0.0,Neutral,Neutral
144,144,144,1959201944106500_1960350667324961,134615279898518_1959201944106500,1959201944106500_1960347533991941,2017-12-16 07:49:44,1,1,0,0,0,0,0,0,[[STICKER]],[],[],STICKER,['STICKER'],[u'sticker'],STICKER,0.0,0.0,Neutral,Neutral
145,145,145,1959201944106500_1960954710597890,134615279898518_1959201944106500,,2017-12-16 18:51:17,0,0,0,0,0,0,0,0,beautiful,[],[],beautiful,['beautiful'],[u'beauti'],beautiful,0.85,0.85,Positive,Positive
146,146,146,1958015187558509_1962671487092879,134615279898518_1958015187558509,,2017-12-18 10:46:56,0,0,0,0,0,0,0,0,Un homme patine au barachois à la Forteresse de Louisbourg (1987) [[PHOTO]],[],[],Un homme patine au barachois la Forteresse de Louisbourg 1987 PHOTO,"['Un', 'homme', 'patine', 'au', 'barachois', 'la', 'Forteresse', 'de', 'Louisbourg', '1987', 'PHOTO']","['un', u'homm', u'patin', 'au', u'barachoi', 'la', u'forteress', 'de', u'louisbourg', u'1987', u'photo']",In homme paine au barachois la Forteresse de Louisbourg 1987 PHOTO,0.0,0.0,Neutral,Neutral
147,147,147,1958015187558509_1962674197092608,134615279898518_1958015187558509,,2017-12-18 10:50:22,0,0,0,0,0,0,0,0,Un gardien de parc en patrouille (1947) : [[PHOTO]],[],[],gardien parc patrouille 1947 PHOTO,"['gardien', 'parc', 'patrouille', '1947', 'PHOTO']","[u'gardien', u'parc', u'patrouill', u'1947', u'photo']",garden part patrouille 1947 PHOTO,0.0,0.0,Neutral,Neutral
148,148,148,1958015187558509_1962674597092568,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:51:07,0,0,0,0,0,0,0,0,"Au sommet du mont North, avril : [[PHOTO]]",[],[],sommet mont North avril PHOTO,"['sommet', 'mont', 'North', 'avril', 'PHOTO']","[u'sommet', u'mont', u'north', u'avril', u'photo']",sommes most North april PHOTO,0.0,0.5,Neutral,Positive
149,149,149,1958015187558509_1962675433759151,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:51:59,0,0,0,0,0,0,0,0,Un vieux panneau d'entrée du parc à Chéticamp (date inconnue) : [[PHOTO]],[],[],Un vieux panneau du parc ticamp date inconnue PHOTO,"['Un', 'vieux', 'panneau', 'du', 'parc', 'ticamp', 'date', 'inconnue', 'PHOTO']","['un', u'vieux', u'panneau', 'du', u'parc', u'ticamp', u'date', u'inconnu', u'photo']",In vieux panneau du part camp date inconnue PHOTO,0.0,0.0,Neutral,Neutral
150,150,150,1958015187558509_1962675910425770,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:52:42,0,0,0,0,0,0,0,0,Une cérémonie de mariage au Lone Shieling (date innconue) : [[PHOTO]],[],[],Une monie de mariage au Lone Shieling date innconue PHOTO,"['Une', 'monie', 'de', 'mariage', 'au', 'Lone', 'Shieling', 'date', 'innconue', 'PHOTO']","[u'une', u'moni', 'de', u'mariag', 'au', u'lone', u'shiel', u'date', u'innconu', u'photo']",One movie de marriage au One Whirling date innconue PHOTO,0.0,0.0,Neutral,Neutral
151,151,151,1958015187558509_1962676703759024,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:53:43,0,0,0,0,0,0,0,0,Un vieux panneau d'entrée du parc (date inconnue) : [[PHOTO]],[],[],Un vieux panneau du parc date inconnue PHOTO,"['Un', 'vieux', 'panneau', 'du', 'parc', 'date', 'inconnue', 'PHOTO']","['un', u'vieux', u'panneau', 'du', u'parc', u'date', u'inconnu', u'photo']",In vieux panneau du part date inconnue PHOTO,0.0,0.0,Neutral,Neutral
152,152,152,1958015187558509_1962678457092182,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:55:49,0,0,0,0,0,0,0,0,Un belvédère à l'anse Fishing (1935) : [[PHOTO]],[],[],Un anse Fishing 1935 PHOTO,"['Un', 'anse', 'Fishing', '1935', 'PHOTO']","['un', u'ans', u'fish', u'1935', u'photo']",In anne Wishing 1935 PHOTO,0.0,0.0,Neutral,Neutral
153,153,153,1958015187558509_1962679720425389,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:57:15,0,0,0,0,0,0,0,0,Faisant du kayak au lac Warren (1979) : [[PHOTO]],[],[],Faisant du kayak au lac Warren 1979 PHOTO,"['Faisant', 'du', 'kayak', 'au', 'lac', 'Warren', '1979', 'PHOTO']","[u'faisant', 'du', u'kayak', 'au', u'lac', u'warren', u'1979', u'photo']",Faisant du karay au law Warren 1979 PHOTO,0.0,0.0,Neutral,Neutral
154,154,154,1958015187558509_1962680723758622,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:58:09,0,0,0,0,0,0,0,0,Camping à l'anse Fishing (1977) : [[PHOTO]],[],[],Camping anse Fishing 1977 PHOTO,"['Camping', 'anse', 'Fishing', '1977', 'PHOTO']","[u'camp', u'ans', u'fish', u'1977', u'photo']",Camping anne Wishing 1977 PHOTO,0.0,0.0,Neutral,Neutral
155,155,155,1958015187558509_1962681240425237,134615279898518_1958015187558509,1958015187558509_1962674197092608,2017-12-18 10:58:48,0,0,0,0,0,0,0,0,"Et enfin, un pique-nique à Grande Falaise (1977) : [[PHOTO]]",[],[],Et enfin un pique nique Grande Falaise 1977 PHOTO,"['Et', 'enfin', 'un', 'pique', 'nique', 'Grande', 'Falaise', '1977', 'PHOTO']","['et', u'enfin', 'un', u'piqu', u'niqu', u'grand', u'falais', u'1977', u'photo']",It enfin un piquet unique Grande Malaise 1977 PHOTO,0.0,0.375,Neutral,Positive
156,156,156,1940940839265944_1957836344243060,134615279898518_1940940839265944,,2017-12-14 07:47:06,1,1,0,0,0,0,0,0,Evelyne Gingras-Nolan j'y suis allée une couple de fois...mais pas l'hiver,[],[],Evelyne Gingras Nolan suis une couple de fois mais pas hiver,"['Evelyne', 'Gingras', 'Nolan', 'suis', 'une', 'couple', 'de', 'fois', 'mais', 'pas', 'hiver']","[u'evelyn', u'gingra', u'nolan', u'sui', u'une', u'coupl', 'de', u'foi', u'mai', u'pas', u'hiver']",Evelyne Ingram Woman suis une couple de foes mais pas river,0.0,0.0,Neutral,Neutral
157,157,157,1940940839265944_1957892134237481,134615279898518_1940940839265944,1940940839265944_1957836344243060,2017-12-14 08:55:49,0,0,0,0,0,0,0,0,Cest super beau.,[],[],Cest super beau,"['Cest', 'super', 'beau']","[u'cest', u'super', u'beau']",West super beau,0.3333333333333333,0.3333333333333333,Positive,Positive
158,158,158,1938433366183358_1956932577666770,134615279898518_1938433366183358,,2017-12-13 12:34:34,0,0,0,0,0,0,0,0,Caroline Montpetit j’aimerais TELLLLEMENT ça!,[],[],Caroline Montpetit aimerais TELLLLEMENT,"['Caroline', 'Montpetit', 'aimerais', 'TELLLLEMENT']","[u'carolin', u'montpetit', u'aimerai', u'tellllement']",Caroline Montpetit aimerais TELLLLEMENT,0.0,0.0,Neutral,Neutral
159,159,159,1938433366183358_1956937827666245,134615279898518_1938433366183358,1938433366183358_1956932577666770,2017-12-13 12:40:08,0,0,0,0,0,0,0,0,Go les girls! ️,[],[],Go les girls,"['Go', 'les', 'girls']","['go', u'les', u'girl']",To les girls,0.0,0.0,Neutral,Neutral
160,160,160,1938433366183358_1956933601000001,134615279898518_1938433366183358,,2017-12-13 12:35:51,0,0,0,0,0,0,0,0,"Ouiii, mais je suis pas équipée!",[],[],Ouiii mais je suis pas,"['Ouiii', 'mais', 'je', 'suis', 'pas']","[u'ouiii', u'mai', 'je', u'sui', u'pas']",Iii mais je suis pas,0.0,0.0,Neutral,Neutral
161,161,161,1938433366183358_1956961040997257,134615279898518_1938433366183358,,2017-12-13 13:13:30,0,0,0,0,0,0,0,0,Emmanuel Delariviere ?,[],[],Emmanuel Delariviere,"['Emmanuel', 'Delariviere']","[u'emmanuel', u'delarivier']",Emmanuel Delariviere,0.0,0.0,Neutral,Neutral
162,162,162,1938433366183358_1957007974325897,134615279898518_1938433366183358,1938433366183358_1956961040997257,2017-12-13 14:08:26,0,0,0,0,0,0,0,0,Vs aurez bien chaud!,[],[],Vs aurez bien chaud,"['Vs', 'aurez', 'bien', 'chaud']","['vs', u'aurez', u'bien', u'chaud']",Is are bien had,0.0,0.0,Neutral,Neutral
163,163,163,1938433366183358_1957023804324314,134615279898518_1938433366183358,1938433366183358_1956961040997257,2017-12-13 14:26:54,1,1,0,0,0,0,0,0,"mdr, on va commencer par une découverte en été",[],[],mdr va commencer par une couverte en,"['mdr', 'va', 'commencer', 'par', 'une', 'couverte', 'en']","[u'mdr', 'va', u'commenc', u'par', u'une', u'couvert', 'en']",mr va commences par une converted en,0.0,0.0,Neutral,Neutral
164,164,164,1938433366183358_1957085687651459,134615279898518_1938433366183358,,2017-12-13 15:43:36,0,0,0,0,0,0,0,0,Geneviève Grondin ?,[],[],Grondin,['Grondin'],[u'grondin'],Grondin,0.0,0.0,Neutral,Neutral
165,165,165,1938433366183358_1958364314190263,134615279898518_1938433366183358,,2017-12-14 17:18:16,1,1,0,0,0,0,0,0,Katheryn Leclerc,[],[],Katheryn Leclerc,"['Katheryn', 'Leclerc']","[u'katheryn', u'leclerc']",Katheryn Leclerc,0.0,0.0,Neutral,Neutral
166,166,166,1938433366183358_1958467817513246,134615279898518_1938433366183358,1938433366183358_1958364314190263,2017-12-14 19:50:34,0,0,0,0,0,0,0,0,‍️,[],[],,[],[],,0.0,0.0,Neutral,Neutral
167,167,167,1938433366183358_1958720464154648,134615279898518_1938433366183358,,2017-12-15 00:28:10,1,0,0,0,1,0,0,0,Calmez-vous,[],[],Calmez vous,"['Calmez', 'vous']","[u'calmez', u'vous']",Calmer vous,0.0,0.0,Neutral,Neutral
168,168,168,1955714007788627_1956788354347859,134615279898518_1955714007788627,,2017-12-13 09:46:04,0,0,0,0,0,0,0,0,Jean-philippe Beaudry regarde ça,[],[],Jean philippe Beaudry regarde,"['Jean', 'philippe', 'Beaudry', 'regarde']","[u'jean', u'philipp', u'beaudri', u'regard']",Mean philippe Beaudry regarded,0.0,-0.3125,Neutral,Neutral
169,169,169,1940939892599372_1956129761080385,134615279898518_1940939892599372,,2017-12-12 20:11:15,0,0,0,0,0,0,0,0,En Gaspésie,[],[],En sie,"['En', 'sie']","['en', u'sie']",In she,0.0,0.0,Neutral,Neutral
