,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
117,2017-09-28_14-17-27,2017-09-28T14:17:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d39cf08f052b258750ab0441f455f03/5AEF6C63/t51.2885-15/e35/21981038_2034967936722142_519796140665733120_n.jpg,Minister Jim Carr speaks at the Sustainable Forestry Initiative Annual Conference during National Forest Week,Minister Jim Carr speaks Sustainable Forestry Initiative Annual Conference National Forest Week forests,"[""forests""]",Environmental,14,0.0,en,naturalresourcescanada_instagram,"['sustainable', 'or']",neutral,Clean Water and Sanitation,['forests']
118,2017-10-11_09-22-50,2017-10-11T09:22:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/83da59edf19e9e2f1b7a3042416c9ea5/5A6467E9/t51.2885-15/e15/22352058_1073125722790498_1071312319914442752_n.jpg,"The zero-emission hydrogen fuel cell Mirai produces only water as the byproduct of it’s power generation. Hydrogen vehicles can travel as far as gas vehicles on equivalent tank of gas and are just as quick to refuel! This car is one of three currently available for purchase, and investments into hydrogen fueling stations are being made by federal and provincial governments.",zero emission hydrogen fuel cell Mirai produces water byproduct power generation Hydrogen vehicles travel far gas vehicles equivalent tank gas quick refuel car one three currently available purchase investments hydrogen fueling stations made federal provincial governments GenEnergy,"[""genenergy""]",Economical,14,1.0,en,naturalresourcescanada_instagram,"['invest', 'energy', 'government']",positive,Affordable and clean energy,"['energy', 'gas']"
119,2017-02-10_09-07-33,2017-02-10T09:07:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/025cac407566528149f364cd8f6c52cd/5AE468C5/t51.2885-15/e35/16465347_265185410577593_3907971312198352896_n.jpg,Here’s a pic of me as a young(er) geologist hiking in the Pyrenees in Spain. I’ve been very fortunate in that my work has taken me to some pretty amazing places! – DK,FlashBackFriday pic young er geologist hiking Pyrenees Spain fortunate work taken pretty amazing places DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""flashbackfriday"",""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",Social,14,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['work', 'men', 'girls', 'women']"
120,2017-02-08_08-03-16,2017-02-08T08:03:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f116112153ada4ce4490918cc244d9bf/5AEF52E2/t51.2885-15/e35/16465459_1280648648690760_8342052684815138816_n.jpg,"Our Chief Scientist, Donna Kirkwood, will be taking over our Twitter and Instagram this Friday morning! Tune in as she showcases her work and that of other female scientists in honour of",Chief Scientist Donna Kirkwood taking Twitter Instagram Friday morning nTune showcases work female scientists honour WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",Social,14,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['work', 'men', 'girls', 'female', 'male', 'women']"
121,2017-02-15_10-18-03,2017-02-15T10:18:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1ba04cb3cb23f510505b343433a72131/5ADB91AB/t51.2885-15/e35/16584787_331099100619655_5749425771420581888_n.jpg,Geoscientist Malaika Ulmi is working to reduce risk from natural hazards and support a culture of science-based decision-making,Geoscientist Malaika Ulmi working reduce risk natural hazards support culture science based decision making WomenInScience Geoscience NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""geoscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",Social,14,0.0,en,naturalresourcescanada_instagram,"['culture', 'women']",neutral,Gender Equality,"['work', 'men', 'girls', 'women']"
122,2017-07-14_12-12-03,2017-07-14T12:12:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/27c798dcb36c67d448d26345ced9ced1/5AE2FC8A/t51.2885-15/e35/19984976_146396269270528_5258329431155408896_n.jpg,Do you think marine has a place in 🇨🇦 energy future? Share your ideas with us generationenergy.ca,think marine RenewableEnergy place energy future Share ideas us generationenergy ca GenEnergy,"[""renewableenergy"",""genenergy""]",Social,14,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Lifel Below Water,"['marin', 'marine']"
123,2017-10-06_13-59-16,2017-10-06T13:59:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,GoC Ministers want GenEnergy forum Winnipeg Learn participate virtually generationenergy ca,"[""goc"",""genenergy""]",Economical,14,0.2433333333333333,en,naturalresourcescanada_instagram,"['energy', 'minister']",positive,Affordable and clean energy,['energy']
124,2017-05-13_08-42-16,2017-05-13T08:42:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/69e23c50fece562d673d29830f994f41/5AD81E8D/t51.2885-15/e35/18382141_293220824455251_5899374057660350464_n.jpg,is underway! Check out the bugs and at the Canadian Food Inspection Agency booth!,FunFest underway Check bugs insects Canadian Food Inspection Agency booth OdySci,"[""funfest"",""insects"",""odysci""]",Social,14,0.0,en,naturalresourcescanada_instagram,[],neutral,Zero Hunger,['food']
125,2017-03-08_09-47-30,2017-03-08T09:47:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a6be77f87470863c4e525aa3b7ce0a90/5AF52596/t51.2885-15/e35/17126962_209573836190401_6034910095807086592_n.jpg,PS Rudd speaks to the importance of attracting more women into senior roles to lead the revolution,PS Rudd speaks importance attracting women senior roles lead CleanEnergy revolution,"[""cleanenergy""]",Economical,14,0.0,en,naturalresourcescanada_instagram,"['import', 'energy']",neutral,Gender Equality,"['men', 'women']"
126,2017-06-07_09-54-44,2017-06-07T09:54:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8dca3b41e871adf5faac45062cd6cfc7/5AD85468/t51.2885-15/e35/18949808_333376180415363_3350839514749730816_n.jpg,"Min Carr and Norwegian Minister of Petroleum & Energy, Terje Søviknes, advanced mutual interests & discussed",Min Carr Norwegian Minister Petroleum Energy Terje viknes advanced mutual interests discussed MissionInnovation CanadaChina,"[""missioninnovation"",""canadachina""]",Economical,14,0.0,en,naturalresourcescanada_instagram,"['energy', 'minister', 'innovation']",neutral,"Industry, Innovation and Infrastructure",['innovation']
127,2017-03-07_13-59-24,2017-03-07T13:59:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/36f2643d28d805ee57e745585bd8be2f/5AEE9C16/t51.2885-15/e35/17125359_188716974953302_1862870063808249856_n.jpg,Check out forest fire research specialist Chelene Hanes! She conducts studies on fire danger and fire behaviour using spatial analysis tools.,Check forest fire research specialist Chelene Hanes conducts studies fire danger fire behaviour using spatial analysis tools WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,14,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
128,2017-10-24_07-41-48,2017-10-24T07:41:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/73c45de72bb3f877e657984d22489218/5A639FDF/t51.2885-15/e15/22709022_2004530776426781_851832936968749056_n.jpg,"Here’s another innovation that was featured at the forum.This is the EnCurrent hydrokinetic turbine.This turbine is ideal for power generation in remote communities. A kW version of this turbine is being installed in the Sagkeeng First Nation Community on the Winnipeg River; kW could charge a medium-sized home or business. This installation also gives NRCan a chance to monitor the performance of the turbine. These turbines have also been installed elsewhere in Canada, the U.S. and India.",another CleanTech innovation featured GenEnergy forum nThis EnCurrent hydrokinetic turbine nThis turbine ideal power generation remote communities 25kW version turbine installed Sagkeeng First Nation Community Winnipeg River 25kW could charge medium sized home business installation also gives NRCan chance monitor performance turbine turbines also installed elsewhere Canada India,"[""cleantech"",""genenergy""]",Economical,13,0.0,en,naturalresourcescanada_instagram,"['energy', 'innovation']",neutral,"Industry, Innovation and Infrastructure",['innovation']
129,2017-11-30_12-12-19,2017-11-30T12:12:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2ad74969c90b50a3ad83230b7d220446/5AFF887B/t51.2885-15/e35/24254450_153603971925473_4588041888455458816_n.jpg,"Fieldwork takes our scientists to Canada's most remote corners, such as the uninhabited Axel Heiberg Island, Nunavut.",TBT Fieldwork takes scientists Canada remote corners uninhabited Axel Heiberg Island Nunavut,"[""tbt""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,['or'],neutral,Gender Equality,['work']
130,2017-06-12_11-42-39,2017-06-12T11:42:39,https://instagram.fyvr3-1.fna.fbcdn.net/vp/00a797b4b8f8809fd96ee7aba37201d1/5AFF2EC0/t51.2885-15/e35/19050267_129182907660093_3312504522156277760_n.jpg,Minister Carr met with Mayor Wang Dongfeng to discuss how Canada & China can collaborate in areas of mutual interest,Minister Carr met Mayor Wang Dongfeng discuss Canada China collaborate areas mutual interest CanadaChina,"[""canadachina""]",Economical,13,0.0,en,naturalresourcescanada_instagram,['minister'],neutral,Decent Work and Economic Growth,['labor']
131,2017-03-01_11-28-07,2017-03-01T11:28:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/318893214a89455c4535314078d60dce/5AD964B5/t51.2885-15/e35/16908795_1037289633081115_577150098849398784_n.jpg,"With a specialty in catalysis and reaction engineering, Dr. Cecile Siewe is the DG for CanmetENERGY. Her lab conducts research into the development of tech for a range of options. ",specialty catalysis reaction engineering Dr Cecile Siewe DG CanmetENERGY nHer lab conducts research development tech range CleanEnergy options WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""cleanenergy"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Economical,13,0.0,en,naturalresourcescanada_instagram,"['energy', 'engineering']",neutral,Gender Equality,"['men', 'girls', 'women']"
132,2016-12-16_12-49-46,2016-12-16T12:49:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/25186d6bbe64e9a5d36b6eee0951d2a9/5ADC9FAA/t51.2885-15/e35/15535395_143343429484940_9031567795371900928_n.jpg,"A helicopter is landing with more supplies for the ice camp. Even though this picture was taken at about :30 pm, there is bright sunshine since the sun never sets in the during the summer. John Shimeld, Natural Resources Canada",helicopter landing supplies ice camp Even though picture taken 30 pm bright sunshine since sun never sets Arctic summer ArcticScience John Shimeld Natural Resources Canada science helicopter camp camping ice snow CanadianCoastGuard,"[""arctic"",""arcticscience"",""science"",""helicopter"",""camp"",""camping"",""ice"",""snow"",""canadiancoastguard""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,"['natural', 'ice', 'coast', 'guard', 'mer', 'resources']",neutral,No Poverty,['natural resources']
133,2017-09-27_10-07-05,2017-09-27T10:07:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b5639131dcca482177c35da38fa80355/5A6463A5/t51.2885-15/e15/21981003_119012618752812_2822163752537817088_n.jpg,Join in helping move Canada forward! Submit your ideas for our national dialogue,Join sciencemin helping move Canada forward Submit ideas national dialogue GenEnergy www generationenergy ca,"[""genenergy""]",Economical,13,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
134,2017-09-26_14-44-11,2017-09-26T14:44:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c76a65dfa9126f33c49607d4a609bb1f/5A646217/t51.2885-15/e15/21985101_302089686933873_5507421230627553280_n.jpg,Min Hehr asks Canadians from coast-to-coast-to-coast to join us in helping move Canada’s energy future forward!,Min Hehr asks Canadians coast coast coast join us helping move energy future forward GenEnergy www generationenergy ca,"[""genenergy""]",Social,13,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
135,2016-12-13_12-54-05,2016-12-13T12:54:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2fdde948cec07bc39ca552453f52562e/5AEE5D35/t51.2885-15/e35/15538523_1621022034866135_3244337090451734528_n.jpg,Our researchers monitor accelerated coastal change in Canada’s Western Arctic using drones,researchers monitor accelerated coastal change Western Arctic using drones ArcticScience north science drones coast arctic,"[""arcticscience"",""north"",""science"",""drones"",""coast"",""arctic""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,"['or', 'coastal', 'coast']",neutral,"Industry, Innovation and Infrastructure",['research']
136,2017-12-04_08-46-40,2017-12-04T08:46:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc1a67d0474c9d5047f46135c7282685/5AFB0C9C/t51.2885-15/e35/24274791_824785451036865_1874517581323304960_n.jpg,“We believe in the solar industry. We understand its potential to accelerate the transition to a clean-energy future.” – Minister Carr Minister Carr delivers keynote address at conference.,believe solar industry understand potential accelerate transition clean energy future Minister Carr nMinister Carr delivers keynote address SolarCanada conference,"[""solarcanada""]",Social,13,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,"['clean energy', 'energy']"
137,2017-11-01_11-06-24,2017-11-01T11:06:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6fd9915ed48dd6f1c4a3acee1da3d091/5ADF7CF3/t51.2885-15/e35/23101127_125191761489671_5808476258866036736_n.jpg,Panelist Perry Bellegarde shares remarks about the forum,Panelist Perry Bellegarde shares remarks GenEnergy forum,"[""genenergy""]",Economical,13,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
138,2017-05-13_09-00-51,2017-05-13T09:00:51,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9e7308df1fc6efa62ab407c66d26c3cc/5AE078A0/t51.2885-15/e35/18513577_1969876459910870_2844119762793922560_n.jpg,We’re making ice cream at the Let's Talk Science booth! Join in on the fun at,making ice cream Let Talk Science booth Join fun FunFest OdySci,"[""funfest"",""odysci""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,['ice'],neutral,No Poverty,[]
139,2017-07-17_10-51-43,2017-07-17T10:51:43,https://instagram.fyvr3-1.fna.fbcdn.net/vp/316f6191072e7605575b206e122ec7fb/5ADD9C73/t51.2885-15/e35/20181294_1406267616087563_3749026138920321024_n.jpg,"Climate change is one of the biggest challenges that Canada will face in the next years. Where do we begin? When it comes to defining Canada’s energy future, you can start by telling us your ideas at a part of setting the energy course for the next generation of Canadians!",Climate change one biggest challenges Canada face next 150 years begin comes defining energy future start telling us ideas GenEnergy http www generationenergy ca part setting energy course next generation Canadians,"[""genenergy""]",Social,13,0.0,en,naturalresourcescanada_instagram,"['future', 'futur', 'change']",neutral,Climate Action,"['climate change', 'climat']"
140,2017-12-07_07-49-55,2017-12-07T07:49:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f39be66ed13a2a72474a8e1ec90f9e79/5AF8ACB9/t51.2885-15/e35/24846020_1759480127679771_6771197383037419520_n.jpg,"“As Arctic nations, and neighbours, we are advancing innovative technology, making fundamental contributions to Earth science and dramatically enhancing our geoscientific knowledge.” – PS Rudd Parliamentary Secretary Kim Rudd delivers remarks at th Arctic Ocean Workshop in Ottawa, jointly hosted by NRCan, Global Affairs Canada and Fisheries and Oceans Canada....",Arctic nations neighbours advancing innovative technology making fundamental contributions Earth science dramatically enhancing geoscientific knowledge PS Rudd nParliamentary Secretary Kim Rudd delivers remarks 9th Arctic Ocean Workshop Ottawa jointly hosted NRCan Global Affairs Canada Fisheries Oceans Canada ArcticScience GeoScience TheNorth ArcticOcean,"[""arcticscience"",""geoscience"",""thenorth"",""arcticocean""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,"['fisheries ', 'oceans', 'or', 'air']",neutral,Quality Education,"['technology', 'knowledge']"
141,2017-11-30_12-14-26,2017-11-30T12:14:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b660f145b35930f7b462343970c50a0d/5AF3E7DE/t51.2885-15/e35/24254096_224706831402951_8631184604667052032_n.jpg,"The Sensitive High Resolution Ion MicroProbe helped date the oldest rock in the world, the Acasta Gneiss",Sensitive High Resolution Ion MicroProbe helped date oldest rock world Acasta Gneiss GSC175,"[""gsc175""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,['or'],neutral,No Poverty,[]
142,2017-11-21_11-29-23,2017-11-21T11:29:23,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a4f8f4ebd753aa1eb52a427ad53e37b/5ADD3DF5/t51.2885-15/e35/23824827_298359853987473_1394457073625858048_n.jpg,"By the mid-90s, diamond eloration activity in Canada eloded, particularly in the Canadian Arctic",mid 90s diamond exploration activity Canada exploded particularly Canadian Arctic GSC175,"[""gsc175""]",Economical,13,0.0,en,naturalresourcescanada_instagram,['arctic'],neutral,No Poverty,[]
143,2017-12-15_12-03-04,2017-12-15T12:03:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4521340753c5172194a6a83b7e3ab1a5/5AE56237/t51.2885-15/e35/25006275_1628302447192753_2658680465275224064_n.jpg,"We’re helping municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario.",helping Ontario municipalities improve air water soil quality reduce greenhouse gas emissions 45 million funding support environmental initiatives led local governments across Ontario cdnmuni,"[""ontario"",""cdnmuni""]",Environmental,13,0.0,en,naturalresourcescanada_instagram,"['government', 'gas', 'greenhouse gas', 'air', 'water', 'or', 'emissions ']",neutral,Affordable and clean energy,"['oil', 'gas', 'air']"
144,2017-02-02_11-21-42,2017-02-02T11:21:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fdced6ac31e8d150185950431a6a3e3/5AE90029/t51.2885-15/s1080x1080/e15/fr/16464429_252425685198485_5911758093347192832_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, addresses participants at the Energy Mexico Oil Gas Power E & Congress in Mexico, Mexico City, on February , .",Honourable Jim Carr Minister Natural Resources addresses participants Energy Mexico Oil Gas Power 2017 Expo Congress Mexico Mexico City February 2017,[],Economical,13,0.0,en,naturalresourcescanada_instagram,"['energy', 'oil', 'minister']",neutral,Affordable and clean energy,"['energy', 'oil', 'gas']"
145,2017-02-02_11-18-49,2017-02-02T11:18:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c40b63beeae9548322297f4c2219b6df/5AE406C9/t51.2885-15/s1080x1080/e15/fr/16230419_173560469798484_3476659387685142528_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, and Secretary Guajardo of Mexico sign a Memorandum of Understanding to advance collaboration on the governance of mineral resources in Mexico on February , .",Honourable Jim Carr Minister Natural Resources Secretary Guajardo Mexico sign Memorandum Understanding advance collaboration governance mineral resources Mexico February 2017,[],Environmental,13,0.0,en,naturalresourcescanada_instagram,"['natural', 'or', 'resources']",neutral,No Poverty,['natural resources']
146,2017-01-25_11-33-09,2017-01-25T11:33:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37e9c150c539a10af638f5bdac2dae0a/5A636990/t51.2885-15/e15/16229403_255799448185116_546822879505809408_n.jpg,Your future matters! Protecting the and growing the go hand in hand,PMYouthCouncil future matters Protecting Environment growing Economy go hand hand,"[""pmyouthcouncil"",""environment"",""economy""]",Social,12,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Gender Equality,['men']
147,2017-02-28_06-36-25,2017-02-28T06:36:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87a01737e9764b9acc619c1398508fb0/5AE5917C/t51.2885-15/e35/17077007_217106275431835_839838351736438784_n.jpg,Entomologist Johanne Delisle says science is a privilege that allows us to satisfy our curiosity & to make extraordinary discoveries. Her work is dedicated to gaining basic knowledge of the & the hemlock looper’s epidemic cycle. ,Entomologist Johanne Delisle says science privilege allows us satisfy curiosity make extraordinary discoveries nHer work dedicated gaining basic knowledge SpruceBudworm hemlock epidemic cycle WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""sprucebudworm"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,12,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['work', 'men', 'girls', 'women']"
148,2017-10-19_11-23-30,2017-10-19T11:23:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1369e62fd1004e2648da7167f30ba7dc/5A63E930/t51.2885-15/e15/22639345_284268172093046_244277587809927168_n.jpg,"– Canadian innovation was showcased during the forum. This battery-powered Eco-Marathon car was designed by , a group of engineering students at the University of Manitoba. The Eco-Marathon competition challenges students to design and build cars to see which vehicle can travel the farthest distance on a single litre of fuel. The car had to do laps on a one-kilometre circuit and was judged on its kilometres per kilowatt hours. The team placed th out of in the battery-electric prototype category in Detroit in April .",ICYMI Canadian CleanTech innovation showcased GenEnergy forum battery powered Eco Marathon car designed umecomotion group engineering students University Manitoba Eco Marathon competition challenges students design build cars see vehicle travel farthest distance single litre fuel car 10 laps one kilometre circuit judged kilometres per kilowatt hours team placed 14th 27 battery electric prototype category Detroit April 2017,"[""icymi"",""cleantech"",""genenergy""]",Economical,12,0.0,en,naturalresourcescanada_instagram,"['energy', 'engineering', 'innovation']",neutral,Quality Education,"['university', 'engineering']"
149,2017-12-11_08-27-02,2017-12-11T08:27:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bbb7ec88b19efde569045cf6834c817f/5ADFBDE0/t51.2885-15/e35/25007939_897480637086082_2440626096643768320_n.jpg,GSC led four field research programs to study permafrost gas hydrate at the Mallik site in NWT,GSC led four field research programs study permafrost gas hydrate Mallik site NWT GSC175,"[""gsc175""]",Environmental,12,0.0,en,naturalresourcescanada_instagram,['gas'],neutral,Affordable and clean energy,['gas']
150,2017-02-16_10-43-38,2017-02-16T10:43:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c31b2fcc03f8ed299fb91fb7a9138f66/5AF4E1AD/t51.2885-15/e35/16788954_620175838174934_1850650297735577600_n.jpg,"Canada’s Minister of Natural Resources, the Honourable Jim Carr, tours the tradeshow floor with Greg Hay, Executive Director, Pulp and Paper Technical Association of Canada (PAPTAC) and Pierre Lapointe, CEO, FPInnovations, at the PaperWeek Canada Conference in Montreal on Wednesday, February , . 🇨🇦",Minister Natural Resources Honourable Jim Carr tours tradeshow floor Greg Hay Executive Director Pulp Paper Technical Association Canada PAPTAC Pierre Lapointe CEO FPInnovations 2017 PaperWeek Canada Conference Montreal Wednesday February 15 2017 NaturalResources Pulp Paper PaperWeekCanada Montreal Innovation,"[""naturalresources"",""pulp"",""paper"",""paperweekcanada"",""montreal"",""innovation""]",Economical,12,0.0,en,naturalresourcescanada_instagram,"['minister', 'innovation']",neutral,"Industry, Innovation and Infrastructure",['innovation']
151,2017-08-02_12-16-27,2017-08-02T12:16:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3db318a33559a303a732d02bab79e250/5ADB11BF/t51.2885-15/e35/20583057_1705290726446612_4216596353440022528_n.jpg,"What will it take to fight ? A team of the best clean energy “nerds” in Canada! One self-proclaimed “GHG nerd” is Anamika, who was profiled as part of the initiative. Anamika works with Cenovus Energy to find ways to produce oil efficiently while reducing the impact of climate change. “We live in a time where the world wants answers from energy sources and [wants to] transition towards a clean energy future. And as an industry, if we are to be sustainable, it is our responsibility to be part of that clean energy future,” Anamika said. Curious about what Canada’s clean energy “nerds” are up to? Visit for more information.",take fight ClimateChange nA team best clean energy Canada One self proclaimed GHG Anamika profiled part GenEnergy initiative nAnamika works Cenovus Energy find ways produce oil efficiently reducing impact climate change live time world wants answers energy sources wants transition towards clean energy future industry sustainable responsibility part clean energy future Anamika said nCurious clean energy Visit http generationenergy ca information GenEnergy,"[""climatechange"",""genenergy"",""genenergy""]",Environmental,12,0.0,en,naturalresourcescanada_instagram,"['climate', 'climat', 'climate change', 'clean', 'sustainable', 'or']",neutral,Affordable and clean energy,"['sustainable', 'clean energy', 'energy', 'oil']"
152,2017-09-14_13-45-18,2017-09-14T13:45:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c017e73efd13fa8bfdeeaebb17915acf/5AF946D7/t51.2885-15/e35/21688699_1455493474506343_4320233343061852160_n.jpg,"Participants are asked, “What impactful changes have occurred for the electricity and renewables sector in the past years?”",Participants asked impactful changes occurred electricity renewables sector past 30 years GenEnergy,"[""genenergy""]",Social,12,0.0,en,naturalresourcescanada_instagram,['change'],neutral,Affordable and clean energy,"['electricity', 'energy']"
153,2016-12-20_10-49-25,2016-12-20T10:49:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/39e1c75214d5f43370c70e010727c224/5AFD52F6/t51.2885-15/e35/15538460_203537060107938_8818030362241269760_n.jpg,Want a chance to be featured in a GoC Polar Continental Shelf Program exhibition? Enter your photos on the website. Check out this geological field camp on the Cumberland Peninsula,Want chance featured GoC Polar Continental Shelf Program exhibition Enter photos CanGeo website Check geological field camp Cumberland Peninsula ArcticScience north science canada ice explore geology camp,"[""arcticscience"",""north"",""science"",""canada"",""ice"",""explore"",""geology"",""camp""]",Environmental,12,0.0,en,naturalresourcescanada_instagram,"['or', 'ice']",neutral,Life on Land,['land']
154,2017-08-09_08-29-30,2017-08-09T08:29:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3bc9e2fd0e08e22e76c01c9448dc69cd/5A6374A7/t51.2885-15/e15/20687855_159520187959319_3968267597857685504_n.jpg,“The potential of tapping into the resources that are in the North gives us an opportunity to really innovate and create technology.” Hear what David had to say about his energy future. ,potential tapping resources North gives us opportunity really innovate create technology Hear David say energy future GenEnergy YourEnergyFuture CleanEnergy,"[""genenergy"",""yourenergyfuture"",""cleanenergy""]",Environmental,12,0.0,en,naturalresourcescanada_instagram,"['resources', 'clean', 'or']",neutral,Quality Education,['technology']
155,2017-05-13_12-56-27,2017-05-13T12:56:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0393e94a81e1352498b7aaa7cecce9f0/5AF94F4F/t51.2885-15/s1080x1080/e35/18443858_1276520699135676_801862173595795456_n.jpg,"NRCat shows off the oldest rock in the world at , while scientists show how they date rocks using a microscope",NRCat shows oldest rock world FunFest scientists show date rocks using microscope GSC175 OdySci,"[""funfest"",""gsc175"",""odysci""]",Environmental,12,0.0,en,naturalresourcescanada_instagram,['or'],neutral,No Poverty,[]
156,2017-02-20_11-28-50,2017-02-20T11:28:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0e349a20ed31c1c4a5be1722474baf76/5AF6FDBE/t51.2885-15/e35/16585524_1423085954400490_5667161930633052160_n.jpg,Research scientist Suzanne Paradis is the modern day Indiana Jones! Her research helps to unlock the mysteries of Canada’s deposits ,Research scientist Suzanne Paradis modern day Indiana Jones research helps unlock mysteries mineral deposits WomenInScience NRCanSci STEMGirls GirlsLoveScience IndianaJones,"[""mineral"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience"",""indianajones""]",Social,12,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
157,2017-07-18_08-09-26,2017-07-18T08:09:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/35701b6d5a1bdf90128d3cc33744317b/5AE90739/t51.2885-15/e35/20067400_1238009302995516_4902462459782103040_n.jpg,DYK Canada is a world leader in carbon capture and storage? This clean energy technology captures emissions of carbon dioxide from large point sources and safely stores them underground. This is just one of the many ways Canada will meet its GHG emission reduction goals. Do you think CCS is an important way to combat climate change in Canada’s energy future? Tell us what you think at,DYK Canada world leader carbon capture storage clean energy technology captures emissions carbon dioxide large point sources safely stores underground one many ways Canada meet GHG emission reduction goals think CCS important way combat climate change energy future Tell us think GenEnergy http www generationenergy ca,"[""genenergy""]",Environmental,12,0.0,en,naturalresourcescanada_instagram,"['climate', 'climat', 'climate change', 'clean', 'dioxide', 'carbon', 'or', 'emissions ']",neutral,Affordable and clean energy,"['clean energy', 'energy']"
