Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
252,"{""username"":""redcouchtour"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14533705_147624985698119_207456463814131712_a.jpg"",""id"":""4029266877""}",1500684386,1.78903e+16,2017-07-20_16-38-36,Un lieu à visiter.. L'équipe valide ce parc.,"['#redcouchtour', '#Canada150']",[],Un lieu visiter quipe valide ce parc,"['Un', 'lieu', 'visiter', 'quipe', 'valide', 'ce', 'parc']","['un', u'lieu', u'visit', u'quip', u'valid', 'ce', u'parc']"
253,"{""username"":""cathvlavoie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26221914_194947531060930_2157649874244337664_n.jpg"",""id"":""271674482""}",1500601933,1.78651e+16,2017-07-20_16-38-36,,[],[],nan,['nan'],[u'nan']
254,"{""username"":""gabturge"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24845794_1993298547552489_8430834954518134784_n.jpg"",""id"":""233741708""}",1500598030,1.789e+16,2017-07-20_16-38-36,,[],[],nan,['nan'],[u'nan']
255,"{""username"":""jolriz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25021594_417158808717073_3327672650133667840_n.jpg"",""id"":""212577221""}",1500595013,1.78636e+16,2017-07-20_16-38-36,,[],[],nan,['nan'],[u'nan']
256,"{""username"":""emiecreations"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19122077_210192426169992_4078548407965188096_a.jpg"",""id"":""2555848304""}",1500816893,1.78673e+16,2017-07-21_16-13-49,Nous y étions il y a quelques semaines,[],[],Nous tions il quelques semaines,"['Nous', 'tions', 'il', 'quelques', 'semaines']","[u'nous', u'tion', 'il', u'quelqu', u'semain']"
257,"{""username"":""redcouchtour"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14533705_147624985698119_207456463814131712_a.jpg"",""id"":""4029266877""}",1500684333,1.78657e+16,2017-07-21_16-13-49,.canada nous avons hâte de passer quelques jours dans ce magnifique cadre. A bientôt.,['#redcouchtour'],[],canada nous avons te de passer quelques jours dans ce magnifique cadre,"['canada', 'nous', 'avons', 'te', 'de', 'passer', 'quelques', 'jours', 'dans', 'ce', 'magnifique', 'cadre']","[u'canada', u'nous', u'avon', 'te', 'de', u'passer', u'quelqu', u'jour', u'dan', 'ce', u'magnifiqu', u'cadr']"
258,"{""username"":""cath015"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19227909_1691963091106738_5809714162930024448_a.jpg"",""id"":""258306917""}",1500679339,1.78905e+16,2017-07-21_16-13-49,,[],[],nan,['nan'],[u'nan']
259,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1500801902,1.7865e+16,2017-07-22_15-03-33,Beautiful nature of canada,[],[],Beautiful nature canada,"['Beautiful', 'nature', 'canada']","[u'beauti', u'natur', u'canada']"
260,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1500869772,1.78897e+16,2017-07-23_17-10-06,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']"
261,"{""username"":""clearwater.mission"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764989_329818557442076_6256110519392927744_a.jpg"",""id"":""5663107230""}",1501164190,1.7879e+16,2017-07-26_16-51-19,Magnifique.,[],[],Magnifique,['Magnifique'],[u'magnifiqu']
262,"{""username"":""voicesforbiodiversity"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13694503_1775309262681297_119868193_a.jpg"",""id"":""3413663159""}",1501288479,1.78666e+16,2017-07-28_16-26-03,Lovely!,[],[],Lovely,['Lovely'],[u'love']
263,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1501464118,1.7892e+16,2017-07-30_16-21-59,vous étiez là?,[],[],vous tiez,"['vous', 'tiez']","[u'vous', u'tiez']"
264,"{""username"":""emanuela_a"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17819280_1832121443721780_2513383246364934144_a.jpg"",""id"":""9130999""}",1501461221,1.78766e+16,2017-07-30_16-21-59,Great!,[],[],Great,['Great'],[u'great']
265,"{""username"":""instasyon"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12353923_1657867741128139_1380747561_a.jpg"",""id"":""355987074""}",1501879321,1.78803e+16,2017-07-31_13-18-44,tebrikler,[],[],tebrikler,['tebrikler'],[u'tebrikl']
266,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1501558235,1.78674e+16,2017-07-31_13-18-44,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']"
267,"{""username"":""clearwater.mission"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764989_329818557442076_6256110519392927744_a.jpg"",""id"":""5663107230""}",1501765036,1.78832e+16,2017-08-02_16-21-36,,[],[],nan,['nan'],[u'nan']
268,"{""username"":""voyage_with_us"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21294370_479001805816445_6100246804761149440_n.jpg"",""id"":""5483976487""}",1501720143,1.78929e+16,2017-08-02_16-21-36,Merci beaucoup .canada ️,[],[],Merci beaucoup canada,"['Merci', 'beaucoup', 'canada']","[u'merci', u'beaucoup', u'canada']"
269,"{""username"":""_area416"",""profile_pic_url"":""https://instagram.fadl2-1.fna.fbcdn.net/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""2961811988""}",1501718555,1.78919e+16,2017-08-02_16-21-36,Wow,[],[],Wow,['Wow'],[u'wow']
270,"{""username"":""esteban.photo.btz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18513772_455531614798947_8826474843470823424_a.jpg"",""id"":""5477436430""}",1501852356,1.78923e+16,2017-08-03_16-38-16,,[],[],nan,['nan'],[u'nan']
271,"{""username"":""tomcochrane"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20184494_152968635258463_2837598666703765504_a.jpg"",""id"":""243277""}",1502057165,1.78776e+16,2017-08-06_14-45-31,Merci!,[],[],Merci,['Merci'],[u'merci']
272,"{""username"":""k_wicksy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14701313_1286502528039523_8034592262610485248_a.jpg"",""id"":""40781886""}",1502150330,1.78811e+16,2017-08-07_16-43-31,Thanks for the share .canada please tag me in the photo! Appreciate it.,[],[],Thanks share canada please tag photo Appreciate,"['Thanks', 'share', 'canada', 'please', 'tag', 'photo', 'Appreciate']","[u'thank', u'share', u'canada', u'pleas', u'tag', u'photo', u'appreci']"
273,"{""username"":""arcenluciel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25007343_544855412531706_990894803963084800_n.jpg"",""id"":""3474024121""}",1502238524,1.78812e+16,2017-08-08_16-02-38,,[],[],nan,['nan'],[u'nan']
274,"{""username"":""newynn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18809337_445906635777137_3637535372101025792_a.jpg"",""id"":""1735160885""}",1502342332,1.78698e+16,2017-08-09_14-27-00,top !,[],[],top,['top'],[u'top']
275,"{""username"":""world_traveler_dz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25009573_172370263358409_4750898930831589376_n.jpg"",""id"":""5744800561""}",1502314783,1.78781e+16,2017-08-09_14-27-00,Très professionnel,[],[],professionnel,['professionnel'],[u'professionnel']
276,"{""username"":""zenzoneofficial"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25014779_157905384834085_3825472734268227584_n.jpg"",""id"":""504515644""}",1502314114,1.78926e+16,2017-08-09_14-27-00,very cool.,[],[],cool,['cool'],[u'cool']
277,"{""username"":""snapysam"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11887154_1476278692696390_1321879897_a.jpg"",""id"":""44375301""}",1502409846,1.78675e+16,2017-08-10_17-03-06,,[],[],nan,['nan'],[u'nan']
278,"{""username"":""thejaimeslater"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18382061_457893811213797_1126486354562121728_a.jpg"",""id"":""1403831313""}",1503313177,1.78943e+16,2017-08-11_15-53-15,,[],[],nan,['nan'],[u'nan']
279,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1502506488,1.7895e+16,2017-08-11_15-53-15,Beautiful nature of canada,[],[],Beautiful nature canada,"['Beautiful', 'nature', 'canada']","[u'beauti', u'natur', u'canada']"
280,"{""username"":""mrmariokeil"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18381773_1957603344468846_3220931773546364928_a.jpg"",""id"":""397801851""}",1502492114,1.78685e+16,2017-08-11_15-53-15,"Nice shot, love the vibe",[],[],Nice shot love vibe,"['Nice', 'shot', 'love', 'vibe']","[u'nice', u'shot', u'love', u'vibe']"
281,"{""username"":""roarloudcat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13118335_1683380171936078_1138851555_a.jpg"",""id"":""1794388156""}",1503786013,1.78882e+16,2017-08-13_16-22-54,Dream destination for us! Frank's grandparents were born there!,[],[],Dream destination us Frank grandparents born,"['Dream', 'destination', 'us', 'Frank', 'grandparents', 'born']","[u'dream', u'destin', 'us', u'frank', u'grandpar', u'born']"
282,"{""username"":""parcs.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19424984_179461979254361_6970625818535919616_n.jpg"",""id"":""4141034395""}",1502737263,1.78819e+16,2017-08-13_16-22-54,".ca Thank you for flagging, we've fixed it now! Apologies for the confusion.",[],[],ca Thank flagging fixed Apologies confusion,"['ca', 'Thank', 'flagging', 'fixed', 'Apologies', 'confusion']","['ca', u'thank', u'flag', u'fix', u'apolog', u'confus']"
283,"{""username"":""charlotte.soleil"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23596451_261619714364369_1911655781279727616_n.jpg"",""id"":""4213258255""}",1502692090,1.79015e+16,2017-08-13_16-22-54,Magnifique...,[],[],Magnifique,['Magnifique'],[u'magnifiqu']
284,"{""username"":""schoolpost.ca"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25021583_935908443216511_8051536999514898432_n.jpg"",""id"":""10504602""}",1502666895,1.78877e+16,2017-08-13_16-22-54,Really nice picture! I wish I took that . ( you must have the wrong photo credit ),[],[],Really nice picture wish took must wrong photo credit,"['Really', 'nice', 'picture', 'wish', 'took', 'must', 'wrong', 'photo', 'credit']","[u'realli', u'nice', u'pictur', u'wish', u'took', u'must', u'wrong', u'photo', u'credit']"
285,"{""username"":""burkebryant"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17438481_140822863111377_904765015867785216_a.jpg"",""id"":""3140107955""}",1502845477,1.78945e+16,2017-08-15_16-50-10,Excellent,[],[],Excellent,['Excellent'],[u'excel']
286,"{""username"":""vero.tardif"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15624961_1898237120397739_5620743564775391232_a.jpg"",""id"":""1289865909""}",1502941876,1.78692e+16,2017-08-16_16-46-47,faut y aller !!!,[],[],faut aller,"['faut', 'aller']","[u'faut', u'aller']"
287,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1502938654,1.78789e+16,2017-08-16_16-46-47,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']"
288,"{""username"":""cathie_giguere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594568_1505183646196730_6309151389813571584_n.jpg"",""id"":""204620551""}",1503149971,1.78953e+16,2017-08-18_18-10-38,Wow ! .dugal,[],[],Wow dugal,"['Wow', 'dugal']","[u'wow', u'dugal']"
289,"{""username"":""aymeric_picot"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21227091_1514427581977661_972928878454505472_a.jpg"",""id"":""332183077""}",1503118510,1.78533e+16,2017-08-18_18-10-38,,[],[],nan,['nan'],[u'nan']
290,"{""username"":""cathie_giguere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594568_1505183646196730_6309151389813571584_n.jpg"",""id"":""204620551""}",1503232954,1.78945e+16,2017-08-19_15-41-42,.dugal Terre Neuve,[],[],dugal Terre Neuve,"['dugal', 'Terre', 'Neuve']","[u'dugal', u'terr', u'neuv']"
291,"{""username"":""randoquebec"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20479001_260359021125021_8008175121363632128_a.jpg"",""id"":""5667264927""}",1503184195,1.78953e+16,2017-08-19_15-41-42,,[],[],nan,['nan'],[u'nan']
292,"{""username"":""floplat_travel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13116817_580044222175643_385325265_a.jpg"",""id"":""272557215""}",1504000088,1.78712e+16,2017-08-22_15-53-04,Magnifique,[],[],Magnifique,['Magnifique'],[u'magnifiqu']
293,"{""username"":""lyne.malo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11312177_825212597572513_1934371928_a.jpg"",""id"":""1928498914""}",1503590400,1.78695e+16,2017-08-22_15-53-04,Le plus beau Parc,[],[],plus beau Parc,"['plus', 'beau', 'Parc']","[u'plus', u'beau', u'parc']"
294,"{""username"":""_area416"",""profile_pic_url"":""https://instagram.fcgk1-1.fna.fbcdn.net/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""2961811988""}",1503453003,1.78796e+16,2017-08-22_15-53-04,️🇨🇦,[],[],,[],[]
295,"{""username"":""zohaib_parvez"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18722025_1821170974763977_3171195450963263488_a.jpg"",""id"":""268533687""}",1503743780,1.78993e+16,2017-08-25_16-01-28,Beautiful,[],[],Beautiful,['Beautiful'],[u'beauti']
296,"{""username"":""david.schwarz.photography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19984901_1952158991697534_7018346757780144128_a.jpg"",""id"":""5722715417""}",1503702202,1.78958e+16,2017-08-25_16-01-28,Amazing photo!!,[],[],Amazing photo,"['Amazing', 'photo']","[u'amaz', u'photo']"
297,"{""username"":""mrmariokeil"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18381773_1957603344468846_3220931773546364928_a.jpg"",""id"":""397801851""}",1503786540,1.78842e+16,2017-08-26_15-06-35,Great one,[],[],Great one,"['Great', 'one']","[u'great', u'one']"
298,"{""username"":""roarloudcat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13118335_1683380171936078_1138851555_a.jpg"",""id"":""1794388156""}",1503786128,1.78804e+16,2017-08-26_15-06-35,Meri beaucoup We loved our time on the islands!,[],[],Meri beaucoup loved time islands,"['Meri', 'beaucoup', 'loved', 'time', 'islands']","[u'meri', u'beaucoup', u'love', u'time', u'island']"
299,"{""username"":""sarah.nenette"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10311302_938066859555423_1720205333_a.jpg"",""id"":""634225069""}",1503963117,1.78713e+16,2017-08-28_15-27-46,,[],[],nan,['nan'],[u'nan']
300,"{""username"":""miki.priore"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18723171_445235619162087_4371203918986739712_a.jpg"",""id"":""251724455""}",1504139782,1.78843e+16,2017-08-29_18-08-58,Nice pic !,[],[],Nice pic,"['Nice', 'pic']","[u'nice', u'pic']"
301,"{""username"":""taniamarcy03"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21435994_259709047872204_5193071062404825088_a.jpg"",""id"":""4673854033""}",1504137659,1.78708e+16,2017-08-30_14-08-02,Très bel endroit!,[],[],bel endroit,"['bel', 'endroit']","[u'bel', u'endroit']"
302,"{""username"":""exploration_legacy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21435505_1888884621136737_3503728311694000128_a.jpg"",""id"":""2125966283""}",1504130846,1.78966e+16,2017-08-30_14-08-02,Nice,[],[],Nice,['Nice'],[u'nice']
303,"{""username"":""vladizlov"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19379777_126379414615561_5420914675116146688_a.jpg"",""id"":""1454327798""}",1504130328,1.78957e+16,2017-08-30_14-08-02,Keep going)It`s cool),[],[],Keep going cool,"['Keep', 'going', 'cool']","[u'keep', u'go', u'cool']"
304,"{""username"":""purple_wrx"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16583337_254820078277098_8970566319032238080_a.jpg"",""id"":""269171184""}",1504128155,1.78708e+16,2017-08-30_14-08-02,,[],[],nan,['nan'],[u'nan']
305,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1504236692,1.78743e+16,2017-08-31_18-09-59,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']"
306,"{""username"":""mageoli"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11378257_1747696978790656_804944191_a.jpg"",""id"":""1396255934""}",1504744595,1.78855e+16,2017-09-01_18-19-11,Nous y sommes présentement.,[],[],Nous sommes sentement,"['Nous', 'sommes', 'sentement']","[u'nous', u'somm', u'sentement']"
307,"{""username"":""mariejoellep"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17493678_1851088141779759_3104092891975254016_a.jpg"",""id"":""49322626""}",1504439226,1.78963e+16,2017-09-02_18-44-41,Wow,[],[],Wow,['Wow'],[u'wow']
308,"{""username"":""easyvegans"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23966785_1626814330674631_9059038440556855296_n.jpg"",""id"":""1988529050""}",1504705617,1.78723e+16,2017-09-05_17-56-39,,[],[],nan,['nan'],[u'nan']
309,"{""username"":""yoginiabroad"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21296820_274352393059532_4902777658842021888_a.jpg"",""id"":""5914542119""}",1504659643,1.78925e+16,2017-09-05_17-56-39,"J'adore le parc Fundy. Plusieurs aventures de camping on pris place ici, ainsi que beaucoup d'eloration sur les sentiers de randonnée",[],[],adore le parc Fundy Plusieurs aventures de camping pris place ici ainsi que beaucoup eloration sur les sentiers de,"['adore', 'le', 'parc', 'Fundy', 'Plusieurs', 'aventures', 'de', 'camping', 'pris', 'place', 'ici', 'ainsi', 'que', 'beaucoup', 'eloration', 'sur', 'les', 'sentiers', 'de']","[u'ador', 'le', u'parc', u'fundi', u'plusieur', u'aventur', 'de', u'camp', u'pris', u'place', u'ici', u'ainsi', u'que', u'beaucoup', u'elor', u'sur', u'les', u'sentier', 'de']"
310,"{""username"":""utopiantravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17126870_164871317356126_8129536573432659968_a.jpg"",""id"":""4778410580""}",1504835323,1.78982e+16,2017-09-06_18-06-28,Damn !,[],[],Damn,['Damn'],[u'damn']
311,"{""username"":""imagesofthisandthat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11809966_1667536763460051_1409018469_a.jpg"",""id"":""465053""}",1504835383,1.78976e+16,2017-09-07_16-25-29,Beautiful shot!,[],[],Beautiful shot,"['Beautiful', 'shot']","[u'beauti', u'shot']"
312,"{""username"":""montry75"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11259366_478794475631726_1967358494_a.jpg"",""id"":""1060633""}",1504835288,1.78719e+16,2017-09-07_16-25-29,Merci .canada !,[],[],Merci canada,"['Merci', 'canada']","[u'merci', u'canada']"
313,"{""username"":""swiss_id"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764623_1910776542503487_796557446603603968_a.jpg"",""id"":""5681599044""}",1505012588,1.78737e+16,2017-09-08_19-04-51,"Un parc magnifique, mais extrêmement dommage qu'il n'y aucune ""dump station"" entre Revelstoke et Golden. N'ayant pas prévu cela nous avons dû continuer notre route jusqu'à Golden pour passer la nuit",[],[],Un parc magnifique mais dommage qu il aucune dump station entre Revelstoke et Golden ayant pas vu cela nous avons continuer notre route jusqu Golden pour passer la nuit,"['Un', 'parc', 'magnifique', 'mais', 'dommage', 'qu', 'il', 'aucune', 'dump', 'station', 'entre', 'Revelstoke', 'et', 'Golden', 'ayant', 'pas', 'vu', 'cela', 'nous', 'avons', 'continuer', 'notre', 'route', 'jusqu', 'Golden', 'pour', 'passer', 'la', 'nuit']","['un', u'parc', u'magnifiqu', u'mai', u'dommag', 'qu', 'il', u'aucun', u'dump', u'station', u'entr', u'revelstok', 'et', u'golden', u'ayant', u'pas', 'vu', u'cela', u'nous', u'avon', u'continu', u'notr', u'rout', u'jusqu', u'golden', u'pour', u'passer', 'la', u'nuit']"
314,"{""username"":""pankaj_tolanii"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024161_1770613836576567_3281139557109596160_n.jpg"",""id"":""5650439844""}",1504922730,1.78848e+16,2017-09-08_19-04-51,,[],[],nan,['nan'],[u'nan']
315,"{""username"":""maluan_maroquinerie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11024413_415509815290449_1038232824_a.jpg"",""id"":""1786938630""}",1505279681,1.78863e+16,2017-09-12_16-11-29,,[],[],nan,['nan'],[u'nan']
316,"{""username"":""markjasonlacson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23416534_756424751215803_7460348963267280896_n.jpg"",""id"":""3220492676""}",1505601190,1.78834e+16,2017-09-16_15-23-50,Thank you very much .canada for the feature!🤗,[],[],Thank much canada feature,"['Thank', 'much', 'canada', 'feature']","[u'thank', u'much', u'canada', u'featur']"
317,"{""username"":""selvarajah"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13108746_275386932806124_1546893127_a.jpg"",""id"":""24891271""}",1505708098,1.78835e+16,2017-09-17_17-29-48,Very cool!,[],[],cool,['cool'],[u'cool']
318,"{""username"":""assetreconnaissance360"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036754_577999815876084_8975171881183215616_n.jpg"",""id"":""6034315030""}",1505960870,1.78873e+16,2017-09-18_16-07-57,Stunning,[],[],Stunning,['Stunning'],[u'stun']
319,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1505885188,1.78772e+16,2017-09-19_16-55-16,Wow,[],[],Wow,['Wow'],[u'wow']
320,"{""username"":""julelilalu"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25013059_381031312356355_4198763245500104704_n.jpg"",""id"":""285155855""}",1505992451,1.78995e+16,2017-09-20_17-28-07,Amazing,[],[],Amazing,['Amazing'],[u'amaz']
321,"{""username"":""mohammd.mehran"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008468_1926800300903918_2186576891299758080_n.jpg"",""id"":""1999814949""}",1506135902,1.78743e+16,2017-09-22_17-00-02,,[],[],nan,['nan'],[u'nan']
322,"{""username"":""calimerina91"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11249117_890805727659824_2018053262_a.jpg"",""id"":""519690360""}",1506479395,1.79009e+16,2017-09-26_16-51-23,J'étais là la semaone dernière,[],[],tais la semaone,"['tais', 'la', 'semaone']","[u'tai', 'la', u'semaon']"
323,"{""username"":""ariel.belanger"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036878_172195743534475_1059444590836187136_n.jpg"",""id"":""452877655""}",1506558821,1.78598e+16,2017-09-27_16-30-28,,[],[],nan,['nan'],[u'nan']
324,"{""username"":""matouzem"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23823967_1495222047234963_8111359704900304896_n.jpg"",""id"":""2051719106""}",1506878984,1.79015e+16,2017-09-30_17-32-59,Magnifique parc. L'arrêt au belvédère de l'ile au pin est incontournable !,[],[],Magnifique parc au de ile au pin est incontournable,"['Magnifique', 'parc', 'au', 'de', 'ile', 'au', 'pin', 'est', 'incontournable']","[u'magnifiqu', u'parc', 'au', 'de', u'ile', 'au', u'pin', u'est', u'incontourn']"
325,"{""username"":""sebmolgat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14369037_1581598145477758_800219508_a.jpg"",""id"":""3315867827""}",1507085269,1.78439e+16,2017-10-03_16-26-59,Thanks for the feature! We're so lucky to have places like this,[],[],Thanks feature lucky places like,"['Thanks', 'feature', 'lucky', 'places', 'like']","[u'thank', u'featur', u'lucki', u'place', u'like']"
326,"{""username"":""teacheratn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22159461_369231026892182_5536393628307423232_n.jpg"",""id"":""1553788562""}",1507273990,1.7876e+16,2017-10-05_15-58-16,"'You don't have to be great to start, but you have to start to be great.'",[],[],great start start great,"['great', 'start', 'start', 'great']","[u'great', u'start', u'start', u'great']"
