Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
193,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1488555101,1.78504e+16,2017-02-28_06-20-07,"A directive banning pets in the workplace was established in to ensure that all Environment and Climate Change Canada employees have a safe, non-threatening, and healthy working environment. This photo was taken in a non-government vehicle while Paul and his wife (Erica) were volunteering for the and they decided to take Bailey along for company.️",['#ChristmasBirdCount'],[],directive banning pets workplace established ensure Environment Climate Change Canada employees safe non threatening healthy working environment photo taken non government vehicle Paul wife Erica volunteering decided take Bailey along company,"['directive', 'banning', 'pets', 'workplace', 'established', 'ensure', 'Environment', 'Climate', 'Change', 'Canada', 'employees', 'safe', 'non', 'threatening', 'healthy', 'working', 'environment', 'photo', 'taken', 'non', 'government', 'vehicle', 'Paul', 'wife', 'Erica', 'volunteering', 'decided', 'take', 'Bailey', 'along', 'company']","[u'direct', u'ban', u'pet', u'workplac', u'establish', u'ensur', u'environ', u'climat', u'chang', u'canada', u'employe', u'safe', u'non', u'threaten', u'healthi', u'work', u'environ', u'photo', u'taken', u'non', u'govern', u'vehicl', u'paul', u'wife', u'erica', u'volunt', u'decid', u'take', u'bailey', u'along', u'compani']"
194,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1488292070,1.78503e+16,2017-02-28_06-20-07,Sad that in the prairie region dogs are banned from all EC buildings and vehicles. 🤔,['#wankerbureaucrats'],[],Sad prairie region dogs banned EC buildings vehicles,"['Sad', 'prairie', 'region', 'dogs', 'banned', 'EC', 'buildings', 'vehicles']","[u'sad', u'prairi', u'region', u'dog', u'ban', 'ec', u'build', u'vehicl']"
195,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1488481641,1.78735e+16,2017-03-02_07-44-44,Absolutely! ️,[],[],Absolutely,['Absolutely'],[u'absolut']
196,"{""username"":""psrk1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20582567_158389554712790_5744211986065915904_a.jpg"",""id"":""4222640836""}",1488471215,1.78527e+16,2017-03-02_07-44-44,Is this real photo? So wonderful!,[],[],real photo wonderful,"['real', 'photo', 'wonderful']","[u'real', u'photo', u'wonder']"
197,"{""username"":""charleebrwn17"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13704303_931722106956498_1328958483_a.jpg"",""id"":""730387769""}",1488560107,1.78733e+16,2017-03-03_07-20-45,🦉,[],[],,[],[]
198,"{""username"":""worldnaturelook"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15803375_171729983304336_5088775645706584064_n.jpg"",""id"":""4256764000""}",1488558250,1.78737e+16,2017-03-03_07-20-45,Вау!,[],[],,[],[]
199,"{""username"":""selfshapemission"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17817557_1631189010254997_3877051056655433728_n.jpg"",""id"":""4551877888""}",1488992898,1.78633e+16,2017-03-07_08-18-25,Nice,[],[],Nice,['Nice'],[u'nice']
200,"{""username"":""airestudios"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26183253_1291563097655552_1146009703931707392_n.jpg"",""id"":""1118962079""}",1501276766,1.78926e+16,2017-03-14_11-53-30,,[],[],nan,['nan'],[u'nan']
201,"{""username"":""kylefougere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22857951_1487380531347896_6872555239673692160_n.jpg"",""id"":""2213252371""}",1489545734,1.78746e+16,2017-03-14_11-53-30,,['#OblateSpheroid'],[],nan,['nan'],[u'nan']
202,"{""username"":""deluxedrycleaners"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17596629_775490322611168_3109153278277976064_a.jpg"",""id"":""1793315141""}",1489526953,1.78751e+16,2017-03-14_11-53-30,Cool!,[],[],Cool,['Cool'],[u'cool']
203,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1489758470,1.7869e+16,2017-03-16_09-41-06,thanks for the photo,[],[],thanks photo,"['thanks', 'photo']","[u'thank', u'photo']"
204,"{""username"":""canadianbiologist"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12907295_1700172820272241_395312304_a.jpg"",""id"":""1438363874""}",1489728223,1.78514e+16,2017-03-16_09-41-06,That girl sure knows how to snap them 'bous deer!,[],[],girl sure knows snap bous deer,"['girl', 'sure', 'knows', 'snap', 'bous', 'deer']","[u'girl', u'sure', u'know', u'snap', u'bous', u'deer']"
205,"{""username"":""jennierausch"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11875459_191939154475719_1391881118_a.jpg"",""id"":""24889194""}",1489706260,1.78753e+16,2017-03-16_09-41-06,"Photo by , one of our Landbird Biologists in the CWS Yellowknife office","['#birdnerds', '#caribouarecooltoo']",[],Photo one Landbird Biologists CWS Yellowknife office,"['Photo', 'one', 'Landbird', 'Biologists', 'CWS', 'Yellowknife', 'office']","[u'photo', u'one', u'landbird', u'biologist', u'cws', u'yellowknif', u'offic']"
206,"{""username"":""drizzlesociety"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142046_921443194560024_1637961566_a.jpg"",""id"":""1459316088""}",1489682851,1.78537e+16,2017-03-16_09-41-06,Very cool!,[],[],cool,['cool'],[u'cool']
207,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1489781582,1.78537e+16,2017-03-17_06-49-36,Nice !,['#shamrock'],[],Nice,['Nice'],[u'nice']
208,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1490393155,1.7867e+16,2017-03-24_13-40-51,"Man, what approvals are needed for that awesome chair?",[],[],Man approvals needed awesome chair,"['Man', 'approvals', 'needed', 'awesome', 'chair']","[u'man', u'approv', u'need', u'awesom', u'chair']"
209,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1490391153,1.78532e+16,2017-03-24_13-40-51,,['#hashtagoverload'],[],nan,['nan'],[u'nan']
210,"{""username"":""mrgrips"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/1170304_421240868081034_966682096_a.jpg"",""id"":""47581867""}",1490808133,1.78762e+16,2017-03-28_10-10-38,I think you would love my EastCoast inspired artwork. Please check out my profile & follow me! I appreciate it.,[],[],think would love EastCoast inspired artwork Please check profile follow appreciate,"['think', 'would', 'love', 'EastCoast', 'inspired', 'artwork', 'Please', 'check', 'profile', 'follow', 'appreciate']","[u'think', u'would', u'love', u'eastcoast', u'inspir', u'artwork', u'pleas', u'check', u'profil', u'follow', u'appreci']"
211,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1490735746,1.78643e+16,2017-03-28_10-10-38,That is very neat!,[],[],neat,['neat'],[u'neat']
212,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1490988944,1.78538e+16,2017-03-31_12-11-17,,[],[],nan,['nan'],[u'nan']
213,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1490988394,1.78631e+16,2017-03-31_12-11-17,So cute!,[],[],cute,['cute'],[u'cute']
214,"{""username"":""paulaquiltgirl"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14719807_1417466445219670_3160251191393255424_a.jpg"",""id"":""3073807685""}",1491354357,1.78645e+16,2017-04-03_07-32-50,love science!,[],[],love science,"['love', 'science']","[u'love', u'scienc']"
215,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1491232715,1.78654e+16,2017-04-03_07-32-50,,['#earlybirdgetstheworm'],[],nan,['nan'],[u'nan']
216,"{""username"":""nwmninja"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18299111_289447674842469_7202469536153468928_n.jpg"",""id"":""3919665622""}",1491830005,1.78768e+16,2017-04-10_05-14-23,,[],[],nan,['nan'],[u'nan']
217,"{""username"":""wsersoub"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065529_156438941664566_2502180605857366016_n.jpg"",""id"":""3875990159""}",1492430582,1.78545e+16,2017-04-11_06-47-15,,[],[],nan,['nan'],[u'nan']
218,"{""username"":""payraykov"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13745201_639007859590091_925694517_a.jpg"",""id"":""2232474859""}",1492525568,1.78781e+16,2017-04-12_13-30-00,Lucie,[],[],Lucie,['Lucie'],[u'luci']
219,"{""username"":""agent00jack"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11848962_1607202432888061_1770713998_a.jpg"",""id"":""24149570""}",1492121617,1.78686e+16,2017-04-12_13-30-00,Louis to appease our French Canadian population,[],[],Louis appease French Canadian population,"['Louis', 'appease', 'French', 'Canadian', 'population']","[u'loui', u'appeas', u'french', u'canadian', u'popul']"
220,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492097359,1.78775e+16,2017-04-12_13-30-00,.bulh You guys are full of great ideas!!! Love the suggestions!,[],[],bulh guys full great ideas Love suggestions,"['bulh', 'guys', 'full', 'great', 'ideas', 'Love', 'suggestions']","[u'bulh', u'guy', u'full', u'great', u'idea', u'love', u'suggest']"
221,"{""username"":""thejoanna"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26297745_2225880397437788_8700006890035216384_n.jpg"",""id"":""29180215""}",1492054925,1.78783e+16,2017-04-12_13-30-00,Cedar,[],[],Cedar,['Cedar'],[u'cedar']
222,"{""username"":""suzie.bulh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14718275_829677803836517_1336992520034320384_a.jpg"",""id"":""2130130533""}",1492042616,1.78685e+16,2017-04-12_13-30-00,Flopsy the loon!,[],[],Flopsy loon,"['Flopsy', 'loon']","[u'flopsi', u'loon']"
223,"{""username"":""valquirit_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071433_165800677482499_563742082829647872_n.jpg"",""id"":""28590017""}",1492035797,1.78776e+16,2017-04-12_13-30-00,Loona!!!,[],[],Loona,['Loona'],[u'loona']
224,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492035758,1.78662e+16,2017-04-12_13-30-00,love it! Let's see what CWS crew thinks!,[],[],love Let see CWS crew thinks,"['love', 'Let', 'see', 'CWS', 'crew', 'thinks']","[u'love', u'let', u'see', u'cws', u'crew', u'think']"
225,"{""username"":""crazybirdnerd"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11259422_477744659053814_1782908487_a.jpg"",""id"":""341634973""}",1492034945,1.78771e+16,2017-04-12_13-30-00,Aurora,[],[],Aurora,['Aurora'],[u'aurora']
226,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492029751,1.7864e+16,2017-04-12_13-30-00,,[],[],nan,['nan'],[u'nan']
227,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492029729,1.78777e+16,2017-04-12_13-30-00,,[],[],nan,['nan'],[u'nan']
228,"{""username"":""armckenty"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11258673_377945889063246_320393247_a.jpg"",""id"":""1950480186""}",1492140954,1.78774e+16,2017-04-13_09-32-40,The indestructible Twin Otters flown by the fantastic Kenn Borek pilots!,[],[],indestructible Twin Otters flown fantastic Kenn Borek pilots,"['indestructible', 'Twin', 'Otters', 'flown', 'fantastic', 'Kenn', 'Borek', 'pilots']","[u'indestruct', u'twin', u'otter', u'flown', u'fantast', u'kenn', u'borek', u'pilot']"
229,"{""username"":""anthony_._b"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12530776_1104320456245496_1183806520_a.jpg"",""id"":""2371842781""}",1492112288,1.78534e+16,2017-04-13_09-32-40,I've flown on those exact twin otters numerous times working on Melville Island. Beautiful country.,[],[],flown exact twin otters numerous times working Melville Island Beautiful country,"['flown', 'exact', 'twin', 'otters', 'numerous', 'times', 'working', 'Melville', 'Island', 'Beautiful', 'country']","[u'flown', u'exact', u'twin', u'otter', u'numer', u'time', u'work', u'melvill', u'island', u'beauti', u'countri']"
230,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492101183,1.78548e+16,2017-04-13_09-32-40,,"['#CryoSat', '#CryoVEx17', '#ArcticAdventures', '#FieldWork', '#IceSurvey', '#ArcticIceSurvey', '#ArcticScience', '#Arctic', '#AirborneSurveys', '#ClimateData', '#ClimateScience', '#ClimateScientists', '#InstaScience', '#EnvironmentCanada', '#SeaIce']",[],nan,['nan'],[u'nan']
231,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492528368,1.78668e+16,2017-04-18_08-06-50,,"['#CryoSat', '#CryoVEx17', '#ArcticAdventures', '#FieldWork', '#IceSurvey', '#ArcticIceSurvey', '#ArcticScience', '#Arctic', '#AirborneSurveys', '#ClimateData', '#ClimateScience', '#ClimateScientists', '#InstaScience', '#EnvironmentCanada', '#SeaIce']",[],nan,['nan'],[u'nan']
232,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1501167057,1.7866e+16,2017-04-25_12-54-11,You may visit this page for more information about shorebird monitoring volunteering opportunities (simply copy and paste the link into your browser): 1,[],['https://www.ec.gc.ca/reom-mbs/default.asp?lang=En&n=64566ADE-'],may visit page information shorebird monitoring volunteering opportunities simply copy paste link browser,"['may', 'visit', 'page', 'information', 'shorebird', 'monitoring', 'volunteering', 'opportunities', 'simply', 'copy', 'paste', 'link', 'browser']","[u'may', u'visit', u'page', u'inform', u'shorebird', u'monitor', u'volunt', u'opportun', u'simpli', u'copi', u'past', u'link', u'browser']"
233,"{""username"":""greatnorthphotography_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11349224_754462924680745_1807041779_a.jpg"",""id"":""1303026590""}",1500940134,1.78895e+16,2017-04-25_12-54-11,This sounds awesome! Where do you get information on volunteering?,[],[],sounds awesome get information volunteering,"['sounds', 'awesome', 'get', 'information', 'volunteering']","[u'sound', u'awesom', u'get', u'inform', u'volunt']"
234,"{""username"":""alternativesjournal"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17662645_125490931322180_8732353757620207616_a.jpg"",""id"":""3064700307""}",1493511815,1.78701e+16,2017-04-26_13-12-11,Great pic!,[],[],Great pic,"['Great', 'pic']","[u'great', u'pic']"
235,"{""username"":""jennierausch"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11875459_191939154475719_1391881118_a.jpg"",""id"":""24889194""}",1493245122,1.78543e+16,2017-04-26_13-12-11,yes! We are doing a post spotlight on some of the amazing volunteers my program has been fortunate to have over the years! Woo hoo!,"['#shorebirdmonitoring', '#volunteersmakeitpossible']",[],yes post spotlight amazing volunteers program fortunate years Woo hoo,"['yes', 'post', 'spotlight', 'amazing', 'volunteers', 'program', 'fortunate', 'years', 'Woo', 'hoo']","[u'yes', u'post', u'spotlight', u'amaz', u'volunt', u'program', u'fortun', u'year', u'woo', u'hoo']"
236,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1493244849,1.78654e+16,2017-04-26_13-12-11,is this one of yours? I it!!,[],[],one,['one'],[u'one']
237,"{""username"":""balisally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142041_542891532535502_1341977007_a.jpg"",""id"":""240826265""}",1493246664,1.78807e+16,2017-04-26_13-17-37,Good luck & have fun! 🦆🦅🦆,[],[],Good luck fun,"['Good', 'luck', 'fun']","[u'good', u'luck', u'fun']"
238,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493401806,1.78546e+16,2017-04-27_11-30-00,.logical copy this link and paste it in your browser for info on Volunteer Surveys : 1,[],['https://ec.gc.ca/reom-mbs/default.asp?lang=En&n=0A1F08D1-'],logical copy link paste browser info Volunteer Surveys,"['logical', 'copy', 'link', 'paste', 'browser', 'info', 'Volunteer', 'Surveys']","[u'logic', u'copi', u'link', u'past', u'browser', u'info', u'volunt', u'survey']"
239,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493399295,1.78683e+16,2017-04-27_11-30-00,You're not so bad yourself,[],[],bad,['bad'],[u'bad']
240,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1493398798,1.78783e+16,2017-04-27_11-30-00,of course! You guys are the BEST!,[],[],course guys BEST,"['course', 'guys', 'BEST']","[u'cours', u'guy', u'best']"
241,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493398084,1.7879e+16,2017-04-27_11-30-00,.logical we're getting In touch with the coordinators and will get back to you shortly!,[],[],logical getting touch coordinators get back shortly,"['logical', 'getting', 'touch', 'coordinators', 'get', 'back', 'shortly']","[u'logic', u'get', u'touch', u'coordin', u'get', u'back', u'short']"
242,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493398034,1.78676e+16,2017-04-27_11-30-00,How about us ?,[],[],us,['us'],['us']
243,"{""username"":""tree.logical"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12357838_901545216619252_2067004941_a.jpg"",""id"":""2373993312""}",1493337106,1.78559e+16,2017-04-27_11-30-00,How do you get information about volunteering?,[],[],get information volunteering,"['get', 'information', 'volunteering']","[u'get', u'inform', u'volunt']"
244,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1493335831,1.78545e+16,2017-04-27_11-30-00,Two of my favourite people!,[],[],Two favourite people,"['Two', 'favourite', 'people']","[u'two', u'favourit', u'peopl']"
245,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1493343735,1.78781e+16,2017-04-27_13-55-01,Nobody touch my 🦉!!,[],[],Nobody touch,"['Nobody', 'touch']","[u'nobodi', u'touch']"
246,"{""username"":""balisally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142041_542891532535502_1341977007_a.jpg"",""id"":""240826265""}",1493420120,1.78699e+16,2017-04-28_10-23-54,Awesome!,[],[],Awesome,['Awesome'],[u'awesom']
247,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1493409869,1.78543e+16,2017-04-28_10-23-54,Thank you!,[],[],Thank,['Thank'],[u'thank']
248,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493408349,1.78706e+16,2017-04-28_10-23-54,"Easy breezy! Here's some info, just copy-paste the link in your browser 1",[],['https://ec.gc.ca/reom-mbs/default.asp?lang=En&n=0A1F08D1-'],Easy breezy info copy paste link browser,"['Easy', 'breezy', 'info', 'copy', 'paste', 'link', 'browser']","[u'easi', u'breezi', u'info', u'copi', u'past', u'link', u'browser']"
249,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1493407794,1.78674e+16,2017-04-28_10-23-54,"That is so awesome, I'd love to volunteer",[],[],awesome love volunteer,"['awesome', 'love', 'volunteer']","[u'awesom', u'love', u'volunt']"
250,"{""username"":""lamaisonprivee"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16465293_267357130365609_4320736554315153408_a.jpg"",""id"":""825433215""}",1493825111,1.78734e+16,2017-05-02_10-51-43,awesome,[],[],awesome,['awesome'],[u'awesom']
251,"{""username"":""zoom.beyond"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17437829_447143365627750_1236630284061900800_a.jpg"",""id"":""4298896517""}",1493763762,1.7855e+16,2017-05-02_10-51-43,Really nice!,[],[],Really nice,"['Really', 'nice']","[u'realli', u'nice']"
252,"{""username"":""deskkandy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21827913_1949323348680293_9053559964957671424_n.jpg"",""id"":""4043734191""}",1493845115,1.78708e+16,2017-05-03_13-57-23,,[],[],nan,['nan'],[u'nan']
253,"{""username"":""balisally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142041_542891532535502_1341977007_a.jpg"",""id"":""240826265""}",1493926738,1.78796e+16,2017-05-04_11-05-14,Wow. Good work.,[],[],Wow Good work,"['Wow', 'Good', 'work']","[u'wow', u'good', u'work']"
254,"{""username"":""protectourwaters"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17662837_210627396089685_1706445739980226560_a.jpg"",""id"":""5019323651""}",1494426108,1.78691e+16,2017-05-09_06-03-47,Can I just say it's distracting looking at the fur on her jacket and trying to listen to her speak about protecting wildlife...... even if it's fake fur its still slightly unsettling!,[],[],say distracting looking fur jacket trying listen speak protecting wildlife even fake fur still slightly unsettling,"['say', 'distracting', 'looking', 'fur', 'jacket', 'trying', 'listen', 'speak', 'protecting', 'wildlife', 'even', 'fake', 'fur', 'still', 'slightly', 'unsettling']","[u'say', u'distract', u'look', u'fur', u'jacket', u'tri', u'listen', u'speak', u'protect', u'wildlif', u'even', u'fake', u'fur', u'still', u'slight', u'unsettl']"
255,"{""username"":""tooltsap"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20225466_1071075153024457_3061051856470933504_a.jpg"",""id"":""1526400678""}",1494889952,1.788e+16,2017-05-15_08-45-10,"Was there August , great place to visit.",[],[],August great place visit,"['August', 'great', 'place', 'visit']","[u'august', u'great', u'place', u'visit']"
256,"{""username"":""deskkandy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21827913_1949323348680293_9053559964957671424_n.jpg"",""id"":""4043734191""}",1494867730,1.78815e+16,2017-05-15_08-45-10,What? I didn't know,[],[],know,['know'],[u'know']
257,"{""username"":""christineyan22"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008758_518357131866861_3100786226718834688_n.jpg"",""id"":""357714605""}",1494863621,1.78808e+16,2017-05-15_08-45-10,Next time when we go,[],[],Next time go,"['Next', 'time', 'go']","[u'next', u'time', 'go']"
258,"{""username"":""talita_nacozinha"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19428782_111235972830880_926060610477621248_a.jpg"",""id"":""3299628646""}",1495833735,1.78822e+16,2017-05-18_13-59-56,,[],[],nan,['nan'],[u'nan']
259,"{""username"":""neilpdow"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15403466_244861402601125_1734506870153936896_a.jpg"",""id"":""461348203""}",1495487130,1.7858e+16,2017-05-22_12-32-06,Beautiful!,[],[],Beautiful,['Beautiful'],[u'beauti']
260,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1495482425,1.78816e+16,2017-05-22_12-32-06,Amazing!,[],[],Amazing,['Amazing'],[u'amaz']
261,"{""username"":""stevebruno"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20590304_1728885940741751_8386217708965855232_a.jpg"",""id"":""1995011""}",1495760463,1.78697e+16,2017-05-25_11-27-13,Very nice capture,[],[],nice capture,"['nice', 'capture']","[u'nice', u'captur']"
