Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category
78,370233926766473_397084057414793,2017-12-21 17:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397084057414793/,"Vous n’avez pas été sage cette année? Le Père Noël n’offrira pas de bas de Noël rempli de charbon, grâce à l’Alliance : Énergiser au-delà du charbon entre le Canada et le Royaume-Uni. 

Le Canada et ses partenaires du monde entier ont uni leurs forces pour éliminer progressivement les centrales électriques traditionnelles alimentées au charbon, afin de créer un avenir écologique et durable pour tous.

Renseignez-vous sur cet accord historique : http://ow.ly/O6BT30hnsza","Vous n’avez pas été sage cette année? Le Père Noël n’offrira pas de bas de Noël rempli de charbon, grâce à l’Alliance : Énergiser au-delà du charbon entre le Canada et le Royaume-Uni. Le Canada et ses partenaires du monde entier ont uni leurs forces pour éliminer progressivement les centrales électriques traditionnelles alimentées au charbon, afin de créer un avenir écologique et durable pour tous. Renseignez-vous sur cet accord historique :",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['durable', 'or', 'air']",neutral,"['avenir', 'durable', 'historique']",Social
79,370233926766473_397091750747357,2017-12-22 10:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397091750747357/,"Pour les Fêtes, magasinez de façon judicieuse et durable!  

Invitez un ami futé qui magasine avec des sacs réutilisables, qui évite les produits suremballés trop emballés ou qui sait dénicher des objets réutilisables!","Pour les Fêtes, magasinez de façon judicieuse et durable! Invitez un ami futé qui magasine avec des sacs réutilisables, qui évite les produits suremballés trop emballés ou qui sait dénicher des objets réutilisables!",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['durable', 'gas']",neutral,"['durable', 'ami', 'produit']",Environmental
80,370233926766473_391819197941279,2017-12-09 18:20:45,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391819107941288/?type=3,"Nous travaillons ensemble pour protéger l’environnement, faire croître notre économie et garantir de l’air pur aux citoyens de la Chine et du Canada – la ministre McKenna a discuté de collaboration accrue avec le ministre Li Ganjie, à Beijing.","Nous travaillons ensemble pour protéger l’environnement, faire croître notre économie et garantir de l’air pur aux citoyens de la Chine et du Canada – la ministre McKenna a discuté de collaboration accrue avec le ministre Li Ganjie, à Beijing.",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'or', 'air']",neutral,"['ministre', 'mckenna', 'collaboration', 'ministre']",Economical
81,370233926766473_391828564607009,2017-12-09 19:09:17,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391828564607009/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Quadrogen transforme les eaux usées des stations de traitement et des décharges en énergie et en combustibles propres. http://ow.ly14en30h7El6 #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Quadrogen transforme les eaux usées des stations de traitement et des décharges en énergie et en combustibles propres.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['propre', 'eau', 'or', 'mer']",neutral,"['ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'eau', 'propre']",Environmental
82,370233926766473_391652864624579,2017-12-09 10:45:06,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391652864624579/?type=3,"#CanadaenChine – Hydrogenics 🇨🇦 ce spécialise dans le développement d'infrastructures pour les piles à hydrogène pour les véhicules, tels que les autobus avec zéro émission. ow.ly/VKoU30h2j53 #ActionClimatique","– Hydrogenics 🇨🇦 ce spécialise dans le développement d'infrastructures pour les piles à hydrogène pour les véhicules, tels que les autobus avec zéro émission.","['#CanadaenChine', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,['infrastructure'],neutral,['hydrogenics'],Environmental
83,370233926766473_381538455636020,2017-11-16 11:55:18,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381538415636024/?type=3,"Ce soir à 17 h (HNE)/23 h (HEC), regardez EN DIRECT l’Ambassadeur du Canada auprès de l’Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23, qui réitère nos engagements dans la lutte contre les changements climatiques et l’action climatique mondiale.","Ce soir à h (HNE)/23 h (HEC), regardez EN DIRECT l’Ambassadeur du Canada auprès de l’Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23, qui réitère nos engagements dans la lutte contre les changements climatiques et l’action climatique mondiale.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['engagement', 'changement', 'change']",neutral,"['cop23', 'engagement', 'changement', 'climatique', 'mondiale']",Environmental
84,370233926766473_379052039217995,2017-11-10 15:17:27,https://www.facebook.com/EnvironnementetChangementclimatique/videos/379052039217995/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral,[],unknown
85,370233926766473_397114780745054,2017-12-23 14:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397114780745054/,"En cette saison des Fêtes, partez à la recherche de cadeaux rétro uniques pour vos proches! 

Réduisez votre empreinte carbonique en achetant des jouets, des livres, des skis et des vêtements usagés pour recycler de vieux objets et leur redonner vie.","En cette saison des Fêtes, partez à la recherche de cadeaux rétro uniques pour vos proches! Réduisez votre empreinte carbonique en achetant des jouets, des livres, des skis et des vêtements usagés pour recycler de vieux objets et leur redonner vie.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['recycle', 'carbon', 'eau', 'recycler']",neutral,"['empreinte', 'recycler', 'vie']",Environmental
86,370233926766473_381432845646581,2017-11-16 06:46:32,,"En raison de difficultés techniques, il nous est impossible de diffuser en direct l'événement Énergiser au-delà du charbon.","En raison de difficultés techniques, il nous est impossible de diffuser en direct l'événement Énergiser au-delà du charbon.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,,neutral,[],unknown
87,370233926766473_381440402312492,2017-11-16 07:14:12,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381440402312492/?type=3,Le Canada s'engage dans l’Alliance : #ÉnergiserAuDelàDuCharbon pour éliminer progressivement l'électricité à partir du charbon traditionel ce qui assurera une planète saine aux générations futures. Découvrez ce que le Canada fait au pays et à l'étranger: http://ow.ly/oQWu30gCkCX,Le Canada s'engage dans l’Alliance : ÉnergiserAuDelàDuCharbon pour éliminer progressivement l'électricité à partir du charbon traditionel ce qui assurera une planète saine aux générations futures. Découvrez ce que le Canada fait au pays et à l'étranger:,['#'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['future', 'futur']",neutral,['pays'],Social
88,370233926766473_381452778977921,2017-11-16 08:00:14,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381452678977931/?type=3,"Aujourd’hui : le Canada, le Royaume-Uni et plus de 20 gouvernements se sont unis pour accélérer une croissance économique propre grâce à l’élimination progressive de l’électricité à partir du charbon traditionnel. L’Alliance : Énergiser au-delà du charbon créera une planète saine et durable pour les générations futures! http://ow.ly/JyLy30gCnVR","Aujourd’hui : le Canada, le Royaume-Uni et plus de gouvernements se sont unis pour accélérer une croissance économique propre grâce à l’élimination progressive de l’électricité à partir du charbon traditionnel. L’Alliance : Énergiser au-delà du charbon créera une planète saine et durable pour les générations futures!",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['future', 'futur']",neutral,"['croissance', 'propre', 'durable']",Environmental
89,370233926766473_379616422494890,2017-11-11 22:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379616285828237/?type=3,"C’est la Journée du transport à la COP23. Ici même au Canada, le gouvernement s’est engagé à investir dans des projets de transport actif, ce qui permettra à nos collectivités de demeurer saines et propres. http://ow.ly/9hPC30gw8Sg","C’est la Journée du transport à la COP23. Ici même au Canada, le gouvernement s’est engagé à investir dans des projets de transport actif, ce qui permettra à nos collectivités de demeurer saines et propres.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['cop23', 'or', 'propre']",neutral,"['transport', 'cop23', 'projet', 'transport', 'propre']",Environmental
90,370233926766473_381177322338800,2017-11-15 15:43:39,https://www.facebook.com/EnvironnementetChangementclimatique/videos/381177322338800/,"Regardez les faits saillants du jour à la COP23 présentés par la ministre de l’Environnement et du Changement climatique, Catherine McKenna : les impacts des changements climatiques sur les sexes et les peuples autochtones.","Regardez les faits saillants du jour à la COP23 présentés par la ministre de l’Environnement et du Changement climatique, Catherine McKenna : les impacts des changements climatiques sur les sexes et les peuples autochtones.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'cop23', 'changement climatique', 'climatique', 'climat']",neutral,"['cop23', 'ministre', 'changement', 'climatique', 'mckenna', 'changement', 'autochtone']",Environmental
91,370233926766473_398468697276329,2017-12-24 15:25:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/398468697276329/?type=3,Vous cherchez des activités pour occuper vos enfants durant les Fêtes? Invitez-les à jouer et à explorer le site Web #ClimatJeunes http://ow.ly/2j9Y30hnMor,Vous cherchez des activités pour occuper vos enfants durant les Fêtes? Invitez-les à jouer et à elorer le site Web,['#ClimatJeunes'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,['enfants'],neutral,['enfant'],Social
92,370233926766473_378543595935506,2017-11-09 10:35:41,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/378543542602178/?type=3,"Enerkem, une entreprise canadienne de développement durable qui produit des combustibles propres et des produits chimiques verts à partir de déchets, participera à la CdP23.

Utilisant une technologie propre, l’entreprise transforme les déchets en combustibles propres à la toute première installation commerciale au monde de transformation de déchets en biocarburants, à Edmonton, en Alberta. Enerkem élabore également d’autres projets prometteurs de bioraffinerie ici au Canada, ainsi qu’aux États-Unis et en Europe.","Enerkem, une entreprise canadienne de développement durable qui produit des combustibles propres et des produits chimiques verts à partir de déchets, participera à la CdP23. Utilisant une technologie propre, l’entreprise transforme les déchets en combustibles propres à la toute première installation commerciale au monde de transformation de déchets en biocarburants, à Edmonton, en Alberta. Enerkem élabore également d’autres projets prometteurs de bioraffinerie ici au Canada, ainsi qu’aux États-Unis et en Europe.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['vert', 'durable', 'biocarburants', 'mer', 'propre', 'or']",neutral,"['entreprise', 'durable', 'produit', 'propre', 'produit', 'vert', 'technologie', 'propre', 'propre', 'biocarburants', 'projet']",Environmental
93,370233926766473_378160889307110,2017-11-08 11:33:08,https://www.facebook.com/EnvironnementetChangementclimatique/videos/378160889307110/,"Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la 4e réunion ministérielle de Mission Innovation de 2019
http://ow.ly/6zWX30grxZv",Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la e réunion ministérielle de Mission Innovation de,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['ministre', 'innovation']",neutral,"['ministre', 'propre', 'innovation']",Economical
94,370233926766473_377885139334685,2017-11-07 17:04:29,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/377885036001362/?type=3,"Les pratiques durables font partie des priorités à la COP23, notamment pour les organisateurs de cette réunion internationale. 

Que ce soit pour les emballages de nourriture ou les matériaux utilisés pour construire les locaux temporaires, lisez ce que fait la COP23 pour réduire les déchets : http://ow.ly/r1s130gqsHL","Les pratiques durables font partie des priorités à la COP23, notamment pour les organisateurs de cette réunion internationale. Que ce soit pour les emballages de nourriture ou les matériaux utilisés pour construire les locaux temporaires, lisez ce que fait la COP23 pour réduire les déchets :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['cop23', 'or', 'durable', 'air']",neutral,"['cop23', 'cop23']",Environmental
95,370233926766473_381581972298335,2017-11-16 14:16:19,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/posts/10159616420660029,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral,[],unknown
96,370233926766473_397103864079479,2017-12-22 14:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397103864079479/,"Amusez-vous et faites des économies en emballant vos cadeaux avec des matières réutilisables comme des bandes dessinées, de veilles cartes ou des revues. Vous pouvez également découper de vielles cartes de Noël pour faire des étiquettes de cadeaux ou des décorations à suspendre.","Amusez-vous et faites des économies en emballant vos cadeaux avec des matières réutilisables comme des bandes dessinées, de veilles cartes ou des revues. Vous pouvez également découper de vielles cartes de Noël pour faire des étiquettes de cadeaux ou des décorations à suspendre.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['eau', 'or', 'air']",neutral,[],unknown
97,370233926766473_381258608997338,2017-11-15 21:40:10,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381258502330682/?type=3,"Regardez en direct la rencontre de la nouvelle Alliance : Energiser au-dela du charbon qui s’engage à éliminer progressivement l’electricite du charbon traditionnel le 16 novembre à 5 h 45 (HNE).
Cette alliance s’engage à assurer la transition vers une économie à faibles émissions de carbone et une croissance économique propre. http://ow.ly/4yEb30gBVcC",Regardez en direct la rencontre de la nouvelle Alliance : Energiser au-dela du charbon qui s’engage à éliminer progressivement l’electricite du charbon traditionnel le novembre à h (HNE). Cette alliance s’engage à assurer la transition vers une économie à faibles émissions de carbone et une croissance économique propre. cC,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'propre']",neutral,"['croissance', 'propre']",Environmental
98,370233926766473_379415352514997,2017-11-11 10:20:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379415165848349/?type=3,"Pour lutter efficacement contre les changements climatiques, les gouvernements et la communauté financière doivent soutenir massivement l’action climatique à une vitesse sans précédent.","Pour lutter efficacement contre les changements climatiques, les gouvernements et la communauté financière doivent soutenir massivement l’action climatique à une vitesse sans précédent.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['changement', 'change']",neutral,"['changement', 'climatique']",Environmental
99,370233926766473_379979412458591,2017-11-12 16:38:08,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379979359125263/?type=3,"C’est aujourd’hui la Journée des forêts à la COP 23. Saviez-vous que les forêts absorbent et stockent du carbone? Ces « puits de carbone » éliminent du carbone de l’atmosphère. 

Le Cadre pancanadien prévoit que le gouvernement du Canada soutiendra les efforts visant à accroître la capacité de stockage du carbone de nos forêts, milieux humides et sols agricoles. http://ow.ly/de0I30gwH0W","C’est aujourd’hui la Journée des forêts à la COP . Saviez-vous que les forêts absorbent et stockent du carbone? Ces « puits de carbone » éliminent du carbone de l’atmosphère. Le Cadre pancanadien prévoit que le gouvernement du Canada soutiendra les efforts visant à accroître la capacité de stockage du carbone de nos forêts, milieux humides et sols agricoles.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'or', 'milieux humides']",neutral,['sol'],Economical
100,370233926766473_381147469008452,2017-11-15 13:39:33,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381147422341790/?type=3,"Le gouvernement du Canada continue de respecter son engagement de verser 2,65 G$ pour aider les pays en voie de développement à lutter contre les changements climatiques. Le gouvernement offre 1,6 million de dollars pour aider le Chili, la Colombie, le Mexique et le Pérou, qui forment l’Alliance du Pacifique, à renforcer leurs mesures des gaz à effet de serre, leurs rapports et leurs vérifications dans ce domaine. Grâce à un suivi renforcé de la réduction des émissions, ils amélioreront l’accès à l’investissement dans la croissance propre. L’environnement et l’économie vont vraiment de pair.

Pour en savoir davantage : http://ow.ly/nZlj30gBnAL","Le gouvernement du Canada continue de respecter son engagement de verser ,65 G$ pour aider les pays en voie de développement à lutter contre les changements climatiques. Le gouvernement offre ,6 million de dollars pour aider le Chili, la Colombie, le Mexique et le Pérou, qui forment l’Alliance du Pacifique, à renforcer leurs mesures des gaz à effet de serre, leurs rapports et leurs vérifications dans ce domaine. Grâce à un suivi renforcé de la réduction des émissions, ils amélioreront l’accès à l’investissement dans la croissance propre. L’environnement et l’économie vont vraiment de pair. Pour en savoir davantage :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'gaz', 'climat', 'climatique', 'air', 'propre', 'or']",neutral,"['engagement', 'aider', 'pays', 'changement', 'dollar', 'aider', 'gaz', 'croissance', 'propre']",Social
101,370233926766473_379606979162501,2017-11-11 21:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379606509162548/?type=3,"C’est la Journée des océans et des zones côtières à la COP23.

Le gouvernement du Canada reconnaît le potentiel énorme de développement des entreprises et de création d’emplois du marché mondial de l’énergie renouvelable de la mer, lequel devrait avoisiner les 900 milliards de dollars d’ici 2050.","C’est la Journée des océans et des zones côtières à la COP23. Le gouvernement du Canada reconnaît le potentiel énorme de développement des entreprises et de création d’emplois du marché mondial de l’énergie renouvelable de la mer, lequel devrait avoisiner les milliards de dollars d’ici .",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['renouvelable', 'cop23', 'or', 'mer']",neutral,"['cop23', 'entreprise', 'mondial', 'renouvelable', 'mer', 'dollar']",Environmental
102,370233926766473_379982119124987,2017-11-12 17:20:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379982009124998/?type=3,"C’est aujourd’hui, la Journée de l‘industrie à la COP23. Cette journée nous rappelle que la transition vers des sources d’énergie propre est profitable non seulement pour l’environnement, mais aussi pour l’économie. 

De plus en plus, les sources d’énergie renouvelables rivalisent avec les sources traditionnelles. Nous savons qu’il y a plus de 20 trillions de dollars de nouvelles possibilités d’investissements dans les marchés émergents d’ici 2030.

Les entreprises canadiennes sont bien placées pour saisir les possibilités offertes par la croissance propre et, ainsi, créer de nouveaux emplois et de nouvelles technologies, tout en réduisant la pollution. Le gouvernement du Canada investit stratégiquement afin de soutenir la croissance de tous les secteurs de l’économie.","C’est aujourd’hui, la Journée de l‘industrie à la COP23. Cette journée nous rappelle que la transition vers des sources d’énergie propre est profitable non seulement pour l’environnement, mais aussi pour l’économie. De plus en plus, les sources d’énergie renouvelables rivalisent avec les sources traditionnelles. Nous savons qu’il y a plus de trillions de dollars de nouvelles possibilités d’investissements dans les marchés émergents d’ici . Les entreprises canadiennes sont bien placées pour saisir les possibilités offertes par la croissance propre et, ainsi, créer de nouveaux emplois et de nouvelles technologies, tout en réduisant la pollution. Le gouvernement du Canada investit stratégiquement afin de soutenir la croissance de tous les secteurs de l’économie.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['emplois', 'invest', 'croissance', 'secteur', 'technologies', 'technologie', 'industrie']",neutral,"['cop23', 'propre', 'renouvelables', 'dollar', 'entreprise', 'croissance', 'propre', 'emploi', 'technologie', 'pollution', 'croissance', 'secteur']",Economical
103,370233926766473_379985015791364,2017-11-12 18:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379984495791416/?type=3,"La lutte contre les changements climatiques est importante tant à l’échelle locale qu’à l’échelle internationale. À la COP23, nous célébrons les initiatives locales telles que le programme Halifax Solar City. Jetez y un coup d’œil! http://ow.ly/Hvwd30gwHR2 (anglais seulement)","La lutte contre les changements climatiques est importante tant à l’échelle locale qu’à l’échelle internationale. À la COP23, nous célébrons les initiatives locales telles que le programme Halifax Solar City. Jetez y un coup d’œil! 2 (anglais seulement)",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'cop23', 'climatique', 'solar', 'or']",neutral,"['changement', 'locale', 'cop23', 'locale']",Social
104,370233926766473_379987075791158,2017-11-12 18:55:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379986939124505/?type=3,"C’est aujourd’hui, la Journée de la santé à la COP23. Le gouvernement du Canada s’engage à réduire les polluants climatiques de courte durée qui réchauffent la planète et qui nuisent à notre santé, à la qualité de l’air que nous respirons et à l’environnement.

En recourant à des technologies propres pour réduire les polluants climatiques de courte durée, nous ferons croître l’économie, tout en respectant nos objectifs en matière de changements climatiques et de qualité de l’air. Qui dit air pur dit meilleure santé (réduction des symptômes d’asthme, des risques de décès prématuré et des problèmes cardiaques). http://ow.ly/oLS730gwIg8","C’est aujourd’hui, la Journée de la santé à la COP23. Le gouvernement du Canada s’engage à réduire les polluants climatiques de courte durée qui réchauffent la planète et qui nuisent à notre santé, à la qualité de l’air que nous respirons et à l’environnement. En recourant à des technologies propres pour réduire les polluants climatiques de courte durée, nous ferons croître l’économie, tout en respectant nos objectifs en matière de changements climatiques et de qualité de l’air. Qui dit air pur dit meilleure santé (réduction des symptômes d’asthme, des risques de décès prématuré et des problèmes cardiaques). 8",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'cop23', 'polluants', 'climatique', 'air', 'propre']",neutral,"['cop23', 'polluant', 'technologie', 'propre', 'polluant', 'changement', 'air']",Environmental
105,370233926766473_380192255770640,2017-11-13 07:12:58,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380192189103980/?type=3,"C’est la journée financement à la COP23. L’innovation en matière de technologies propres est l’élément central du Plan pour l’innovation et les compétences du gouvernement du Canada. 

Lors du dernier budget fédéral, le gouvernement du Canada s’est engagé à investir plus de 2,3 milliards de dollars pour favoriser la croissance des technologies propres partout au pays! Le financement est un aspect crucial de la croissance des entreprises vertes.http://ow.ly/L1a230gxpDE","C’est la journée financement à la COP23. L’innovation en matière de technologies propres est l’élément central du Plan pour l’innovation et les compétences du gouvernement du Canada. Lors du dernier budget fédéral, le gouvernement du Canada s’est engagé à investir plus de ,3 milliards de dollars pour favoriser la croissance des technologies propres partout au pays! Le financement est un aspect crucial de la croissance des entreprises vertes.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['finance', 'invest', 'croissance', 'innovation', 'financement', 'technologies', 'technologie']",neutral,"['cop23', 'technologie', 'propre', 'budget', 'dollar', 'croissance', 'technologie', 'propre', 'pays', 'croissance', 'entreprise']",Economical
106,370233926766473_397119797411219,2017-12-24 10:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397119797411219/,"En cette saison des Fêtes, téléphonez, envoyez un courriel ou communiquez par vidéo avec votre famille pour réduire les déchets et votre empreinte sur la planète!","En cette saison des Fêtes, téléphonez, envoyez un courriel ou communiquez par vidéo avec votre famille pour réduire les déchets et votre empreinte sur la planète!",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['ami', 'famille']",neutral,"['famille', 'empreinte']",Economical
107,370233926766473_380712962385236,2017-11-14 12:40:40,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380712689051930/?type=3,"Aujourd’hui, à la COP23 à Bonn, en Allemagne, la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, a coprésidé l’Assemblée annuelle de haut niveau de la Coalition pour le climat et l’air pur.

L’Assemblée a réuni des pays partageant le but commun de réduire les polluants qui contribuent aux changements climatiques et qui nuisent à la qualité de l’air de millions de citoyens partout dans le monde. http://ow.ly/tZJi30gzJPC","Aujourd’hui, à la COP23 à Bonn, en Allemagne, la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, a coprésidé l’Assemblée annuelle de haut niveau de la Coalition pour le climat et l’air pur. L’Assemblée a réuni des pays partageant le but commun de réduire les polluants qui contribuent aux changements climatiques et qui nuisent à la qualité de l’air de millions de citoyens partout dans le monde. C",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'cop23', 'polluants', 'changement climatique', 'climatique', 'air', 'eau']",neutral,"['cop23', 'ministre', 'changement', 'climatique', 'mckenna', 'climat', 'pays', 'polluant', 'changement']",Environmental
108,370233926766473_380783405711525,2017-11-14 16:50:16,http://ow.ly/y44H30gA6Yr,"Découvrez les faits saillants de la journée touchant la ministre de l’Environnement et du Changement climatique, Catherine McKenna : http://ow.ly/y44H30gA6Yr","Découvrez les faits saillants de la journée touchant la ministre de l’Environnement et du Changement climatique, Catherine McKenna :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'changement climatique', 'climatique', 'climat']",neutral,"['ministre', 'changement', 'climatique', 'mckenna']",Environmental
109,370233926766473_380801065709759,2017-11-14 17:57:54,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380801065709759/?type=3,"C’est aujourd’hu la Journée du genre à la COP23, et le Canada célèbre nos puissants agents de changements : les filles et les femmes.","C’est aujourd’hu la Journée du genre à la COP23, et le Canada célèbre nos puissants agents de changements : les filles et les femmes.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['femmes', 'changement', 'change']",neutral,"['genre', 'cop23', 'changement', 'femme']",Social
110,370233926766473_379600802496452,2017-11-11 20:49:08,https://www.facebook.com/EnvironnementetChangementclimatique/videos/379600802496452/,"C’est la Journée des établissements humains [ou villes] à la COP23.

Au Canada, près de 12 % des émissions de gaz à effet de serre sont générées par les systèmes de chauffage et de climatisation des maisons et des bâtiments. Si nous voulons une planète plus propre, nos villes doivent s’adapter pour faire face aux changements climatiques. Pour trouver des solutions, le Canada investit dans les infrastructures résilientes au climat et les normes climatiques. 

Renseignez-vous sur les maisons et les bâtiments durables et efficients :","C’est la Journée des établissements humains [ou villes] à la COP23. Au Canada, près de % des émissions de gaz à effet de serre sont générées par les systèmes de chauffage et de climatisation des maisons et des bâtiments. Si nous voulons une planète plus propre, nos villes doivent s’adapter pour faire face aux changements climatiques. Pour trouver des solutions, le Canada investit dans les infrastructures résilientes au climat et les normes climatiques. Renseignez-vous sur les maisons et les bâtiments durables et efficients :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,"['gaz', 'climat', 'cop23', 'durable', 'climatique', 'air', 'propre', 'or']",neutral,"['humains', 'cop23', 'gaz', 'maison', 'propre', 'changement', 'infrastructure', 'climat', 'maison']",Environmental
