,owner,created_at,id,post_id,text_cleaned,hashtags,urls
94,"{""username"":""royalbay"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14128902_1205855802770070_357955931_a.jpg"",""id"":""178008913""}",1480982845,1.78E+16,2016-12-05_08-05-39,let's go! ️,[],[]
95,"{""username"":""bettyboop_1717"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22708808_122961171715006_8922027338841980928_n.jpg"",""id"":""433686070""}",1480975042,1.79E+16,2016-12-05_08-05-39,we should be here! Taking our pic,[],[]
96,"{""username"":""colleengaraphoto"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26180902_347495712392342_4841383137160200192_n.jpg"",""id"":""1747644192""}",1480972861,1.79E+16,2016-12-05_08-05-39,Love Grasslands NP! Beautiful shot,[],[]
97,"{""username"":""daxjustin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24838830_137803756855943_4346516829221421056_n.jpg"",""id"":""86789""}",1480972547,1.79E+16,2016-12-05_08-05-39,Love!!!,[],[]
98,"{""username"":""cutting.p"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10990551_658472524275682_257368807_a.jpg"",""id"":""1698021110""}",1480967514,1.78E+16,2016-12-05_08-05-39,,[],[]
99,"{""username"":""lisabhoffman2"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18252737_1113207508785512_4182663393087324160_a.jpg"",""id"":""2082196964""}",1480960650,1.79E+16,2016-12-05_08-05-39,Awesome pic,[],[]
100,"{""username"":""eamero"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20180916_316590048788710_6845486010722156544_a.jpg"",""id"":""327817946""}",1480956709,1.79E+16,2016-12-05_08-05-39,Dino's,[],[]
101,"{""username"":""shemac77"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11208189_717684601676344_609181558_a.jpg"",""id"":""15136184""}",1480956537,1.78E+16,2016-12-05_08-05-39,,[],[]
102,"{""username"":""gorvingcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/916068_217982935219110_1762299469_a.jpg"",""id"":""1638405974""}",1480956393,1.78E+16,2016-12-05_08-05-39,Beauty!,[],[]
103,"{""username"":""glancingblows"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10623996_839475519397589_888945271_a.jpg"",""id"":""1464802962""}",1480955667,1.79E+16,2016-12-05_08-05-39,,[],[]
104,"{""username"":""betterscrammit"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25013953_1452738254843555_4093785160930033664_n.jpg"",""id"":""285856084""}",1481429837,1.79E+16,2016-12-06_14-11-33,,[],[]
105,"{""username"":""winterwooliesshop"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/927110_580428148734987_2015828798_a.jpg"",""id"":""810828740""}",1481214682,1.78E+16,2016-12-06_14-11-33,Love this,[],[]
106,"{""username"":""upnorthlifestyleapparel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14591021_1862847033947566_1206813482926735360_a.jpg"",""id"":""2303377623""}",1481147016,1.78E+16,2016-12-06_14-11-33,Rock n' Roll,[],[]
107,"{""username"":""birdhausphotography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15306673_1393088420702235_307151060005289984_a.jpg"",""id"":""3235812517""}",1481130336,1.79E+16,2016-12-06_14-11-33,So beautiful!,[],[]
108,"{""username"":""suznewf"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11246530_892319494175080_1839620887_a.jpg"",""id"":""19900523""}",1481117614,1.79E+16,2016-12-06_14-11-33,My favourite park,[],[]
109,"{""username"":""lifeontheriver_co"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13414365_193025347760150_2023411898_a.jpg"",""id"":""2086358949""}",1481113730,1.79E+16,2016-12-06_14-11-33,Love and live in the,"['#1000islands', '#thousandislandsnationalpark']",[]
110,"{""username"":""gananoque.boat.line"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13551542_1804838289747747_1521887430_a.jpg"",""id"":""2058588835""}",1481113087,1.78E+16,2016-12-06_14-11-33,Beautiful,[],[]
111,"{""username"":""pat_christiansen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22857508_128780921215324_9121354937098305536_n.jpg"",""id"":""309582354""}",1481072206,1.79E+16,2016-12-06_14-11-33,I camped there a long time ago!,[],[]
112,"{""username"":""katherinesnow"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13392823_1026463367409365_1618052395_a.jpg"",""id"":""329782734""}",1481064198,1.78E+16,2016-12-06_14-11-33,yis,[],[]
113,"{""username"":""noraelizabeth_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016983_585591178457161_103483779548446720_n.jpg"",""id"":""50538905""}",1481064042,1.78E+16,2016-12-06_14-11-33,camping,[],[]
114,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1481063213,1.79E+16,2016-12-06_14-11-33,"we sure are! Check our website: . Due to the high volume of order, you may eerience delays in accessing the site. Thank you for your patience!",[],['www.pc.gc.ca']
115,"{""username"":""girrafid"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26319186_332921240556407_8574196002171387904_n.jpg"",""id"":""2002691463""}",1481062503,1.78E+16,2016-12-06_14-11-33,Are you guys giving out passes?,[],[]
116,"{""username"":""bow_or_quiz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19227680_342997512786339_8710877207448256512_a.jpg"",""id"":""516763625""}",1482522568,1.78E+16,2016-12-07_13-06-57,we gotta go!!!!,[],[]
117,"{""username"":""martha.paschal"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17663594_1842024622726528_2617546876286664704_a.jpg"",""id"":""4065275625""}",1481153435,1.78E+16,2016-12-07_13-06-57,I seriously need to spend a summer (or or ) eloring Canada's parks - they're gorgeous!,[],[]
118,"{""username"":""anitahofer1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/10724096_722997607835576_1076600985_a.jpg"",""id"":""427519070""}",1482106999,1.78E+16,2016-12-08_13-10-39,I guess we should check this out?!,['#viking'],[]
119,"{""username"":""rbrthebert"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071958_316575455503337_4314893865489268736_n.jpg"",""id"":""1507133838""}",1481284524,1.79E+16,2016-12-08_13-10-39,See you in june !,[],[]
120,"{""username"":""re_mcf"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12934909_992157984197703_1840321307_a.jpg"",""id"":""3033419468""}",1481246380,1.79E+16,2016-12-08_13-10-39,You don't have to leave the continent...,[],[]
121,"{""username"":""jakegrahamphoto"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23422013_623602437763733_5171536899541565440_n.jpg"",""id"":""146245442""}",1481245622,1.79E+16,2016-12-08_13-10-39,Look forward to visiting in !,[],[]
122,"{""username"":""roshini_kassie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11372138_850755631678442_1612589812_a.jpg"",""id"":""202856036""}",1481237289,1.78E+16,2016-12-08_13-10-39,,[],[]
123,"{""username"":""bbamazingguy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""1390764416""}",1481235632,1.78E+16,2016-12-08_13-10-39,"Been there. Really interesting. The only recommendation I have is, put a short cut back to the Visitor Centre from the hiking trail.",[],[]
124,"{""username"":""egan_brockhoff"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18646186_1050034581762904_7952708762651852800_a.jpg"",""id"":""698684910""}",1481233480,1.78E+16,2016-12-08_13-10-39,Such a great place. Glad we made the journey up to this site.,[],[]
125,"{""username"":""horninga"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11348148_1655266201351997_1143025706_a.jpg"",""id"":""215785768""}",1481231569,1.79E+16,2016-12-08_13-10-39,,[],[]
126,"{""username"":""jadeemck"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12568787_549097298604436_189471367_a.jpg"",""id"":""482417786""}",1490912111,1.79E+16,2016-12-11_14-40-48,,[],[]
127,"{""username"":""tammersd"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008417_141830119777401_5051209301935259648_n.jpg"",""id"":""6945994""}",1486154169,1.79E+16,2016-12-11_14-40-48,I grew up in the park️,[],[]
128,"{""username"":""janicour"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11246735_142301462774939_1363384316_a.jpg"",""id"":""292302690""}",1482797832,1.79E+16,2016-12-11_14-40-48,Incredible park. So fortunate to live near it,[],[]
129,"{""username"":""travelmanitoba"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18581188_663120843873674_4767792510380539904_a.jpg"",""id"":""189804190""}",1481568749,1.79E+16,2016-12-11_14-40-48,"Incredible. Can we share this on our social channels? If so, please reply with",['#yesmanitoba'],[]
130,"{""username"":""cutting.p"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10990551_658472524275682_257368807_a.jpg"",""id"":""1698021110""}",1481509007,1.79E+16,2016-12-11_14-40-48,Heading there this February for an amazing winter getaway!,[],[]
131,"{""username"":""ladymkennedy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/927399_1512645028952401_772900338_a.jpg"",""id"":""601408846""}",1481503167,1.79E+16,2016-12-11_14-40-48,"Thought of you, obs.",[],[]
132,"{""username"":""thefishfindher"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23507662_129888741009427_8928337363059343360_n.jpg"",""id"":""279538782""}",1481502970,1.79E+16,2016-12-11_14-40-48,Frosted tips?,[],[]
133,"{""username"":""ashalynn_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12751178_1572809686371583_1321116462_a.jpg"",""id"":""5769248""}",1481500934,1.78E+16,2016-12-11_14-40-48,and you were scared of the bears,[],[]
134,"{""username"":""evun.schafer"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21372066_113285009366292_6547917065703915520_a.jpg"",""id"":""1625543538""}",1481499440,1.78E+16,2016-12-11_14-40-48,not a buffalo,[],[]
135,"{""username"":""fort.stanwix.nps"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11849230_1648353652080712_1055876798_a.jpg"",""id"":""2178751077""}",1481498172,1.79E+16,2016-12-11_14-40-48,️,[],[]
136,"{""username"":""martha.paschal"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17663594_1842024622726528_2617546876286664704_a.jpg"",""id"":""4065275625""}",1481497610,1.79E+16,2016-12-11_14-40-48,Got up close to one while in a snow transport at Yellowstone a few winters ago. They're huge!,[],[]
137,"{""username"":""davylrob"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12976420_232474287111568_2074017869_a.jpg"",""id"":""3156482018""}",1481496867,1.79E+16,2016-12-11_14-40-48,,['#beautifulcanada'],[]
138,"{""username"":""lorijanepowell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/916347_976223555781473_1203502755_a.jpg"",""id"":""18159582""}",1484077179,1.78E+16,2016-12-12_14-15-37,Cool angle,[],[]
139,"{""username"":""mireille101"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14478540_340005136334258_4185369978398048256_a.jpg"",""id"":""226234343""}",1483627404,1.79E+16,2016-12-12_14-15-37,coooollll!!!,[],[]
140,"{""username"":""amandeep4141"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17076067_183623875470170_7564969818227474432_a.jpg"",""id"":""3960010221""}",1481769374,1.78E+16,2016-12-12_14-15-37,Hii I m from India how I can be part of this,[],[]
141,"{""username"":""amandeep4141"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17076067_183623875470170_7564969818227474432_a.jpg"",""id"":""3960010221""}",1481730484,1.79E+16,2016-12-12_14-15-37,I wanna to be part of these activities,[],[]
142,"{""username"":""canada.cole"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14561927_1859047507640049_4843364603142340608_a.jpg"",""id"":""2285042503""}",1481718222,1.79E+16,2016-12-12_14-15-37,Definitely on my list for,"['#wish', '#winterNB']",[]
143,"{""username"":""corhyb"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11336112_863637203672692_126376987_a.jpg"",""id"":""333041268""}",1484620975,1.79E+16,2016-12-14_14-47-10,,[],[]
144,"{""username"":""emilieduchesne1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22280313_133527657372512_2354257731705110528_n.jpg"",""id"":""1769232491""}",1481804458,1.79E+16,2016-12-14_14-47-10,Merci ! Une belle sélection qui fait vraiment plaisir!,[],[]
145,"{""username"":""nik.dh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024322_1408007302641856_2474435842974679040_n.jpg"",""id"":""228297870""}",1481770058,1.78E+16,2016-12-14_14-47-10,,[],[]
146,"{""username"":""tigerr_pic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13166956_238206709872276_672811553_a.jpg"",""id"":""276208452""}",1481762395,1.79E+16,2016-12-14_14-47-10,wow! Félicitation pour cette merveilleuse sélection de nul autre que Park Canada,[],[]
147,"{""username"":""js_arts_canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19624604_1876272132694909_6901179461534744576_a.jpg"",""id"":""3979525276""}",1482020157,1.79E+16,2016-12-15_14-02-21,I'd love to see this everyday. I have been to many of the national parks and hope to work at some of them someday,[],[]
148,"{""username"":""tedthomas1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14241003_331445710532476_1471874520_a.jpg"",""id"":""1607914048""}",1481850030,1.78E+16,2016-12-15_14-02-21,Been there !,[],[]
149,"{""username"":""weber905"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20589554_457384171297807_8067855259604615168_a.jpg"",""id"":""191751022""}",1481848251,1.78E+16,2016-12-15_14-02-21,Omg I have to go there,[],[]
150,"{""username"":""seeusoontravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11349437_450964858422029_1023640208_a.jpg"",""id"":""356086490""}",1481843534,1.78E+16,2016-12-15_14-02-21,Gorgeous capture! Love Gros Morne,[],[]
151,"{""username"":""wjchesla"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10932382_913966565302767_1723313417_a.jpg"",""id"":""175355506""}",1481842558,1.78E+16,2016-12-15_14-02-21,looks like your kinda place,[],[]
152,"{""username"":""les.hahn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26068571_2019901421558455_4174564562235817984_n.jpg"",""id"":""1502778817""}",1481839539,1.79E+16,2016-12-15_14-02-21,!!,[],[]
153,"{""username"":""trebr67"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13686923_492886830922661_835303397_a.jpg"",""id"":""1520894820""}",1481839458,1.79E+16,2016-12-15_14-02-21,Lovely! Miss that place,[],[]
154,"{""username"":""alexanoelle"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22069817_125047348153478_3430531554890219520_n.jpg"",""id"":""2997814""}",1481942001,1.79E+16,2016-12-16_14-06-52,,[],[]
155,"{""username"":""muskokalaura1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11848918_1648097308807241_1908851245_a.jpg"",""id"":""596689374""}",1481931784,1.78E+16,2016-12-16_14-06-52,This is one for the Bucket List! (It's on mine).,[],[]
156,"{""username"":""peigal1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18095919_358078184588770_7574166326755721216_a.jpg"",""id"":""1239675885""}",1481926723,1.78E+16,2016-12-16_14-06-52,So incredibly beautiful,[],[]
157,"{""username"":""natashahell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26068669_1956882284639215_1540774471822999552_n.jpg"",""id"":""20013371""}",1481926363,1.79E+16,2016-12-16_14-06-52,Oh my can we actually get into the water of these springs .canada? I'd love to do this!,[],[]
158,"{""username"":""live_wild_be_wild"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23279604_788089161315962_2984109450098376704_n.jpg"",""id"":""1636625608""}",2016-12-19_08-52-15,,,"Still waiting on mine :"",1484351847,17858953951103943""",[],[]
159,"{""username"":""aliciaclose7282"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905081_1989000931113762_2795856064237535232_a.jpg"",""id"":""4173287386""}",1483214806,1.79E+16,2016-12-19_08-52-15,Thank you!! I just received mine today!,[],[]
160,"{""username"":""alex_nova"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15251624_1881472408753271_7996532938197958656_a.jpg"",""id"":""8777990""}",1483110702,1.79E+16,2016-12-19_08-52-15,Ordered mine but no email confirmation has come... hopefully it comes!,[],[]
161,"{""username"":""kaysal2013"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25011621_156443838414694_3366835592162705408_n.jpg"",""id"":""298881429""}",1482536488,1.79E+16,2016-12-19_08-52-15,Got mine days ago. Bring '17!,['#150in2017'],[]
162,"{""username"":""shelse_lovering"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157507_1121704554629430_8810433565822025728_n.jpg"",""id"":""480918166""}",1482521282,1.79E+16,2016-12-19_08-52-15,Got mine today !!! so stoked,[],[]
