,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
1001,1001,908029550893903881,5,0,2017-09-13 18:08:09,: Check out what GSC geoscientists are up to in the Beaufort Sea with Korean partners: http…,['#NRCanSci'],['https://t.co/dIxT65Ivpp'],Check GSC geoscientists Beaufort Sea Korean partners,"['Check', 'GSC', 'geoscientists', 'Beaufort', 'Sea', 'Korean', 'partners']","[u'check', u'gsc', u'geoscientist', u'beaufort', u'sea', u'korean', u'partner']",RT @WCdaGeosci: Check out what GSC geoscientists are up to in the Beaufort Sea with Korean partners: https://t.co/dIxT65Ivpp #NRCanSci http…
1002,1002,908029434443304961,5,0,2017-09-13 18:07:42,": "" is a powerful tool to accomplish carbon targets."" Frank Des Rosiers, . …","['#Innovation', '#DEMEX', '#energy', '#MissionInnov']",[],powerful tool accomplish carbon targets Frank Des Rosiers,"['powerful', 'tool', 'accomplish', 'carbon', 'targets', 'Frank', 'Des', 'Rosiers']","[u'power', u'tool', u'accomplish', u'carbon', u'target', u'frank', u'des', u'rosier']","RT @MICleanEnergyRD: ""#Innovation is a powerful tool to accomplish carbon targets."" Frank Des Rosiers, @NRCAN. #DEMEX #energy #MissionInnov…"
1003,1003,908026446601482241,0,3,2017-09-13 17:55:49,Happy th anniversary to the Drake Landing Solar Community!,"['#SolarEnergy', '#CleanTech']",['https://t.co/XmM6Pi2kjq'],Happy th anniversary Drake Landing Solar Community,"['Happy', 'th', 'anniversary', 'Drake', 'Landing', 'Solar', 'Community']","[u'happi', 'th', u'anniversari', u'drake', u'land', u'solar', u'communiti']",Happy 10th anniversary to the Drake Landing Solar Community! #SolarEnergy #CleanTech https://t.co/XmM6Pi2kjq
1004,1004,907989814720516096,16,15,2017-09-13 15:30:16,"🇨🇦 ’s Bob Jones speaks to energy efficiency of buildings at the Conference in Bordeaux, France","['#NRCan', '#Tallwood', '#Woodrise']",['https://t.co/ryq2fIxsiQ'],Bob Jones speaks energy efficiency buildings Conference Bordeaux France,"['Bob', 'Jones', 'speaks', 'energy', 'efficiency', 'buildings', 'Conference', 'Bordeaux', 'France']","[u'bob', u'jone', u'speak', u'energi', u'effici', u'build', u'confer', u'bordeaux', u'franc']","🇨🇦 #NRCan’s Bob Jones speaks to energy efficiency of #Tallwood buildings at the #Woodrise Conference in Bordeaux, France https://t.co/ryq2fIxsiQ"
1005,1005,907979531595730944,1,0,2017-09-13 14:49:24,: MT : : FPI launches the Bordeaux conference: persons to address wood construction challenge http…,['#Woodrise'],[],MT FPI launches Bordeaux conference persons address wood construction challenge,"['MT', 'FPI', 'launches', 'Bordeaux', 'conference', 'persons', 'address', 'wood', 'construction', 'challenge']","['mt', u'fpi', u'launch', u'bordeaux', u'confer', u'person', u'address', u'wood', u'construct', u'challeng']",RT @FPInnovations: MT @Quebec_FR: #Woodrise: FPI launches the Bordeaux conference: 1500 persons to address wood construction challenge http…
1006,1006,907973477151526915,3,0,2017-09-13 14:25:20,": Michael Green speaks w/ 🇯🇵, 🇨🇦 &amp; 🇫🇷 architects: rise of wood construction is changing architectural prac…",[],[],Michael Green speaks amp architects rise wood construction changing architectural,"['Michael', 'Green', 'speaks', 'amp', 'architects', 'rise', 'wood', 'construction', 'changing', 'architectural']","[u'michael', u'green', u'speak', u'amp', u'architect', u'rise', u'wood', u'construct', u'chang', u'architectur']","RT @invest_canada: Michael Green @mgarchitecture speaks w/ 🇯🇵, 🇨🇦 &amp; 🇫🇷 architects: rise of wood construction is changing architectural prac…"
1007,1007,907973372377739264,9,0,2017-09-13 14:24:55,: CDN Michael Green exchanges w/ a Japanese architect Architecture in today …,"['#Woodrise', '#Bordeaux']",[],CDN Michael Green exchanges Japanese architect Architecture today,"['CDN', 'Michael', 'Green', 'exchanges', 'Japanese', 'architect', 'Architecture', 'today']","[u'cdn', u'michael', u'green', u'exchang', u'japanes', u'architect', u'architectur', u'today']",RT @invest_canada: CDN Michael Green @mgarchitecture exchanges w/ a Japanese architect @ #Woodrise Architecture in #Bordeaux today @CanEmbF…
1008,1008,907959810070650880,2,3,2017-09-13 13:31:02,Let the countdown begin! Less than month to go for the forum in . Get the details:,"['#GenEnergy', '#Winnipeg']","['https://t.co/5B3uYcnh1v', 'https://t.co/yTVmYp2zfI']",Let countdown begin Less month go forum Get details,"['Let', 'countdown', 'begin', 'Less', 'month', 'go', 'forum', 'Get', 'details']","[u'let', u'countdown', u'begin', u'less', u'month', 'go', u'forum', u'get', u'detail']",Let the countdown begin! Less than 1 month to go for the #GenEnergy forum in #Winnipeg. Get the details: https://t.co/5B3uYcnh1v https://t.co/yTVmYp2zfI
1009,1009,907944537687040000,0,0,2017-09-13 12:30:21,Airborne magnetic surveys were started by the GSC in,['#GSC175'],"['https://t.co/bC5YbYnPDG', 'https://t.co/bLA9zWwcSZ']",Airborne magnetic surveys started GSC,"['Airborne', 'magnetic', 'surveys', 'started', 'GSC']","[u'airborn', u'magnet', u'survey', u'start', u'gsc']",Airborne magnetic surveys were started by the GSC in 1947 #GSC175 https://t.co/bC5YbYnPDG https://t.co/bLA9zWwcSZ
1010,1010,907718034478989313,5,8,2017-09-12 21:30:18,The GSC — one of Canada’s leading institutions for the identification and publication of new minerals C,['#GSC175'],"['https://t.co/sHA9T57ls', 'https://t.co/TzURbrQ4W4']",GSC one leading institutions identification publication new minerals,"['GSC', 'one', 'leading', 'institutions', 'identification', 'publication', 'new', 'minerals']","[u'gsc', u'one', u'lead', u'institut', u'identif', u'public', u'new', u'miner']",The GSC — one of Canada’s leading institutions for the identification and publication of new minerals #GSC175 https://t.co/sHA9T57lsC https://t.co/TzURbrQ4W4
1011,1011,907703939851833344,8,7,2017-09-12 20:34:18,Canada to host Ministerial in,"['#CleanEnergy', '#MissionInnovation']",[],Canada host Ministerial,"['Canada', 'host', 'Ministerial']","[u'canada', u'host', u'ministeri']",Canada to host #CleanEnergy Ministerial in 2019 @CEMSecretariat  #MissionInnovation
1012,1012,907702930635182080,8,0,2017-09-12 20:30:17,: - two of 's fist seismographs were deployed in (1897) and (1898).Still on display…,"['#September', '#Canada', '#Toronto', '#Victoria']",[],two fist seismographs deployed 1897 1898 Still,"['two', 'fist', 'seismographs', 'deployed', '1897', '1898', 'Still']","[u'two', u'fist', u'seismograph', u'deploy', u'1897', u'1898', u'still']",RT @earthquakeguy: #September - two of #Canada's fist seismographs were deployed in #Toronto (1897)  and #Victoria (1898).Still on display…
1013,1013,907696158163787777,0,0,2017-09-12 20:03:22,"ADM Frank DesRosiers meets with , Director General of the Comisión Nacional Forestal at",['#DEMEX'],['https://t.co/5cwTspfUBj'],ADM Frank DesRosiers meets Director General Nacional Forestal,"['ADM', 'Frank', 'DesRosiers', 'meets', 'Director', 'General', 'Nacional', 'Forestal']","[u'adm', u'frank', u'desrosi', u'meet', u'director', u'general', u'nacion', u'forest']","ADM Frank DesRosiers meets with @JorgeRescala, Director General of the Comisión Nacional Forestal at #DEMEX https://t.co/5cwTspfUBj"
1014,1014,907687832910798848,7,8,2017-09-12 19:30:18,Canada and Mexico – partners investing in 9,"['#CleanEnergy', '#MissionInnovation', '#DEMEX']","['https://t.co/e4JYfQx3a', 'https://t.co/hlbyiesUhi']",Canada Mexico partners investing,"['Canada', 'Mexico', 'partners', 'investing']","[u'canada', u'mexico', u'partner', u'invest']",Canada and Mexico – partners investing in #CleanEnergy #MissionInnovation #DEMEX  https://t.co/e4JYfQx3a9 https://t.co/hlbyiesUhi
1015,1015,907684671470874624,1,4,2017-09-12 19:17:44,Energy eerts gather at a workshop in to discuss pathways to Canada’s energy future,"['#GenEnergy', '#Ottawa', '#LowCarbon']",['https://t.co/QaoBDPGTje'],Energy eerts gather workshop discuss pathways energy future,"['Energy', 'eerts', 'gather', 'workshop', 'discuss', 'pathways', 'energy', 'future']","[u'energi', u'eert', u'gather', u'workshop', u'discuss', u'pathway', u'energi', u'futur']",Energy experts gather at a #GenEnergy workshop in #Ottawa to discuss pathways to Canada’s #LowCarbon energy future https://t.co/QaoBDPGTje
1016,1016,907666475649028096,4,0,2017-09-12 18:05:26,: Register now! GCWCC K walk/run/wheel launch event,[],"['https://t.co/Ed1em59xYi', 'https://t.co/0Mfo926Xog']",Register GCWCC walk run wheel launch event,"['Register', 'GCWCC', 'walk', 'run', 'wheel', 'launch', 'event']","[u'regist', u'gcwcc', u'walk', u'run', u'wheel', u'launch', u'event']",RT @PSGives_SPDonne: Register now! GCWCC 2017 5K walk/run/wheel launch event https://t.co/Ed1em59xYi https://t.co/0Mfo926Xog
1017,1017,907664298733961218,2,0,2017-09-12 17:56:47,: got a great shout out from for their innovative use of Dove Satellites to monitor . https:…,['#ForestFires'],[],got great shout innovative use Dove Satellites monitor https,"['got', 'great', 'shout', 'innovative', 'use', 'Dove', 'Satellites', 'monitor', 'https']","[u'got', u'great', u'shout', u'innov', u'use', u'dove', u'satellit', u'monitor', u'https']",RT @JesseyRice: @NRCan got a great shout out from @WIREDScience for their innovative use of Dove Satellites to monitor #ForestFires. https:…
1018,1018,907662617170378752,1,1,2017-09-12 17:50:06,": Min Carr engaged with students, academics &amp; indigenous participants at yesterday’s roundtable on Atlantic 🇨🇦’s energy mix","['#ICYMI', '#GenEnergy']",['https://t.co/RTrJS2iogS'],Min Carr engaged students academics amp indigenous participants roundtable Atlantic energy mix,"['Min', 'Carr', 'engaged', 'students', 'academics', 'amp', 'indigenous', 'participants', 'roundtable', 'Atlantic', 'energy', 'mix']","[u'min', u'carr', u'engag', u'student', u'academ', u'amp', u'indigen', u'particip', u'roundtabl', u'atlant', u'energi', u'mix']","#ICYMI: Min Carr engaged with students, academics &amp; indigenous participants at yesterday’s #GenEnergy roundtable on Atlantic 🇨🇦’s energy mix https://t.co/RTrJS2iogS"
1019,1019,907660854858043398,7,0,2017-09-12 17:43:05,: New paper led by &amp; co-authored by looking at risk to water security globally https://…,['#wildfire'],['https://\xe2\x80\xa6'],New paper led amp co authored looking risk water security globally https,"['New', 'paper', 'led', 'amp', 'co', 'authored', 'looking', 'risk', 'water', 'security', 'globally', 'https']","[u'new', u'paper', u'led', u'amp', 'co', u'author', u'look', u'risk', u'water', u'secur', u'global', u'https']",RT @WildfireScience: New paper led by @CanadaWildfire &amp; co-authored by @NRCan looking at #wildfire risk to water security globally https://…
1020,1020,907660503421538305,3,0,2017-09-12 17:41:42,: What can learn from Mexico's earthquake? is finding out,['#BC'],['https://t.co/jqQMChVc4h'],learn Mexico earthquake finding,"['learn', 'Mexico', 'earthquake', 'finding']","[u'learn', u'mexico', u'earthquak', u'find']",RT @BCHealthEM: What can #BC learn from Mexico's earthquake? @NRCan is finding out https://t.co/jqQMChVc4h
1021,1021,907653816362917890,0,2,2017-09-12 17:15:07,: Participants at yesterday’s roundtable in St. John’s discuss Atlantic Canada’s long-term energy future,"['#ICYMI', '#GenEnergy', '#NL']",['https://t.co/htcQSZkWqM'],Participants roundtable St discuss Atlantic long term energy future,"['Participants', 'roundtable', 'St', 'discuss', 'Atlantic', 'long', 'term', 'energy', 'future']","[u'particip', u'roundtabl', 'st', u'discuss', u'atlant', u'long', u'term', u'energi', u'futur']",#ICYMI: Participants at yesterday’s #GenEnergy roundtable in St. John’s #NL discuss Atlantic Canada’s long-term energy future https://t.co/htcQSZkWqM
1022,1022,907635687612194816,6,13,2017-09-12 16:03:05,Ministers Carr and Joly meet with at event in this morning,"['#PMYouthCouncil', '#StJohns']",['https://t.co/8p62iekEkJ'],Ministers Carr Joly meet event morning,"['Ministers', 'Carr', 'Joly', 'meet', 'event', 'morning']","[u'minist', u'carr', u'joli', u'meet', u'event', u'morn']",Ministers Carr and Joly meet with #PMYouthCouncil at @CJPMYC event in #StJohns this morning https://t.co/8p62iekEkJ
1023,1023,907610878215892992,2,0,2017-09-12 14:24:30,: Excited to be facilitating the conference discussion on the future of market transformations https:/…,['#genEnergy'],[],Excited facilitating conference discussion future market transformations https,"['Excited', 'facilitating', 'conference', 'discussion', 'future', 'market', 'transformations', 'https']","[u'excit', u'facilit', u'confer', u'discuss', u'futur', u'market', u'transform', u'https']",RT @insight__energy: Excited to be facilitating the @NRCan conference discussion on the future of market transformations #genEnergy https:/…
1024,1024,907604922019008512,1,0,2017-09-12 14:00:50,The forum will welcome Sec. among many esteemed speakers Oct. –12. Full agenda:,['#GenEnergy'],"['https://t.co/S53GN2PUi5', 'https://t.co/cuIlw42xnE']",forum welcome Sec among many esteemed speakers Oct 12 Full agenda,"['forum', 'welcome', 'Sec', 'among', 'many', 'esteemed', 'speakers', 'Oct', '12', 'Full', 'agenda']","[u'forum', u'welcom', u'sec', u'among', u'mani', u'esteem', u'speaker', u'oct', '12', u'full', u'agenda']",The #GenEnergy forum will welcome Sec. @JoaquinColdwell among many esteemed speakers Oct. 11–12. Full agenda:  https://t.co/S53GN2PUi5 https://t.co/cuIlw42xnE
1025,1025,907582142036803585,2,3,2017-09-12 12:30:19,The GSC published this report to provide scientific knowledge of Canada’s groundwater resources,['#GSC175'],"['https://t.co/UzKpGMRJrm', 'https://t.co/tDjYgGiJJa']",GSC published report provide scientific knowledge groundwater resources,"['GSC', 'published', 'report', 'provide', 'scientific', 'knowledge', 'groundwater', 'resources']","[u'gsc', u'publish', u'report', u'provid', u'scientif', u'knowledg', u'groundwat', u'resourc']",The GSC published this report to provide scientific knowledge of Canada’s groundwater resources #GSC175 https://t.co/UzKpGMRJrm https://t.co/tDjYgGiJJa
1026,1026,907345601305739265,1,0,2017-09-11 20:50:23,"An estimated ,000 core boxes and million vials of cuttings are available for study",['#GSC175'],"['https://t.co/NB2I17CUOK', 'https://t.co/yCsAy7cCuN']",estimated 000 core boxes million vials cuttings available study,"['estimated', '000', 'core', 'boxes', 'million', 'vials', 'cuttings', 'available', 'study']","[u'estim', u'000', u'core', u'box', u'million', u'vial', u'cut', u'avail', u'studi']","An estimated 48,000 core boxes and 23 million vials of cuttings are available for study #GSC175 https://t.co/NB2I17CUOK https://t.co/yCsAy7cCuN"
1027,1027,907340737838292992,5,4,2017-09-11 20:31:04,It’s out! Check out the forum agenda to see the line up of speakers taking the stage Oct. –12:,['#GenEnergy'],"['https://t.co/EpIzYlWZ3n', 'https://t.co/QZB0FTNrCt']",Check forum agenda see line speakers taking stage Oct 12,"['Check', 'forum', 'agenda', 'see', 'line', 'speakers', 'taking', 'stage', 'Oct', '12']","[u'check', u'forum', u'agenda', u'see', u'line', u'speaker', u'take', u'stage', u'oct', '12']",It’s out! Check out the #GenEnergy forum agenda to see the line up of speakers taking the stage Oct. 11–12:  https://t.co/EpIzYlWZ3n https://t.co/QZB0FTNrCt
1028,1028,907331625863860224,1,7,2017-09-11 19:54:51,Another successful workshop! Thanks to for helping energy solutions!,"['#GenEnergy', '#CrowdSource']",['https://t.co/89ucBRUuUz'],Another successful workshop Thanks helping energy solutions,"['Another', 'successful', 'workshop', 'Thanks', 'helping', 'energy', 'solutions']","[u'anoth', u'success', u'workshop', u'thank', u'help', u'energi', u'solut']",Another successful #GenEnergy workshop! Thanks to @csiTO for helping #CrowdSource energy solutions! https://t.co/89ucBRUuUz
