,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
2221,2221,2221,832656772712194048,1,0,2017-02-17 18:23:39,: Les gouvernements investissent des sommes importantes dans la recherche au profit des producteurs,[],['https://t.co/gNSV6gy\xe2\x80\xa6'],Les gouvernements investissent importantes recherche profit producteurs,"['Les', 'gouvernements', 'investissent', 'importantes', 'recherche', 'profit', 'producteurs']","[u'les', u'gouvern', u'investiss', u'important', u'recherch', u'profit', u'producteur']",RT @salledepresseGC: Les gouvernements investissent des sommes importantes dans la recherche au profit des producteurs https://t.co/gNSV6gy…,0.0,Neutral
2222,2222,2222,832656727392686081,6,0,2017-02-17 18:23:28,": L’ prévoit des engagements de gestion durable des forêts et des pêches, de conservation et de lutte c. les changement…",['#AECG'],[],voit des engagements de gestion durable des et des de conservation et de lutte les,"['voit', 'des', 'engagements', 'de', 'gestion', 'durable', 'des', 'et', 'des', 'de', 'conservation', 'et', 'de', 'lutte', 'les']","[u'voit', u'des', u'engag', 'de', u'gestion', u'durabl', u'des', 'et', u'des', 'de', u'conserv', 'et', 'de', u'lutt', u'les']","RT @ministre_ec: L’#AECG prévoit des engagements de gestion durable des forêts et des pêches, de conservation et de lutte c. les changement…",0.0,Neutral
2223,2223,2223,832656675106484225,1,0,2017-02-17 18:23:16,: Can est e au monde p. la éAir! Notre rapport ann. sur ÉmissionsAtmosphériques montre nos améliorations.,"['#Qualit', '#']",['https://t\xe2\x80\xa6'],est au monde la Air Notre rapport ann sur riques montre nos liorations,"['est', 'au', 'monde', 'la', 'Air', 'Notre', 'rapport', 'ann', 'sur', 'riques', 'montre', 'nos', 'liorations']","[u'est', 'au', u'mond', 'la', u'air', u'notr', u'rapport', u'ann', u'sur', u'riqu', u'montr', u'nos', u'liorat']",RT @ministre_ec: Can est 3e au monde p. la #QualitéAir! Notre rapport ann. sur #ÉmissionsAtmosphériques montre nos améliorations. https://t…,0.0,Neutral
2224,2224,2224,832656474304237569,1,0,2017-02-17 18:22:28,: Vous voulez vs renseigner s. polluants de l’air dans v. province? Consultez l’inventaire de poll. atmosphériques : ht…,[],[],Vous voulez vs renseigner polluants de air dans province Consultez inventaire de poll riques,"['Vous', 'voulez', 'vs', 'renseigner', 'polluants', 'de', 'air', 'dans', 'province', 'Consultez', 'inventaire', 'de', 'poll', 'riques']","[u'vous', u'voulez', 'vs', u'renseign', u'polluant', 'de', u'air', u'dan', u'provinc', u'consultez', u'inventair', 'de', u'poll', u'riqu']","RT @environnementca: Vous voulez vs renseigner s. polluants de l’air dans v. province? Consultez l’inventaire de poll. atmosphériques : 
ht…",0.0,Neutral
2225,2225,2225,832605839705927681,1,0,2017-02-17 15:01:15,L’ en diversifie le secteur et crée des emplois au Canad. En savoir plus sur le prog. : ITIF,"['#Innovation', '#foresterie']",['https://t.co/ibLIkmV2NP'],en diversifie le secteur et des emplois au Canad En savoir plus sur le prog ITIF,"['en', 'diversifie', 'le', 'secteur', 'et', 'des', 'emplois', 'au', 'Canad', 'En', 'savoir', 'plus', 'sur', 'le', 'prog', 'ITIF']","['en', u'diversifi', 'le', u'secteur', 'et', u'des', u'emploi', 'au', u'canad', 'en', u'savoir', u'plus', u'sur', 'le', u'prog', u'itif']",L’#Innovation en #foresterie diversifie le secteur et crée des emplois au Canad. En savoir plus sur le prog. : ITIF https://t.co/ibLIkmV2NP,0.0,Neutral
2226,2226,2226,832597848688619520,0,0,2017-02-17 14:29:30,la CGC a trouvé des récifs d’éponges siliceuses sur le plateau de l’Ouest en -88? (en angl.) c,"['#SVQ', '#FaitAmusant']","['https://t.co/422iCqFBYN', 'https://t.co/zt9mm32Xr']",la CGC des cifs ponges siliceuses sur le plateau de Ouest en 88 en angl,"['la', 'CGC', 'des', 'cifs', 'ponges', 'siliceuses', 'sur', 'le', 'plateau', 'de', 'Ouest', 'en', '88', 'en', 'angl']","['la', u'cgc', u'des', u'cif', u'pong', u'siliceus', u'sur', 'le', u'plateau', 'de', u'ouest', 'en', '88', 'en', u'angl']",#SVQ la CGC a trouvé des récifs d’éponges siliceuses sur le plateau de l’Ouest en 1987-88? #FaitAmusant (en angl.) https://t.co/422iCqFBYN https://t.co/zt9mm32Xrc,0.0,Neutral
2227,2227,2227,832337159067688962,2,0,2017-02-16 21:13:37,: Survol de la législation &amp; des règles fiscales canadiennes s’appliquant au secteur pétrogazier ht…,['#NAPE17'],[],Survol de la gislation amp des gles fiscales canadiennes appliquant au secteur trogazier,"['Survol', 'de', 'la', 'gislation', 'amp', 'des', 'gles', 'fiscales', 'canadiennes', 'appliquant', 'au', 'secteur', 'trogazier']","[u'survol', 'de', 'la', u'gislat', u'amp', u'des', u'gles', u'fiscal', u'canadienn', u'appliqu', 'au', u'secteur', u'trogazi']",RT @investir_canada: Survol de la législation &amp; des règles fiscales canadiennes s’appliquant au secteur pétrogazier #NAPE17 @KPMG_Canada ht…,0.0,Neutral
2228,2228,2228,832334052309004288,0,0,2017-02-16 21:01:16,. mesure la gravité pour le Programme de géocartographie de l’énergie et des minéraux,['#AutophotoScience'],"['https://t.co/hD5bmFHtrk', 'https://t.co/a8BYJok9Mx']",mesure la pour le Programme de ocartographie de nergie et des raux,"['mesure', 'la', 'pour', 'le', 'Programme', 'de', 'ocartographie', 'de', 'nergie', 'et', 'des', 'raux']","[u'mesur', 'la', u'pour', 'le', u'programm', 'de', u'ocartographi', 'de', u'nergi', 'et', u'des', u'raux']",.@vshear mesure la gravité pour le Programme de géocartographie de l’énergie et des minéraux #AutophotoScience https://t.co/hD5bmFHtrk https://t.co/a8BYJok9Mx,0.0,Neutral
2229,2229,2229,832311241817391105,0,0,2017-02-16 19:30:38,La scientifique principale a été la re femme DG de la CGC u,"['#Rappel', '#FemmeDeScience', '#SciRNCan']",['https://t.co/ghWkmZnXJ'],La scientifique principale la femme DG de la CGC,"['La', 'scientifique', 'principale', 'la', 'femme', 'DG', 'de', 'la', 'CGC']","['la', u'scientifiqu', u'principal', 'la', u'femm', 'dg', 'de', 'la', u'cgc']",#Rappel La scientifique principale @DLEKirkwood a été la 1re femme DG de la CGC #FemmeDeScience #SciRNCan https://t.co/ghWkmZnXJu,0.0,Neutral
2230,2230,2230,832311023264755714,1,0,2017-02-16 19:29:46,"Hélène Lauzon, coprésidente du comité sur la , dans les studios d’ avec la chef d’antenne","['#ModernisationONE', '#Manitoba']",['https://t.co/kAvV8qaaT5'],ne Lauzon sidente du sur la dans les studios avec la chef antenne,"['ne', 'Lauzon', 'sidente', 'du', 'sur', 'la', 'dans', 'les', 'studios', 'avec', 'la', 'chef', 'antenne']","['ne', u'lauzon', u'sident', 'du', u'sur', 'la', u'dan', u'les', u'studio', u'avec', 'la', u'chef', u'antenn']","Hélène Lauzon, coprésidente du comité sur la #ModernisationONE, dans les studios d’@APTNNews avec la chef d’antenne @CMc_Kenzie #Manitoba https://t.co/kAvV8qaaT5",0.0,Neutral
2231,2231,2231,832310605486948352,2,0,2017-02-16 19:28:06,La SP Rudd célèbre les sociétés canadiennes de prospection et d’eloitation ères à la réception annuelle de à Ottawa,['#mini'],['https://t.co/zzJko3v5SK'],La SP Rudd bre les canadiennes de prospection et eloitation res la ception annuelle de Ottawa,"['La', 'SP', 'Rudd', 'bre', 'les', 'canadiennes', 'de', 'prospection', 'et', 'eloitation', 'res', 'la', 'ception', 'annuelle', 'de', 'Ottawa']","['la', 'sp', u'rudd', u'bre', u'les', u'canadienn', 'de', u'prospect', 'et', u'eloit', u'res', 'la', u'ception', u'annuell', 'de', u'ottawa']",La SP Rudd célèbre les sociétés canadiennes de prospection et d’exploitation #minières à la réception annuelle de @the_PDAC à Ottawa https://t.co/zzJko3v5SK,0.0,Neutral
2232,2232,2232,832303898664771584,1,0,2017-02-16 19:01:27,"Étudiants! Avant de rentrer à la maison pour la âche, débranchez vos appareils électroniques.","['#', '#Rel', '#ConseilsHiver']","['https://t.co/uXy4Z1ZSii', 'https://t.co/btuwv7ty1r']",tudiants Avant de rentrer la maison pour la che branchez vos appareils lectroniques,"['tudiants', 'Avant', 'de', 'rentrer', 'la', 'maison', 'pour', 'la', 'che', 'branchez', 'vos', 'appareils', 'lectroniques']","[u'tudiant', u'avant', 'de', u'rentrer', 'la', u'maison', u'pour', 'la', u'che', u'branchez', u'vos', u'appareil', u'lectroniqu']","#Étudiants! Avant de rentrer à la maison pour la #Relâche, débranchez vos appareils électroniques. https://t.co/uXy4Z1ZSii #ConseilsHiver https://t.co/btuwv7ty1r",0.0,Neutral
2233,2233,2233,832301969125548033,2,0,2017-02-16 18:53:47,"Discours de la SP Rudd pendant la réception annuelle de , à propos du soutien du à l’industrie canadienne des éraux d","['#GC', '#min']",['https://t.co/xXi35MN8N'],Discours de la SP Rudd pendant la ception annuelle de propos du soutien du industrie canadienne des raux,"['Discours', 'de', 'la', 'SP', 'Rudd', 'pendant', 'la', 'ception', 'annuelle', 'de', 'propos', 'du', 'soutien', 'du', 'industrie', 'canadienne', 'des', 'raux']","[u'discour', 'de', 'la', 'sp', u'rudd', u'pendant', 'la', u'ception', u'annuell', 'de', u'propo', 'du', u'soutien', 'du', u'industri', u'canadienn', u'des', u'raux']","Discours de la SP Rudd pendant la réception annuelle de @the_PDAC, à propos du soutien du #GC à l’industrie canadienne des #minéraux https://t.co/xXi35MN8Nd",0.0,Neutral
2234,2234,2234,832301875001171968,2,1,2017-02-16 18:53:25,"Wendy Grant-John, du comité d’eerts sur la , s’entretient avec d’",['#ModernisationONE'],['https://t.co/EgPEa8BdQX'],Wendy Grant John du eerts sur la entretient avec,"['Wendy', 'Grant', 'John', 'du', 'eerts', 'sur', 'la', 'entretient', 'avec']","[u'wendi', u'grant', u'john', 'du', u'eert', u'sur', 'la', u'entreti', u'avec']","Wendy Grant-John, du comité d’experts sur la #ModernisationONE, s’entretient avec @shirlmclean d’@APTNInFocus https://t.co/EgPEa8BdQX",0.0,Neutral
2235,2235,2235,832292345567645700,0,0,2017-02-16 18:15:33,"étro Hélicoptère Piasecki traînant un Bombardier dans la région méso-canadienne, Qc,","['#JeudiR', '#Canada150']",['https://t.co/K5mdnqkHzH'],tro Piasecki nant un Bombardier dans la gion canadienne Qc,"['tro', 'Piasecki', 'nant', 'un', 'Bombardier', 'dans', 'la', 'gion', 'canadienne', 'Qc']","[u'tro', u'piasecki', u'nant', 'un', u'bombardi', u'dan', 'la', u'gion', u'canadienn', 'qc']","#JeudiRétro Hélicoptère Piasecki traînant un Bombardier dans la région méso-canadienne, Qc, 1957 #Canada150 https://t.co/K5mdnqkHzH",0.0,Neutral
2236,2236,2236,832267637744885761,0,0,2017-02-16 16:37:22,Le min. Carr signale l’engagement du envers un secteur forestier durable et concurrentiel à,"['#GC', '#PaperWeekCanada']",['https://t.co/wwAiufIXP6'],Le min Carr signale engagement du envers un secteur forestier durable et concurrentiel,"['Le', 'min', 'Carr', 'signale', 'engagement', 'du', 'envers', 'un', 'secteur', 'forestier', 'durable', 'et', 'concurrentiel']","['le', u'min', u'carr', u'signal', u'engag', 'du', u'enver', 'un', u'secteur', u'foresti', u'durabl', 'et', u'concurrentiel']",Le min. Carr signale l’engagement du #GC envers un secteur forestier durable et concurrentiel à #PaperWeekCanada https://t.co/wwAiufIXP6,0.0,Neutral
2237,2237,2237,832267133736333312,1,0,2017-02-16 16:35:22,Le min. Carr visite le salon professionnel du congrès Canada avec le directeur exéc de et le PDG de,['#PaperWeek'],['https://t.co/ZUrbD3Qjjq'],Le min Carr visite le salon professionnel du Canada avec le directeur de et le PDG de,"['Le', 'min', 'Carr', 'visite', 'le', 'salon', 'professionnel', 'du', 'Canada', 'avec', 'le', 'directeur', 'de', 'et', 'le', 'PDG', 'de']","['le', u'min', u'carr', u'visit', 'le', u'salon', u'professionnel', 'du', u'canada', u'avec', 'le', u'directeur', 'de', 'et', 'le', u'pdg', 'de']",Le min. Carr visite le salon professionnel du congrès #PaperWeek Canada avec le directeur exéc de @PAPTAC et le PDG de @FPInnovations_f https://t.co/ZUrbD3Qjjq,0.0,Neutral
2238,2238,2238,832265824576606208,0,0,2017-02-16 16:30:09,"Comité d’eerts sur la écoute attentivement Dave Courchene, aîné de la Première Nation Sakgeeng",['#ModernisationONE'],['https://t.co/4OI3i3WSjQ'],eerts sur la coute attentivement Dave Courchene de la Nation Sakgeeng,"['eerts', 'sur', 'la', 'coute', 'attentivement', 'Dave', 'Courchene', 'de', 'la', 'Nation', 'Sakgeeng']","[u'eert', u'sur', 'la', u'cout', u'attentiv', u'dave', u'courchen', 'de', 'la', u'nation', u'sakgeeng']","Comité d’experts sur la #ModernisationONE écoute attentivement Dave Courchene, aîné de la Première Nation Sakgeeng https://t.co/4OI3i3WSjQ",0.0,Neutral
2239,2239,2239,832258341015523329,0,0,2017-02-16 16:00:25,La est prête à mener l’innovation et contrer les climatiques. . 9,"['#Foresterie', '#Changements', '#PaperWeekCanada']",['https://t.co/He2BQVKx'],La est mener innovation et contrer les climatiques,"['La', 'est', 'mener', 'innovation', 'et', 'contrer', 'les', 'climatiques']","['la', u'est', u'mener', u'innov', 'et', u'contrer', u'les', u'climatiqu']",La #Foresterie est prête à mener l’innovation et contrer les #Changements climatiques. #PaperWeekCanada. https://t.co/He2BQVKxD9,0.0,Neutral
2240,2240,2240,831984297607323648,1,0,2017-02-15 21:51:28,: Le Cadre pancdn sur la + s’appuie sur leadership des P/Ts + . ht…,"['#CroissancePropre', '#ChangementsClimatiques', '#autochtones']",[],Le Cadre pancdn sur la appuie sur leadership des Ts,"['Le', 'Cadre', 'pancdn', 'sur', 'la', 'appuie', 'sur', 'leadership', 'des', 'Ts']","['le', u'cadr', u'pancdn', u'sur', 'la', u'appui', u'sur', u'leadership', u'des', 'ts']",RT @environnementca: Le Cadre pancdn sur la #CroissancePropre + #ChangementsClimatiques s’appuie sur leadership des P/Ts + #autochtones. ht…,0.0,Neutral
2241,2241,2241,831953990413910022,1,0,2017-02-15 19:51:02,": Venez voir les ateliers NRCan Canmet en demo aujourd'hui - salon , niveau jusqu'à h00! …",[],[],Venez voir les ateliers NRCan Canmet en demo aujourd hui salon niveau jusqu h00,"['Venez', 'voir', 'les', 'ateliers', 'NRCan', 'Canmet', 'en', 'demo', 'aujourd', 'hui', 'salon', 'niveau', 'jusqu', 'h00']","[u'venez', u'voir', u'les', u'ateli', u'nrcan', u'canmet', 'en', u'demo', u'aujourd', u'hui', u'salon', u'niveau', u'jusqu', u'h00']","RT @PaperWeekCanada: Venez voir les ateliers NRCan Canmet en demo aujourd'hui - salon 6, niveau 3 jusqu'à 17h00! @MontrealBIOFOR @PaperAdva…",0.0,Neutral
2242,2242,2242,831953320424177682,1,0,2017-02-15 19:48:23,: Canada possède la e réserve prouvée de étrole et il est le e producteur de pétrole au monde,['#p'],['https://t.co/CgZg03a95\xe2\x80\xa6'],Canada de la serve de trole et il est le producteur de trole au monde,"['Canada', 'de', 'la', 'serve', 'de', 'trole', 'et', 'il', 'est', 'le', 'producteur', 'de', 'trole', 'au', 'monde']","[u'canada', 'de', 'la', u'serv', 'de', u'trole', 'et', 'il', u'est', 'le', u'producteur', 'de', u'trole', 'au', u'mond']",RT @investir_canada: Canada possède la 3e réserve prouvée de #pétrole et il est le 5e producteur de pétrole au monde https://t.co/CgZg03a95…,0.0,Neutral
2243,2243,2243,831949773104148481,2,1,2017-02-15 19:34:17,"Bonne éeDuDrapeau, de nos collègues du Centre de foresterie des Laurentides!",['#Journ'],"['https://t.co/Edoo5k8ZYm', 'https://t.co/mH9ViqkjS3']",Bonne eDuDrapeau de nos gues du Centre de foresterie des Laurentides,"['Bonne', 'eDuDrapeau', 'de', 'nos', 'gues', 'du', 'Centre', 'de', 'foresterie', 'des', 'Laurentides']","[u'bonn', u'edudrapeau', 'de', u'nos', u'gue', 'du', u'centr', 'de', u'foresteri', u'des', u'laurentid']","Bonne #JournéeDuDrapeau, de nos collègues du Centre de foresterie des Laurentides! https://t.co/Edoo5k8ZYm https://t.co/mH9ViqkjS3",0.0,Neutral
2244,2244,2244,831941404121128960,0,0,2017-02-15 19:01:02,La passion de la géoscient. Malika Ulmi? Réduire le risque de catast. nat. et appuyer une prise de déc. basée sur la science,['#FemmeDeScience'],['https://t.co/0ZFrrBKdPQ'],La passion de la oscient Malika Ulmi duire le risque de catast nat et appuyer une prise de sur la science,"['La', 'passion', 'de', 'la', 'oscient', 'Malika', 'Ulmi', 'duire', 'le', 'risque', 'de', 'catast', 'nat', 'et', 'appuyer', 'une', 'prise', 'de', 'sur', 'la', 'science']","['la', u'passion', 'de', 'la', u'oscient', u'malika', u'ulmi', u'duir', 'le', u'risqu', 'de', u'catast', u'nat', 'et', u'appuy', u'une', u'prise', 'de', u'sur', 'la', u'scienc']",La passion de la géoscient. Malika Ulmi? Réduire le risque de catast. nat. et appuyer une prise de déc. basée sur la science #FemmeDeScience https://t.co/0ZFrrBKdPQ,0.0,Neutral
2245,2245,2245,831911040560533504,0,0,2017-02-15 17:00:22,"Voici , gagnante de notre récent concours Drapeau à gagner. Bonne éeNationaleDuDrapeau, Canada!","['#Journ', '#Canada150']",['https://t.co/djFWDuX3nh'],Voici gagnante de notre cent concours Drapeau gagner Bonne eNationaleDuDrapeau Canada,"['Voici', 'gagnante', 'de', 'notre', 'cent', 'concours', 'Drapeau', 'gagner', 'Bonne', 'eNationaleDuDrapeau', 'Canada']","[u'voici', u'gagnant', 'de', u'notr', u'cent', u'concour', u'drapeau', u'gagner', u'bonn', u'enationaledudrapeau', u'canada']","Voici @emiliedaigle123, gagnante de notre récent concours Drapeau à gagner. Bonne #JournéeNationaleDuDrapeau, Canada! #Canada150 https://t.co/djFWDuX3nh",0.0,Neutral
2246,2246,2246,831899214292586496,1,0,2017-02-15 16:13:23,: Conifères ou arbres à feuilles caduques? Voyez pourq. gestion durable + êts est important au Cda. ht…,"['#terres', '#for', '#FSDS']",[],res ou arbres feuilles caduques Voyez pourq gestion durable est important au Cda,"['res', 'ou', 'arbres', 'feuilles', 'caduques', 'Voyez', 'pourq', 'gestion', 'durable', 'est', 'important', 'au', 'Cda']","[u'res', 'ou', u'arbr', u'feuill', u'caduqu', u'voyez', u'pourq', u'gestion', u'durabl', u'est', u'import', 'au', u'cda']",RT @environnementca: Conifères ou arbres à feuilles caduques? Voyez pourq. gestion durable #terres + #forêts est important au Cda. #FSDS ht…,0.4,Positive
2247,2247,2247,831899004598415360,0,1,2017-02-15 16:12:33,Mme Hélène Lauzon du comité d'eerts sur la s'entretient avec sur les ondes d',"['#ModernisationONE', '#Winnipeg']",['https://t.co/g3yJwtYKhM'],Mme ne Lauzon du eerts sur la entretient avec sur les ondes,"['Mme', 'ne', 'Lauzon', 'du', 'eerts', 'sur', 'la', 'entretient', 'avec', 'sur', 'les', 'ondes']","[u'mme', 'ne', u'lauzon', 'du', u'eert', u'sur', 'la', u'entreti', u'avec', u'sur', u'les', u'ond']",Mme Hélène Lauzon du comité d'experts sur la #ModernisationONE s'entretient avec @MartineICIMB sur les ondes d'@icimanitoba #Winnipeg https://t.co/g3yJwtYKhM,0.0,Neutral
2248,2248,2248,831898902051778560,1,0,2017-02-15 16:12:08,": Les raffineries canadiennes ont reçu ,8 millions de mètres cubes de étrole brut en novembre. ht…",['#p'],['https://t.co/EXjqpekWIB'],Les raffineries canadiennes ont millions de tres cubes de trole brut en novembre,"['Les', 'raffineries', 'canadiennes', 'ont', 'millions', 'de', 'tres', 'cubes', 'de', 'trole', 'brut', 'en', 'novembre']","[u'les', u'raffineri', u'canadienn', u'ont', u'million', 'de', u'tres', u'cube', 'de', u'trole', u'brut', 'en', u'novembr']","RT @StatCan_fra: Les raffineries canadiennes ont reçu 7,8 millions de mètres cubes de #pétrole brut en novembre. https://t.co/EXjqpekWIB ht…",0.0,Neutral
2249,2249,2249,831898856254218241,4,0,2017-02-15 16:11:57,": éanÀLautre Le éans, un système de écurité parmi les meilleurs au monde. ôtes https://…","['#DunOc', '#PlanDeProtectionDesOc', '#s', '#NosC']",['https://\xe2\x80\xa6'],Lautre Le ans un de parmi les meilleurs au monde tes https,"['Lautre', 'Le', 'ans', 'un', 'de', 'parmi', 'les', 'meilleurs', 'au', 'monde', 'tes', 'https']","[u'lautr', 'le', u'an', 'un', 'de', u'parmi', u'les', u'meilleur', 'au', u'mond', u'tes', u'https']","RT @Transports_gc: #DunOcéanÀLautre Le #PlanDeProtectionDesOcéans, un système de #sécurité parmi les meilleurs au monde. #NosCôtes https://…",0.0,Neutral
2250,2250,2250,831896409267900417,1,1,2017-02-15 16:02:14,La réunion de sur la est en cours!,"['#Winnipeg', '#ModernisationONE']",['https://t.co/FrxSfGwPPH'],La union de sur la est en cours,"['La', 'union', 'de', 'sur', 'la', 'est', 'en', 'cours']","['la', u'union', 'de', u'sur', 'la', u'est', 'en', u'cour']",La réunion de #Winnipeg sur la #ModernisationONE est en cours! https://t.co/FrxSfGwPPH,0.0,Neutral
2251,2251,2251,831627046350643200,0,0,2017-02-14 22:11:53,Les réunions communautaires sur la à commencent demain. Participez en ligne:,['#ModernisationONE'],['https://t.co/IWqdHGP6Hk'],Les unions communautaires sur la commencent demain Participez en ligne,"['Les', 'unions', 'communautaires', 'sur', 'la', 'commencent', 'demain', 'Participez', 'en', 'ligne']","[u'les', u'union', u'communautair', u'sur', 'la', u'commenc', u'demain', u'participez', 'en', u'lign']",Les réunions communautaires sur la #ModernisationONE à @CityofWinnipeg commencent demain. Participez en ligne: https://t.co/IWqdHGP6Hk,0.0,Neutral
2252,2252,2252,831612755400593413,0,0,2017-02-14 21:15:06,"/2 Pour lire sur l’innovation et la en , et la science à , cliquez ici:","['#technologie', '#foresterie']",['https://t.co/n7DRHg9V0I'],Pour lire sur innovation et la en et la science cliquez ici,"['Pour', 'lire', 'sur', 'innovation', 'et', 'la', 'en', 'et', 'la', 'science', 'cliquez', 'ici']","[u'pour', u'lire', u'sur', u'innov', 'et', 'la', 'en', 'et', 'la', u'scienc', u'cliquez', u'ici']","2/2 Pour lire sur l’innovation et la #technologie en #foresterie, et la science à @RNCan, cliquez ici: https://t.co/n7DRHg9V0I",0.0,Neutral
2253,2253,2253,831609017181024256,0,0,2017-02-14 21:00:14,"/2 Grâce à une nouvelle technologie, une usine du ébec produit et vend de la pâte de bouleau pour dissolution",['#Qu'],['https://t.co/LBgCbrI6j3'],ce une nouvelle technologie une usine du bec produit et vend de la te de bouleau pour dissolution,"['ce', 'une', 'nouvelle', 'technologie', 'une', 'usine', 'du', 'bec', 'produit', 'et', 'vend', 'de', 'la', 'te', 'de', 'bouleau', 'pour', 'dissolution']","['ce', u'une', u'nouvell', u'technologi', u'une', u'usin', 'du', u'bec', u'produit', 'et', u'vend', 'de', 'la', 'te', 'de', u'bouleau', u'pour', u'dissolut']","1/2 Grâce à une nouvelle technologie, une usine du #Québec produit et vend de la pâte de bouleau pour dissolution https://t.co/LBgCbrI6j3",0.0,Neutral
2254,2254,2254,831605228520796161,1,1,2017-02-14 20:45:11,Ressources naturelles Canada est fier d’appuyer des projets et de prendre les devants! u,"['#innovateurs', '#PaperWeekCanada']",['https://t.co/FugWecb0i'],Ressources naturelles Canada est fier appuyer des projets et de prendre les devants,"['Ressources', 'naturelles', 'Canada', 'est', 'fier', 'appuyer', 'des', 'projets', 'et', 'de', 'prendre', 'les', 'devants']","[u'ressourc', u'naturell', u'canada', u'est', u'fier', u'appuy', u'des', u'projet', 'et', 'de', u'prendr', u'les', u'devant']",Ressources naturelles Canada est fier d’appuyer des projets #innovateurs et de prendre les devants! #PaperWeekCanada https://t.co/FugWecb0iu,0.0,Neutral
2255,2255,2255,831594028785336326,0,0,2017-02-14 20:00:41,"La sismologue aime la recherche sur la tectonique, les séismes et les risques associés dans l’","['#OuestCanadien', '#FemmeDeScience']",['https://t.co/hAFmxGrRXG'],La sismologue aime la recherche sur la tectonique les ismes et les risques dans,"['La', 'sismologue', 'aime', 'la', 'recherche', 'sur', 'la', 'tectonique', 'les', 'ismes', 'et', 'les', 'risques', 'dans']","['la', u'sismologu', u'aim', 'la', u'recherch', u'sur', 'la', u'tectoniqu', u'les', u'ism', 'et', u'les', u'risqu', u'dan']","La sismologue @alisonlbird aime la recherche sur la tectonique, les séismes et les risques associés dans l’#OuestCanadien #FemmeDeScience https://t.co/hAFmxGrRXG",0.0,Neutral
2256,2256,2256,831586396041261058,1,1,2017-02-14 19:30:21,"Écoutez Véronique Martel et Deepa Pureswaran, de RNCan, parler de","['#FemmesDeScience', '#Tordeuse', '#SciRNCan']",['https://t.co/KoQ703kntY'],coutez ronique Martel et Deepa Pureswaran de RNCan parler de,"['coutez', 'ronique', 'Martel', 'et', 'Deepa', 'Pureswaran', 'de', 'RNCan', 'parler', 'de']","[u'coutez', u'roniqu', u'martel', 'et', u'deepa', u'pureswaran', 'de', u'rncan', u'parler', 'de']","Écoutez Véronique Martel et Deepa Pureswaran, #FemmesDeScience de RNCan, parler de #Tordeuse #SciRNCan https://t.co/KoQ703kntY",0.0,Neutral
2257,2257,2257,831580359548661760,0,0,2017-02-14 19:06:22,"Postuler : Gestionnaire, Bureau du développement des affaires avec ÉNERGIE à . Limite : fév 0","['#Canmet', '#Ottawa']",['https://t.co/s9mbEohra'],Postuler Gestionnaire Bureau du veloppement des affaires avec NERGIE Limite,"['Postuler', 'Gestionnaire', 'Bureau', 'du', 'veloppement', 'des', 'affaires', 'avec', 'NERGIE', 'Limite']","[u'postul', u'gestionnair', u'bureau', 'du', u'velopp', u'des', u'affair', u'avec', u'nergi', u'limit']","Postuler : Gestionnaire, Bureau du développement des affaires avec #CanmetÉNERGIE à #Ottawa. Limite : 16 fév https://t.co/s9mbEohra0",0.0,Neutral
2258,2258,2258,831517470204772353,0,0,2017-02-14 14:56:28,Voir l’article de sur les réunions communautaires de la à : 1 (ang. seul.),"['#ModernisationONE', '#Winnipeg']",['https://t.co/YxV33Z2iL'],Voir article de sur les unions communautaires de la ang seul,"['Voir', 'article', 'de', 'sur', 'les', 'unions', 'communautaires', 'de', 'la', 'ang', 'seul']","[u'voir', u'articl', 'de', u'sur', u'les', u'union', u'communautair', 'de', 'la', u'ang', u'seul']",Voir l’article de @WinnipegNews sur les réunions communautaires de la #ModernisationONE à #Winnipeg : https://t.co/YxV33Z2iL1 (ang. seul.),0.0,Neutral
2259,2259,2259,831397737258160129,0,0,2017-02-14 07:00:41,Épatez votre convive le soir de la St.Val. avec vos habitudes écoénergétiques et votre cuisine!,['#ConseilsHiver'],"['https://t.co/6ffArjnhIa', 'https://t.co/9CdC0i5GEA']",patez votre convive le soir de la St Val avec vos habitudes tiques et votre cuisine,"['patez', 'votre', 'convive', 'le', 'soir', 'de', 'la', 'St', 'Val', 'avec', 'vos', 'habitudes', 'tiques', 'et', 'votre', 'cuisine']","[u'patez', u'votr', u'conviv', 'le', u'soir', 'de', 'la', 'st', u'val', u'avec', u'vos', u'habitud', u'tiqu', 'et', u'votr', u'cuisin']",Épatez votre convive le soir de la St.Val. avec vos habitudes écoénergétiques et votre cuisine! https://t.co/6ffArjnhIa #ConseilsHiver https://t.co/9CdC0i5GEA,0.0,Neutral
