,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
335,335,924335183440109568,86,244,2017-10-28 18:00:55,"Baby are called ""pups"" and bats have only one a year. They are nursed until they're big enough to fly on their own.","['#bats', '#BatWeek']",['https://t.co/d30Y6Phyh3'],Baby called pups bats one year nursed big enough fly,"['Baby', 'called', 'pups', 'bats', 'one', 'year', 'nursed', 'big', 'enough', 'fly']","[u'babi', u'call', u'pup', u'bat', u'one', u'year', u'nurs', u'big', u'enough', u'fli']","Baby #bats are called ""pups"" and bats have only one a year. They are nursed until they're big enough to fly on their own. #BatWeek https://t.co/d30Y6Phyh3"
336,336,924248183349358592,11,33,2017-10-28 12:15:13,"It’s not quite the st, but we’re sure you’ve tried your costume out! Post your creepy, and creative costume photos with !",['#ParksChallenge'],['https://t.co/VIwa00yI0Z'],quite st sure tried costume Post creepy creative costume photos,"['quite', 'st', 'sure', 'tried', 'costume', 'Post', 'creepy', 'creative', 'costume', 'photos']","[u'quit', 'st', u'sure', u'tri', u'costum', u'post', u'creepi', u'creativ', u'costum', u'photo']","It’s not quite the 31st, but we’re sure you’ve tried your costume out! Post your creepy, and creative costume photos with #ParksChallenge! https://t.co/VIwa00yI0Z"
337,337,924082268150358017,20,0,2017-10-28 01:15:56,: Working with the Syilx/Okanagan Nation to conserve and protect the natural and cultural heritage of ! …,['#SouthOkanagan'],[],Working Syilx Okanagan Nation conserve protect natural cultural heritage,"['Working', 'Syilx', 'Okanagan', 'Nation', 'conserve', 'protect', 'natural', 'cultural', 'heritage']","[u'work', u'syilx', u'okanagan', u'nation', u'conserv', u'protect', u'natur', u'cultur', u'heritag']",RT @ec_minister: Working with the Syilx/Okanagan Nation to conserve and protect the natural and cultural heritage of #SouthOkanagan! @Okana…
338,338,924059430836195328,2,12,2017-10-27 23:45:11,Have you made plans for yet? It’s not too late: see our list of spooky ideas! c,['#Halloween'],"['https://t.co/b7M4yzASy', 'https://t.co/Z9KozLphKg']",made plans yet late see list spooky ideas,"['made', 'plans', 'yet', 'late', 'see', 'list', 'spooky', 'ideas']","[u'made', u'plan', u'yet', u'late', u'see', u'list', u'spooki', u'idea']",Have you made plans for #Halloween yet? 🕷🕸🎃 It’s not too late: see our list of spooky ideas! 🖤 https://t.co/b7M4yzASyc https://t.co/Z9KozLphKg
339,339,924021706892759041,15,47,2017-10-27 21:15:17,Dressing up as a historical figure or a cute critter for ? We want to see it! We you to post your costume photos!,"['#Halloween', '#ParksChallenge']",['https://t.co/dTKamN0xnE'],Dressing historical figure cute critter want see post costume photos,"['Dressing', 'historical', 'figure', 'cute', 'critter', 'want', 'see', 'post', 'costume', 'photos']","[u'dress', u'histor', u'figur', u'cute', u'critter', u'want', u'see', u'post', u'costum', u'photo']",Dressing up as a historical figure or a cute critter for #Halloween? We want to see it! We #ParksChallenge you to post your costume photos! https://t.co/dTKamN0xnE
340,340,923980729318543361,35,107,2017-10-27 18:32:27,that is one of Canada’s most unique habitats &amp; has sustained Syilx/Okanagan communities for s of years?,"['#DYK', '#SouthOkanagan']",['https://t.co/070nYbD8SV'],one unique habitats amp sustained Syilx Okanagan communities years,"['one', 'unique', 'habitats', 'amp', 'sustained', 'Syilx', 'Okanagan', 'communities', 'years']","[u'one', u'uniqu', u'habitat', u'amp', u'sustain', u'syilx', u'okanagan', u'communiti', u'year']",#DYK that #SouthOkanagan is one of Canada’s most unique habitats &amp; has sustained Syilx/Okanagan communities for 1000s of years? https://t.co/070nYbD8SV
341,341,923942801921933312,26,64,2017-10-27 16:01:44,"the little brown myotis (or little brown ) is the most common bat, and can be found in most of our parks?","['#DYK', '#bat', '#BatWeek']",['https://t.co/XcC3DFhnKL'],little brown myotis little brown common bat found parks,"['little', 'brown', 'myotis', 'little', 'brown', 'common', 'bat', 'found', 'parks']","[u'littl', u'brown', u'myoti', u'littl', u'brown', u'common', u'bat', u'found', u'park']","#DYK the little brown myotis (or little brown #bat) is the most common bat, and can be found in most of our parks? #BatWeek @Bat_Week https://t.co/XcC3DFhnKL"
342,342,923885825246597121,11,38,2017-10-27 12:15:20,Curious about the fort in the Halifax Harbour? That’s Georges Island NHS! It’s part of the same defence complex as the Halifax Citadel NHS!,[],['https://t.co/4De4HtzDOP'],Curious fort Halifax Harbour Georges Island NHS part defence complex Halifax Citadel NHS,"['Curious', 'fort', 'Halifax', 'Harbour', 'Georges', 'Island', 'NHS', 'part', 'defence', 'complex', 'Halifax', 'Citadel', 'NHS']","[u'curious', u'fort', u'halifax', u'harbour', u'georg', u'island', u'nhs', u'part', u'defenc', u'complex', u'halifax', u'citadel', u'nhs']",Curious about the fort in the Halifax Harbour? That’s Georges Island NHS! It’s part of the same defence complex as the Halifax Citadel NHS! https://t.co/4De4HtzDOP
343,343,923709612208959489,12,22,2017-10-27 00:35:07,It’s almost that time of year… is only days away! Get ready for all things spooky and plan your visit,['#Halloween'],"['https://t.co/Vcqj6wZaKy', 'https://t.co/NAgkhkLC2X']",almost time days away Get ready things spooky plan visit,"['almost', 'time', 'days', 'away', 'Get', 'ready', 'things', 'spooky', 'plan', 'visit']","[u'almost', u'time', u'day', u'away', u'get', u'readi', u'thing', u'spooki', u'plan', u'visit']",It’s almost that time of year… #Halloween is only 5 days away! 🎃 Get ready for all things spooky and plan your visit https://t.co/Vcqj6wZaKy https://t.co/NAgkhkLC2X
344,344,923663163211636736,35,34,2017-10-26 21:30:33,"The Northern Long-eared , Tri-colored bat and Little Brown bat are all listed as in .","['#bat', '#endangeredspecies', '#Canada', '#BatWeek']",['https://t.co/7KCZ2jDFSY'],Northern Long eared Tri colored bat Little Brown bat listed,"['Northern', 'Long', 'eared', 'Tri', 'colored', 'bat', 'Little', 'Brown', 'bat', 'listed']","[u'northern', u'long', u'ear', u'tri', u'color', u'bat', u'littl', u'brown', u'bat', u'list']","The Northern Long-eared #bat, Tri-colored bat and Little Brown bat are all listed as #endangeredspecies in #Canada. #BatWeek @Bat_Week https://t.co/7KCZ2jDFSY"
345,345,923581359314087938,11,31,2017-10-26 16:05:30,"It’s almost , so you know what that means… we you to show us your in the great outdoors!","['#Halloween', '#ParksChallenge', '#costume']",['https://t.co/dzmDYgB4dM'],almost know show us great outdoors,"['almost', 'know', 'show', 'us', 'great', 'outdoors']","[u'almost', u'know', u'show', 'us', u'great', u'outdoor']","It’s almost #Halloween, so you know what that means… we #ParksChallenge you to show us your #costume in the great outdoors! https://t.co/dzmDYgB4dM"
346,346,923233010178289665,41,55,2017-10-25 17:01:17,"that while there are more than ,000 species of , only species are regularly seen in ?","['#DYK', '#bats', '#Canada', '#BatWeek']","['https://t.co/fyNXYtCDmn', 'https://t.co/LbIpx2EPis']",000 species species regularly seen,"['000', 'species', 'species', 'regularly', 'seen']","[u'000', u'speci', u'speci', u'regular', u'seen']","#DYK that while there are more than 1,000 species of #bats, only 17 species are regularly seen in #Canada? https://t.co/fyNXYtCDmn #BatWeek https://t.co/LbIpx2EPis"
347,347,923187886656315401,37,91,2017-10-25 14:01:58,: Peregrine falcons can stoop dive to speeds of over km/hr when attacking their bird prey.,"['#Funfact', '#WildlifeWednesday']",['https://t.co/Ya4i5f9lsl'],Peregrine falcons stoop dive speeds km hr attacking bird prey,"['Peregrine', 'falcons', 'stoop', 'dive', 'speeds', 'km', 'hr', 'attacking', 'bird', 'prey']","[u'peregrin', u'falcon', u'stoop', u'dive', u'speed', 'km', 'hr', u'attack', u'bird', u'prey']",#Funfact: Peregrine falcons can stoop dive to speeds of over 300 km/hr when attacking their bird prey. #WildlifeWednesday https://t.co/Ya4i5f9lsl
348,348,923149774299324416,9,67,2017-10-25 11:30:32,"When this is your backyard, it’s hard to imagine how you could ever be stressed!","['#GwaiiHaanas', '#MyBackyard']",['https://t.co/wbeh3GEmjY'],backyard hard imagine could ever stressed,"['backyard', 'hard', 'imagine', 'could', 'ever', 'stressed']","[u'backyard', u'hard', u'imagin', u'could', u'ever', u'stress']","When this is your backyard, it’s hard to imagine how you could ever be stressed! #GwaiiHaanas #MyBackyard https://t.co/wbeh3GEmjY"
349,349,922962210133086208,15,31,2017-10-24 23:05:13,Happy World ! ️ Learn more about how sustainable development in our parks helps fight : C,"['#UNDay', '#climatechange']","['https://t.co/0FXy4rN4h4', 'https://t.co/19SE67Qis']",Happy World Learn sustainable development parks helps fight,"['Happy', 'World', 'Learn', 'sustainable', 'development', 'parks', 'helps', 'fight']","[u'happi', u'world', u'learn', u'sustain', u'develop', u'park', u'help', u'fight']",Happy World #UNDay! 🌎❤️ Learn more about how sustainable development in our parks helps fight #climatechange: https://t.co/0FXy4rN4h4 https://t.co/19SE67QisC
350,350,922923213276905472,54,132,2017-10-24 20:30:15,October -31 is ! We're proud to protect and their critical habitat throughout our sites!,"['#BatWeek', '#bats']","['https://t.co/hLy7plaOYO', 'https://t.co/VSZPX6fl5Y']",October 31 proud protect critical habitat throughout sites,"['October', '31', 'proud', 'protect', 'critical', 'habitat', 'throughout', 'sites']","[u'octob', '31', u'proud', u'protect', u'critic', u'habitat', u'throughout', u'site']",October 24-31 is #BatWeek! We're proud to protect #bats and their critical habitat throughout our sites! https://t.co/hLy7plaOYO @Bat_Week https://t.co/VSZPX6fl5Y
351,351,922828874123300865,9,35,2017-10-24 14:15:23,"A pioneer of her time, Kay Livingstone was the driving force behind the st National Black Women’s Congress!",['#Womenshistorymonth'],['https://t.co/3iHNlE8fmB'],pioneer time Kay Livingstone driving force behind st National Black Congress,"['pioneer', 'time', 'Kay', 'Livingstone', 'driving', 'force', 'behind', 'st', 'National', 'Black', 'Congress']","[u'pioneer', u'time', u'kay', u'livingston', u'drive', u'forc', u'behind', 'st', u'nation', u'black', u'congress']","A pioneer of her time, Kay Livingstone was the driving force behind the 1st National Black Women’s Congress! #Womenshistorymonth https://t.co/3iHNlE8fmB"
352,352,922795002899640324,10,20,2017-10-24 12:00:48,". is a protected area for Bison, Elk &amp; more! visited this summer, read about it:",['#TravelTuesday'],"['https://t.co/GxTpzpazL5', 'https://t.co/FzT9fm8fdh']",protected area Bison Elk amp visited summer read,"['protected', 'area', 'Bison', 'Elk', 'amp', 'visited', 'summer', 'read']","[u'protect', u'area', u'bison', u'elk', u'amp', u'visit', u'summer', u'read']",".@ElkIslandNP is a protected area for Bison, Elk &amp; more! @CBCKids visited this summer, read about it: https://t.co/GxTpzpazL5 #TravelTuesday https://t.co/FzT9fm8fdh"
353,353,922613843062349826,27,74,2017-10-24 00:00:56,Getting in the spirit? Then this is the week for you: October -31 is ! Stay tuned…,"['#Halloween', '#BatWeek']",['https://t.co/M9GKoycGgj'],Getting spirit week October 31 Stay,"['Getting', 'spirit', 'week', 'October', '31', 'Stay']","[u'get', u'spirit', u'week', u'octob', '31', u'stay']",Getting in the #Halloween spirit? Then this is the week for you: October 24-31 is #BatWeek! Stay tuned… https://t.co/M9GKoycGgj
354,354,922567097389006848,9,12,2017-10-23 20:55:11,Have you ever been in a national park? Do something new this and try it out:,"['#fatbiking', '#MotivationMonday']","['https://t.co/TKxPZ5Nnw3', 'https://t.co/TqbGvvF6hb']",ever national park something new try,"['ever', 'national', 'park', 'something', 'new', 'try']","[u'ever', u'nation', u'park', u'someth', u'new', u'tri']",Have you ever been #fatbiking in a national park? 🚴 Do something new this #MotivationMonday and try it out: https://t.co/TKxPZ5Nnw3 https://t.co/TqbGvvF6hb
355,355,922528471041134594,1,3,2017-10-23 18:21:41,"Safe travels, Martin! Will you be visiting a National park during your visit?",[],[],Safe travels Martin visiting National park visit,"['Safe', 'travels', 'Martin', 'visiting', 'National', 'park', 'visit']","[u'safe', u'travel', u'martin', u'visit', u'nation', u'park', u'visit']","@stokesinskeggy@Banff_Info Safe travels, Martin! Will you be visiting a National park during your visit?"
356,356,922508369830842368,10,15,2017-10-23 17:01:49,This Week in : Cree track star Alex Wuttunee Decoteau fights at Passchendaele,"['#History', '#FWW100']","['https://t.co/TfRSY6dDDP', 'https://t.co/vV6Mv6Sjh6']",Week Cree track star Alex Wuttunee Decoteau fights Passchendaele,"['Week', 'Cree', 'track', 'star', 'Alex', 'Wuttunee', 'Decoteau', 'fights', 'Passchendaele']","[u'week', u'cree', u'track', u'star', u'alex', u'wuttune', u'decoteau', u'fight', u'passchendael']",This Week in #History: Cree track star Alex Wuttunee Decoteau fights at Passchendaele #FWW100 https://t.co/TfRSY6dDDP https://t.co/vV6Mv6Sjh6
357,357,922436260878278659,31,97,2017-10-23 12:15:17,It's polar bear season in Wapusk NP! Can’t make it for a visit? Check out the !,['#polarbearcam'],"['https://t.co/jwFTL0xIuh', 'https://t.co/b3ihrRdQqI']",polar bear season Wapusk NP make visit Check,"['polar', 'bear', 'season', 'Wapusk', 'NP', 'make', 'visit', 'Check']","[u'polar', u'bear', u'season', u'wapusk', 'np', u'make', u'visit', u'check']",It's polar bear season in Wapusk NP! Can’t make it for a visit? Check out the #polarbearcam! https://t.co/jwFTL0xIuh https://t.co/b3ihrRdQqI
358,358,922160770904940547,17,66,2017-10-22 18:00:35,Wow! kg of debris was removed from the at Petit-Saguenay last Saturday. Congratulations!! Uu,"['#SSLmarinepark', '#WharfCleanup', '#DiveAgainstDebris']",['https://t.co/kw3fXPXN'],Wow kg debris removed Petit Saguenay last Saturday Congratulations Uu,"['Wow', 'kg', 'debris', 'removed', 'Petit', 'Saguenay', 'last', 'Saturday', 'Congratulations', 'Uu']","[u'wow', 'kg', u'debri', u'remov', u'petit', u'saguenay', u'last', u'saturday', u'congratul', 'uu']",Wow! 390kg of debris was removed from the #SSLmarinepark at Petit-Saguenay last Saturday. Congratulations!! #WharfCleanup #DiveAgainstDebris https://t.co/kw3fXPXNUu
359,359,922086438627434496,35,144,2017-10-22 13:05:13,Need a daily dose of cuteness? Our wildlife favourites playlist on YouTube never disappoints!,['#SubscriberSunday'],"['https://t.co/QgRP9hoQJm', 'https://t.co/hVRbnm7DYG']",Need daily dose cuteness wildlife favourites playlist YouTube never disappoints,"['Need', 'daily', 'dose', 'cuteness', 'wildlife', 'favourites', 'playlist', 'YouTube', 'never', 'disappoints']","[u'need', u'daili', u'dose', u'cute', u'wildlif', u'favourit', u'playlist', u'youtub', u'never', u'disappoint']",Need a daily dose of cuteness? 🐰 Our wildlife favourites playlist on YouTube never disappoints! https://t.co/QgRP9hoQJm #SubscriberSunday https://t.co/hVRbnm7DYG
360,360,921805888855388160,18,75,2017-10-21 18:30:24,Think picnics and outdoor adventures are done for the year? We YOU to enjoy the gorgeous fall weather and scenery! c,['#ParksChallenge'],['https://t.co/Q7zZLF1ua'],Think picnics outdoor adventures done year enjoy gorgeous fall weather scenery,"['Think', 'picnics', 'outdoor', 'adventures', 'done', 'year', 'enjoy', 'gorgeous', 'fall', 'weather', 'scenery']","[u'think', u'picnic', u'outdoor', u'adventur', u'done', u'year', u'enjoy', u'gorgeous', u'fall', u'weather', u'sceneri']",Think picnics and outdoor adventures are done for the year? We #ParksChallenge YOU to enjoy the gorgeous fall weather and scenery! https://t.co/Q7zZLF1uac
