post_id,owner,created_at,id,text_cleaned,hashtags,urls,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,owner_username,owner_id,video_url,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
2017-07-18_17-25-03,"{""username"":""rachelvanherpt"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071923_1777381692557075_2279301979635187712_n.jpg"",""id"":""445441989""}",1500425611,1.79E+16,I know that CG5! It's in Thompson right now doing a gradient tomorrow,[],[],know CG5 Thompson right gradient tomorrow,"['know', 'CG5', 'Thompson', 'right', 'gradient', 'tomorrow']","[u'know', u'cg5', u'thompson', u'right', u'gradient', u'tomorrow']",know CG5 Thompson right radiant tomorrow,0.285714286,0.285714286,Neutral,Neutral,I know that CG5! It's in Thompson right now doing a gradient tomorrow 😄,0.285714286,Neutral,56,1.56E+18,"Good evening, Instagram! My name is Vicki Tschirhart, and I’m a geophysicist with the Geological Survey of Canada.Tomorrow, I’m taking over the NRCan Instagram account to give you a glimpse into a day in the life of a geoscientist in the field. Stay tuned!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c9357b144a3dbe15e38b006e39f2754/5AEC3768/t51.2885-15/e35/20066126_1533432213393409_2012431120091578368_n.jpg,BWtTuCzA_tE,1,GraphSidecar,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""stemgirls"",""wcw"",""womeninscience""]",[],2017-07-18T17:25:03,[],FALSE,naturalresourcescanada,4211313612,,Good evening Instagram name Vicki Tschirhart geophysicist Geological Survey Canada nTomorrow taking NRCan Instagram account give glimpse day life geoscientist field Stay tuned Fieldwork SummerFieldwork NRCanSci GeoScience STEMGirls wcw WomenInScience,"['Good', 'evening', 'Instagram', 'name', 'Vicki', 'Tschirhart', 'geophysicist', 'Geological', 'Survey', 'Canada', 'nTomorrow', 'taking', 'NRCan', 'Instagram', 'account', 'give', 'glimpse', 'day', 'life', 'geoscientist', 'field', 'Stay', 'tuned', 'Fieldwork', 'SummerFieldwork', 'NRCanSci', 'GeoScience', 'STEMGirls', 'wcw', 'WomenInScience']","[u'good', u'even', u'instagram', u'name', u'vicki', u'tschirhart', u'geophysicist', u'geolog', u'survey', u'canada', u'ntomorrow', u'take', u'nrcan', u'instagram', u'account', u'give', u'glimps', u'day', u'life', u'geoscientist', u'field', u'stay', u'tune', u'fieldwork', u'summerfieldwork', u'nrcansci', u'geoscienc', u'stemgirl', u'wcw', u'womeninsci']","Good evening, Instagram! My name is Vicki Tschirhart, and I’m a geophysicist with the Geological Survey of Canada.\n\nTomorrow, I’m taking over the NRCan Instagram account to give you a glimpse into a day in the life of a geoscientist in the field. Stay tuned!\n\n#Fieldwork #SummerFieldwork #NRCanSci #GeoScience #STEMGirls #wcw #WomenInScience",Social
2017-07-19_11-20-00,"{""username"":""tschirv"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11821186_612877242186084_30846688_a.jpg"",""id"":""25381970""}",1500490684,1.79E+16,,['#AthabAskEric'],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,#AthabAskEric,0,Neutral,20,1.56E+18,"Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. For this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d31313541f167f7c484dc1e231dc64b/5AEEE180/t51.2885-15/e35/20180501_1982555332013727_6952440003586686976_n.jpg,BWvOvORg9lk,1,GraphImage,"[""fieldwork"",""uranium"",""exploration""]",[],2017-07-19T11:20:00,[],FALSE,naturalresourcescanada,4211313612,,Meet Eric Potter fellow research scientist GSC Eric studies uranium deposits formed nFor project Eric looking ancient chemical fingerprints fluids formed deposits research attempting create way identifying faults channeled uranium bearing fluids site deposit addressing questions deposits form fieldwork uranium exploration,"['Meet', 'Eric', 'Potter', 'fellow', 'research', 'scientist', 'GSC', 'Eric', 'studies', 'uranium', 'deposits', 'formed', 'nFor', 'project', 'Eric', 'looking', 'ancient', 'chemical', 'fingerprints', 'fluids', 'formed', 'deposits', 'research', 'attempting', 'create', 'way', 'identifying', 'faults', 'channeled', 'uranium', 'bearing', 'fluids', 'site', 'deposit', 'addressing', 'questions', 'deposits', 'form', 'fieldwork', 'uranium', 'exploration']","[u'meet', u'eric', u'potter', u'fellow', u'research', u'scientist', u'gsc', u'eric', u'studi', u'uranium', u'deposit', u'form', u'nfor', u'project', u'eric', u'look', u'ancient', u'chemic', u'fingerprint', u'fluid', u'form', u'deposit', u'research', u'attempt', u'creat', u'way', u'identifi', u'fault', u'channel', u'uranium', u'bear', u'fluid', u'site', u'deposit', u'address', u'question', u'deposit', u'form', u'fieldwork', u'uranium', u'explor']","Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. \nFor this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. \n#fieldwork #uranium #exploration",Environmental
2017-07-19_12-49-39,"{""username"":""charizzard_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14156502_775115822628915_164533168_a.jpg"",""id"":""313114103""}",1500647113,1.79E+16,thanks guys!!,[],[],thanks guys,"['thanks', 'guys']","[u'thank', u'guy']",thanks guns,0.2,0.2,Neutral,Neutral,@meepersmeepis_ @bettyduffett thanks guys!!,0.3125,Neutral,30,1.56E+18,"This is Charlene, everyone’s favourite summer student! Charlene is starting an M.Sc. degree in geology this fall, so this eedition will give her some great hands-on eerience in remote settings while learning more about economic geology. Charlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/da2ec228628104ff9c54dc955cda21bc/5AFF8C18/t51.2885-15/e35/20067298_245234859328139_6424411235248242688_n.jpg,BWvY_2ugHlh,3,GraphImage,"[""stemgirls"",""geoscience"",""wcw"",""womeninscience""]",[],2017-07-19T12:49:39,[],FALSE,naturalresourcescanada,4211313612,,Charlene favourite summer student nCharlene starting Sc degree geology fall expedition give great hands experience remote settings learning economic geology nCharlene taking detailed measurements drill core samples assisting digital data management helping manage camp contributing ideas deposit models STEMGirls GeoScience wcw WomenInScience,"['Charlene', 'favourite', 'summer', 'student', 'nCharlene', 'starting', 'Sc', 'degree', 'geology', 'fall', 'expedition', 'give', 'great', 'hands', 'experience', 'remote', 'settings', 'learning', 'economic', 'geology', 'nCharlene', 'taking', 'detailed', 'measurements', 'drill', 'core', 'samples', 'assisting', 'digital', 'data', 'management', 'helping', 'manage', 'camp', 'contributing', 'ideas', 'deposit', 'models', 'STEMGirls', 'GeoScience', 'wcw', 'WomenInScience']","[u'charlen', u'favourit', u'summer', u'student', u'ncharlen', u'start', 'sc', u'degre', u'geolog', u'fall', u'expedit', u'give', u'great', u'hand', u'experi', u'remot', u'set', u'learn', u'econom', u'geolog', u'ncharlen', u'take', u'detail', u'measur', u'drill', u'core', u'sampl', u'assist', u'digit', u'data', u'manag', u'help', u'manag', u'camp', u'contribut', u'idea', u'deposit', u'model', u'stemgirl', u'geoscienc', u'wcw', u'womeninsci']","This is Charlene, everyone’s favourite summer student! \nCharlene is starting an M.Sc. degree in geology this fall, so this expedition will give her some great hands-on experience in remote settings while learning more about economic geology. \nCharlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. \n#STEMGirls #GeoScience #wcw #WomenInScience",Social
2017-07-19_12-49-39,"{""username"":""bettyduffett"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15535328_231728887274377_8488290089246392320_a.jpg"",""id"":""4339574829""}",1500503681,1.79E+16,That's my niece!! Go niece go!! Lol,[],[],niece Go niece go Lol,"['niece', 'Go', 'niece', 'go', 'Lol']","[u'niec', 'go', u'niec', 'go', u'lol']",niece To niece go Vol,0.8,0,Positive,Neutral,@meepersmeepis_ That's my niece!! Go niece go!! Lol ❤ @charizzard_,0.8,Positive,30,1.56E+18,"This is Charlene, everyone’s favourite summer student! Charlene is starting an M.Sc. degree in geology this fall, so this eedition will give her some great hands-on eerience in remote settings while learning more about economic geology. Charlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/da2ec228628104ff9c54dc955cda21bc/5AFF8C18/t51.2885-15/e35/20067298_245234859328139_6424411235248242688_n.jpg,BWvY_2ugHlh,3,GraphImage,"[""stemgirls"",""geoscience"",""wcw"",""womeninscience""]",[],2017-07-19T12:49:39,[],FALSE,naturalresourcescanada,4211313612,,Charlene favourite summer student nCharlene starting Sc degree geology fall expedition give great hands experience remote settings learning economic geology nCharlene taking detailed measurements drill core samples assisting digital data management helping manage camp contributing ideas deposit models STEMGirls GeoScience wcw WomenInScience,"['Charlene', 'favourite', 'summer', 'student', 'nCharlene', 'starting', 'Sc', 'degree', 'geology', 'fall', 'expedition', 'give', 'great', 'hands', 'experience', 'remote', 'settings', 'learning', 'economic', 'geology', 'nCharlene', 'taking', 'detailed', 'measurements', 'drill', 'core', 'samples', 'assisting', 'digital', 'data', 'management', 'helping', 'manage', 'camp', 'contributing', 'ideas', 'deposit', 'models', 'STEMGirls', 'GeoScience', 'wcw', 'WomenInScience']","[u'charlen', u'favourit', u'summer', u'student', u'ncharlen', u'start', 'sc', u'degre', u'geolog', u'fall', u'expedit', u'give', u'great', u'hand', u'experi', u'remot', u'set', u'learn', u'econom', u'geolog', u'ncharlen', u'take', u'detail', u'measur', u'drill', u'core', u'sampl', u'assist', u'digit', u'data', u'manag', u'help', u'manag', u'camp', u'contribut', u'idea', u'deposit', u'model', u'stemgirl', u'geoscienc', u'wcw', u'womeninsci']","This is Charlene, everyone’s favourite summer student! \nCharlene is starting an M.Sc. degree in geology this fall, so this expedition will give her some great hands-on experience in remote settings while learning more about economic geology. \nCharlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. \n#STEMGirls #GeoScience #wcw #WomenInScience",Social
2017-07-19_12-49-39,"{""username"":""meepersmeepis_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161616_307294669754592_2819366255654338560_n.jpg"",""id"":""274462923""}",1500503160,1.79E+16,That's my big sister! Go big sister! Lol,[],[],big sister Go big sister Lol,"['big', 'sister', 'Go', 'big', 'sister', 'Lol']","[u'big', u'sister', 'go', u'big', u'sister', u'lol']",big sister To big sister Vol,0.266666667,0,Neutral,Neutral,That's my big sister! Go big sister! Lol @charizzard_,0.266666667,Neutral,30,1.56E+18,"This is Charlene, everyone’s favourite summer student! Charlene is starting an M.Sc. degree in geology this fall, so this eedition will give her some great hands-on eerience in remote settings while learning more about economic geology. Charlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/da2ec228628104ff9c54dc955cda21bc/5AFF8C18/t51.2885-15/e35/20067298_245234859328139_6424411235248242688_n.jpg,BWvY_2ugHlh,3,GraphImage,"[""stemgirls"",""geoscience"",""wcw"",""womeninscience""]",[],2017-07-19T12:49:39,[],FALSE,naturalresourcescanada,4211313612,,Charlene favourite summer student nCharlene starting Sc degree geology fall expedition give great hands experience remote settings learning economic geology nCharlene taking detailed measurements drill core samples assisting digital data management helping manage camp contributing ideas deposit models STEMGirls GeoScience wcw WomenInScience,"['Charlene', 'favourite', 'summer', 'student', 'nCharlene', 'starting', 'Sc', 'degree', 'geology', 'fall', 'expedition', 'give', 'great', 'hands', 'experience', 'remote', 'settings', 'learning', 'economic', 'geology', 'nCharlene', 'taking', 'detailed', 'measurements', 'drill', 'core', 'samples', 'assisting', 'digital', 'data', 'management', 'helping', 'manage', 'camp', 'contributing', 'ideas', 'deposit', 'models', 'STEMGirls', 'GeoScience', 'wcw', 'WomenInScience']","[u'charlen', u'favourit', u'summer', u'student', u'ncharlen', u'start', 'sc', u'degre', u'geolog', u'fall', u'expedit', u'give', u'great', u'hand', u'experi', u'remot', u'set', u'learn', u'econom', u'geolog', u'ncharlen', u'take', u'detail', u'measur', u'drill', u'core', u'sampl', u'assist', u'digit', u'data', u'manag', u'help', u'manag', u'camp', u'contribut', u'idea', u'deposit', u'model', u'stemgirl', u'geoscienc', u'wcw', u'womeninsci']","This is Charlene, everyone’s favourite summer student! \nCharlene is starting an M.Sc. degree in geology this fall, so this expedition will give her some great hands-on experience in remote settings while learning more about economic geology. \nCharlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. \n#STEMGirls #GeoScience #wcw #WomenInScience",Social
2017-07-19_15-03-08,"{""username"":""naturalresourcescanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15306712_683210878507526_4833027093602238464_a.jpg"",""id"":""4211313612""}",1500571934,1.79E+16,".mohammad_ Thanks for the question. Vicki and her team are doing research in Northern Saskatchewan to try and better understand how and when the rich uranium deposits formed in the area. For more information, I would encourage you to read the following article that she was interviewed for:",[],['http://ow.ly/svgL30dMSTG'],Thanks question Vicki team research Northern Saskatchewan try better understand rich uranium deposits formed area information would encourage read following article interviewed,"['Thanks', 'question', 'Vicki', 'team', 'research', 'Northern', 'Saskatchewan', 'try', 'better', 'understand', 'rich', 'uranium', 'deposits', 'formed', 'area', 'information', 'would', 'encourage', 'read', 'following', 'article', 'interviewed']","[u'thank', u'question', u'vicki', u'team', u'research', u'northern', u'saskatchewan', u'tri', u'better', u'understand', u'rich', u'uranium', u'deposit', u'form', u'area', u'inform', u'would', u'encourag', u'read', u'follow', u'articl', u'interview']",Thanks question Sick team research Northern Saskatchewan try better understand rich cranium deposits formed area information would encourage read following article interview,0.26875,0.072142857,Neutral,Neutral,"@amirkhani.mohammad_ Thanks for the question. Vicki and her team are doing research in Northern Saskatchewan to try and better understand how and when the rich uranium deposits formed in the area. For more information, I would encourage you to read the fo",0.315,Neutral,25,1.56E+18,"We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e8db407e3f487bb0b3e875478749f/5ADE3DC6/t51.2885-15/e35/20225308_1348751471911692_7907130509577158656_n.jpg,BWvoRexgcIs,3,GraphSidecar,"[""itsworthitfortheexercise"",""andnature"",""fieldwork""]",[],2017-07-19T15:03:08,[],FALSE,naturalresourcescanada,4211313612,,may done field day need go data collected discuss findings plan targets tomorrow Fieldwork often involves long work days worth science ItsWorthItForTheExercise AndNature Fieldwork,"['may', 'done', 'field', 'day', 'need', 'go', 'data', 'collected', 'discuss', 'findings', 'plan', 'targets', 'tomorrow', 'Fieldwork', 'often', 'involves', 'long', 'work', 'days', 'worth', 'science', 'ItsWorthItForTheExercise', 'AndNature', 'Fieldwork']","[u'may', u'done', u'field', u'day', u'need', 'go', u'data', u'collect', u'discuss', u'find', u'plan', u'target', u'tomorrow', u'fieldwork', u'often', u'involv', u'long', u'work', u'day', u'worth', u'scienc', u'itsworthitfortheexercis', u'andnatur', u'fieldwork']","We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. \n#ItsWorthItForTheExercise #AndNature #Fieldwork",Environmental
2017-07-19_15-03-08,"{""username"":""rachelvanherpt"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071923_1777381692557075_2279301979635187712_n.jpg"",""id"":""445441989""}",1500528382,1.79E+16,Field work is totally worth it for the science.,[],[],Field work totally worth science,"['Field', 'work', 'totally', 'worth', 'science']","[u'field', u'work', u'total', u'worth', u'scienc']",Field work totally worth science,0.3,0.3,Neutral,Neutral,Field work is totally worth it for the science.,0.3,Neutral,25,1.56E+18,"We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e8db407e3f487bb0b3e875478749f/5ADE3DC6/t51.2885-15/e35/20225308_1348751471911692_7907130509577158656_n.jpg,BWvoRexgcIs,3,GraphSidecar,"[""itsworthitfortheexercise"",""andnature"",""fieldwork""]",[],2017-07-19T15:03:08,[],FALSE,naturalresourcescanada,4211313612,,may done field day need go data collected discuss findings plan targets tomorrow Fieldwork often involves long work days worth science ItsWorthItForTheExercise AndNature Fieldwork,"['may', 'done', 'field', 'day', 'need', 'go', 'data', 'collected', 'discuss', 'findings', 'plan', 'targets', 'tomorrow', 'Fieldwork', 'often', 'involves', 'long', 'work', 'days', 'worth', 'science', 'ItsWorthItForTheExercise', 'AndNature', 'Fieldwork']","[u'may', u'done', u'field', u'day', u'need', 'go', u'data', u'collect', u'discuss', u'find', u'plan', u'target', u'tomorrow', u'fieldwork', u'often', u'involv', u'long', u'work', u'day', u'worth', u'scienc', u'itsworthitfortheexercis', u'andnatur', u'fieldwork']","We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. \n#ItsWorthItForTheExercise #AndNature #Fieldwork",Environmental
2017-07-19_15-03-08,"{""username"":""amirkhani.mohammad_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25023993_142822999754994_8260701241110167552_n.jpg"",""id"":""3082211995""}",1500525167,1.79E+16,"Hello dear colleague, Could you talk about your work that you've done on the field???? Tnx",[],[],Hello dear colleague Could talk work done field Tnx,"['Hello', 'dear', 'colleague', 'Could', 'talk', 'work', 'done', 'field', 'Tnx']","[u'hello', u'dear', u'colleagu', u'could', u'talk', u'work', u'done', u'field', u'tnx']",Hello dear colleague Would talk work done field And,0,0,Neutral,Neutral,"Hello dear colleague, Could you talk about your work that you've done on the field???? Tnx",0,Neutral,25,1.56E+18,"We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e8db407e3f487bb0b3e875478749f/5ADE3DC6/t51.2885-15/e35/20225308_1348751471911692_7907130509577158656_n.jpg,BWvoRexgcIs,3,GraphSidecar,"[""itsworthitfortheexercise"",""andnature"",""fieldwork""]",[],2017-07-19T15:03:08,[],FALSE,naturalresourcescanada,4211313612,,may done field day need go data collected discuss findings plan targets tomorrow Fieldwork often involves long work days worth science ItsWorthItForTheExercise AndNature Fieldwork,"['may', 'done', 'field', 'day', 'need', 'go', 'data', 'collected', 'discuss', 'findings', 'plan', 'targets', 'tomorrow', 'Fieldwork', 'often', 'involves', 'long', 'work', 'days', 'worth', 'science', 'ItsWorthItForTheExercise', 'AndNature', 'Fieldwork']","[u'may', u'done', u'field', u'day', u'need', 'go', u'data', u'collect', u'discuss', u'find', u'plan', u'target', u'tomorrow', u'fieldwork', u'often', u'involv', u'long', u'work', u'day', u'worth', u'scienc', u'itsworthitfortheexercis', u'andnatur', u'fieldwork']","We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. \n#ItsWorthItForTheExercise #AndNature #Fieldwork",Environmental
2017-10-02_10-26-35,"{""username"":""ali.moharrek"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016341_2041529209464425_1485071889909940224_n.jpg"",""id"":""3573294320""}",1506970173,1.79E+16,Is it possible for other inventors of the world to join Min Hajdu 's ?,['#greenactions'],[],possible inventors world join Min Hajdu,"['possible', 'inventors', 'world', 'join', 'Min', 'Hajdu']","[u'possibl', u'inventor', u'world', u'join', u'min', u'hajdu']",possible inventors world join In Hajdu,0,0,Neutral,Neutral,Is it possible for other inventors of the world to join Min Hajdu 's #greenactions ?,-0.0625,Neutral,10,1.62E+18,How can we support the growing sector in Canada? Join Min Hajdu and share your ideas,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c14429cc81fd4dcc35f002889ab338ab/5A64037A/t51.2885-15/e15/22157774_338721833200031_1484570392348590080_n.jpg,BZwQPnvA4cZ,1,GraphVideo,"[""cleantech"",""genenergy""]",[],2017-10-02T10:26:35,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/526287f14d5970a73058ff7d88684844/5A639BB2/t50.2886-16/22215983_1978389562438560_3033631080151252992_n.mp4,support growing CleanTech sector Canada Join Min Hajdu share ideas generationenergy ca ideas GenEnergy,"['support', 'growing', 'CleanTech', 'sector', 'Canada', 'Join', 'Min', 'Hajdu', 'share', 'ideas', 'generationenergy', 'ca', 'ideas', 'GenEnergy']","[u'support', u'grow', u'cleantech', u'sector', u'canada', u'join', u'min', u'hajdu', u'share', u'idea', u'generationenergi', 'ca', u'idea', u'genenergi']",How can we support the growing #CleanTech sector in Canada? Join Min Hajdu and share your ideas @ generationenergy.ca/ideas #GenEnergy,Environmental
2017-10-05_07-33-34,"{""username"":""joyarthllan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21107864_372891956460457_8868077056341049344_n.jpg"",""id"":""2423959354""}",1507231083,1.79E+16,Energy of the movement of the oceans at all coast.,[],[],Energy movement oceans coast,"['Energy', 'movement', 'oceans', 'coast']","[u'energi', u'movement', u'ocean', u'coast']",Energy movement ocean coast,0,0,Neutral,Neutral,Energy of the movement of the oceans at all coast.,0,Neutral,8,1.62E+18,Calling all lovers! We want to hear from you. Join the virtual forum Oct. –12: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/34510fb30c6e0fd5800930d36b7ff184/5A6367CF/t51.2885-15/e15/22159241_441578259569445_3050852490258939904_n.jpg,BZ3q1AkAjK2,1,GraphVideo,"[""renewableenergy"",""genenergy""]",[],2017-10-05T07:33:34,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6da377b770a094ad70da39934c27e31e/5A63887D/t50.2886-16/22309523_1925458734447440_5759724952672534528_n.mp4,Calling RenewableEnergy lovers want hear Join GenEnergy virtual forum Oct 12 generationenergy ca,"['Calling', 'RenewableEnergy', 'lovers', 'want', 'hear', 'Join', 'GenEnergy', 'virtual', 'forum', 'Oct', '12', 'generationenergy', 'ca']","[u'call', u'renewableenergi', u'lover', u'want', u'hear', u'join', u'genenergi', u'virtual', u'forum', u'oct', '12', u'generationenergi', 'ca']",Calling all #RenewableEnergy lovers! We want to hear from you. Join the #GenEnergy virtual forum Oct. 11–12: generationenergy.ca,Economical
2017-10-06_05-50-49,"{""username"":""ali.moharrek"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016341_2041529209464425_1485071889909940224_n.jpg"",""id"":""3573294320""}",1507295178,1.79E+16,I provide a innovate model of renewable resources.,[],[],provide innovate model renewable resources,"['provide', 'innovate', 'model', 'renewable', 'resources']","[u'provid', u'innov', u'model', u'renew', u'resourc']",provide innate model renewal resources,0,0,Neutral,Neutral,@naturalresourcescanada I provide a innovate model of renewable resources.,0,Neutral,8,1.62E+18,Min O’Regan of wants you to let us know what our next generation of energy looks like,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37e3a7bad5e7715a8ba8b41a160d2918/5A640648/t51.2885-15/e15/22158857_516712288665875_7472461441056899072_n.jpg,BZ6D3Vwgfx9,1,GraphVideo,"[""genenergy""]",[],2017-10-06T05:50:49,"[""veteransaffairscanada""]",TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/101a5f4530aad855ae55708f99002d18/5A63E4B3/t50.2886-16/22284453_683818371821228_7465751022808334336_n.mp4,Min Regan veteransaffairscanada wants let us know next generation energy looks like https www generationenergy ca ideas GenEnergy,"['Min', 'Regan', 'veteransaffairscanada', 'wants', 'let', 'us', 'know', 'next', 'generation', 'energy', 'looks', 'like', 'https', 'www', 'generationenergy', 'ca', 'ideas', 'GenEnergy']","[u'min', u'regan', u'veteransaffairscanada', u'want', u'let', 'us', u'know', u'next', u'generat', u'energi', u'look', u'like', u'https', u'www', u'generationenergi', 'ca', u'idea', u'genenergi']",Min O’Regan of @veteransaffairscanada wants you to let us know what our next generation of energy looks like https://www.generationenergy.ca/ideas #GenEnergy,Environmental
2017-10-06_13-59-16,"{""username"":""dancerepublic.club"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13741157_1770679049887754_519302382_a.jpg"",""id"":""2043059181""}",1508176593,1.79E+16,superblly!!!,[],[],superblly,['superblly'],[u'superblli'],superblly,0,0,Neutral,Neutral,superblly!!!,0,Neutral,9,1.62E+18,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,BZ67wyVAJmp,5,GraphVideo,"[""goc"",""genenergy""]",[],2017-10-06T13:59:16,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84e1f61079df7c8542dcad7282c3ff7c/5A63F657/t50.2886-16/22309497_1128035670660810_2422907544071569408_n.mp4,GoC Ministers want GenEnergy forum Winnipeg Learn participate virtually generationenergy ca,"['GoC', 'Ministers', 'want', 'GenEnergy', 'forum', 'Winnipeg', 'Learn', 'participate', 'virtually', 'generationenergy', 'ca']","[u'goc', u'minist', u'want', u'genenergi', u'forum', u'winnipeg', u'learn', u'particip', u'virtual', u'generationenergi', 'ca']",#GoC Ministers want you at the #GenEnergy forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,Economical
