owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
"{""username"":""alt.photo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21107920_1105840116213776_6284020144595271680_a.jpg"",""id"":""1304784932""}",1486215709,1.78e+16,2017-02-04_05-41-15,Merci beaucoup! ï¸,[],[],Merci beaucoup,"['Merci', 'beaucoup']","[u'merci', u'beaucoup']",Merci beaucoup,0.0,0.0,Neutral,Neutral,Merci beaucoup! â˜ºï¸ðŸ’¯,0.2125,positive
"{""username"":""dukemoose"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14288172_1254732367921380_597939108_a.jpg"",""id"":""20412735""}",1486325878,1.79e+16,2017-02-05_11-50-41,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸŒ´ ðŸ’• ðŸŒ´,0.0,neutral
"{""username"":""jdleigh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11250966_655802691218771_1968596117_a.jpg"",""id"":""8016944""}",1486600062,1.79e+16,2017-02-08_13-32-34,Thanks .canada for the feature,[],[],Thanks canada feature,"['Thanks', 'canada', 'feature']","[u'thank', u'canada', u'featur']",Thanks canada feature,0.2,0.2,Neutral,Neutral,Thanks @parcs.canada for the feature ðŸ™,0.0,neutral
"{""username"":""matouzem"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23823967_1495222047234963_8111359704900304896_n.jpg"",""id"":""2051719106""}",1486813411,1.78e+16,2017-02-10_14-41-56,Cest juste Magnifique,[],[],Cest juste Magnifique,"['Cest', 'juste', 'Magnifique']","[u'cest', u'just', u'magnifiqu']",West just Magnifique,0.0,0.0,Neutral,Neutral,Cest juste Magnifique,0.61,positive
"{""username"":""unexpectedexplorer"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733335_1670421389940516_8998540768175980544_a.jpg"",""id"":""3919342638""}",1486945258,1.79e+16,2017-02-12_15-54-56,Incredible,[],[],Incredible,['Incredible'],[u'incred'],Incredible,0.9,0.9,Positive,Positive,Incredible ðŸ˜®,0.0,neutral
"{""username"":""ryan.warrender"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24332237_1547276145356003_1492830520696897536_n.jpg"",""id"":""24098760""}",1486943743,1.79e+16,2017-02-12_15-54-56,Amazing shot as always,[],[],Amazing shot always,"['Amazing', 'shot', 'always']","[u'amaz', u'shot', u'alway']",Amazing shot always,0.6,0.6,Positive,Positive,Amazing shot as always ðŸ™ŒðŸ™Œ,0.0,neutral
"{""username"":""julie_l_corley"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11821177_1654388914798511_1315456762_a.jpg"",""id"":""475471544""}",1487433480,1.79e+16,2017-02-18_06-32-57,Merci!,[],[],Merci,['Merci'],[u'merci'],Merci,0.0,0.0,Neutral,Neutral,Merci!,0.375,positive
"{""username"":""most_style_jah"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11226807_784365631678796_909313755_a.jpg"",""id"":""1924088816""}",1487762556,1.79e+16,2017-02-21_11-12-46,WOW AWESOME EPIC,[],[],WOW AWESOME EPIC,"['WOW', 'AWESOME', 'EPIC']","[u'wow', u'awesom', u'epic']",WOW AWESOME EPIC,0.4,0.4,Positive,Positive,WOW AWESOME EPIC,0.0,neutral
"{""username"":""francoise5robin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/16584881_402372713430563_7540705512157872128_a.jpg"",""id"":""4608516127""}",1487865695,1.79e+16,2017-02-22_13-44-01,J'ai hÃ¢te d'avoir ma passe,[],[],ai te avoir passe,"['ai', 'te', 'avoir', 'passe']","['ai', 'te', u'avoir', u'pass']",ai te avoid passe,0.0,0.0,Neutral,Neutral,J'ai hÃ¢te d'avoir ma passe,0.0,neutral
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1488142033,1.79e+16,2017-02-25_16-38-35,N'est ce pas aussi un des phares patrimoniaux du Canada?,[],[],aussi phares patrimoniaux Canada,"['aussi', 'phares', 'patrimoniaux', 'Canada']","[u'aussi', u'phare', u'patrimoniaux', u'canada']",aussi phases patrimoniaux Canada,0.0,0.0,Neutral,Neutral,N'est ce pas aussi un des 92 phares patrimoniaux du Canada?,0.0,neutral
"{""username"":""x_a_v_i_e_r__j"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10632306_354782761313690_1304849459_a.jpg"",""id"":""54813319""}",1488161283,1.79e+16,2017-02-26_17-02-59,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@normanregard,0.0,neutral
"{""username"":""nathalie.larocque"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15623768_363017630731834_4232834813037379584_a.jpg"",""id"":""1627924783""}",1488321460,1.79e+16,2017-02-28_12-58-07,Quel dÃ©fi?,[],[],Quel fi,"['Quel', 'fi']","[u'quel', 'fi']",Duel i,0.0,0.0,Neutral,Neutral,Quel dÃ©fi?,0.0,neutral
"{""username"":""audreychampagne16"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14134761_330273823978434_1303825298_n.jpg"",""id"":""376141550""}",1488318044,1.79e+16,2017-02-28_12-58-07,Oui,[],[],Oui,['Oui'],[u'oui'],Qui,0.0,0.0,Neutral,Neutral,Oui ðŸ™‹ðŸ¼,0.01,positive
"{""username"":""eas9999"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12519571_530990020414675_1209517768_a.jpg"",""id"":""27501570""}",1488404624,1.79e+16,2017-03-01_13-09-55,.canada thank you!,[],[],canada thank,"['canada', 'thank']","[u'canada', u'thank']",canada thank,0.0,0.0,Neutral,Neutral,@parcs.canada thank you!,0.0,neutral
"{""username"":""powerofgoodbye"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23421666_194581187782405_3958926245852348416_n.jpg"",""id"":""4530043466""}",1488657954,1.79e+16,2017-03-03_13-26-21,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜ðŸ˜ðŸ˜ðŸ˜,0.0,neutral
"{""username"":""jpbarilguerard"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11116731_398081410353152_1592407010_a.jpg"",""id"":""1235185""}",1488585549,1.79e+16,2017-03-03_13-26-21,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@maudehebert,0.0,neutral
"{""username"":""marclheller"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21879436_1635734763149754_3661351279289958400_n.jpg"",""id"":""348255022""}",1488928901,1.79e+16,2017-03-05_17-06-19,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘,0.0,neutral
"{""username"":""emilylyoness"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161599_130042184426593_257558661776277504_n.jpg"",""id"":""347470341""}",1488884396,1.79e+16,2017-03-05_17-06-19,Cool!,[],[],Cool,['Cool'],[u'cool'],Fool,0.35,0.0,Positive,Neutral,Cool!,0.0,neutral
"{""username"":""venturenorthapparel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17126722_423720307975276_7493778364474327040_a.jpg"",""id"":""4564478015""}",1488858777,1.79e+16,2017-03-05_17-06-19,Wow incredible!,[],[],Wow incredible,"['Wow', 'incredible']","[u'wow', u'incred']",Now incredible,0.5,0.9,Positive,Positive,Wow incredible!,0.0,neutral
"{""username"":""nancypinsince"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16908840_1832260113713999_5865726330380746752_a.jpg"",""id"":""3411329854""}",1488847915,1.79e+16,2017-03-05_17-06-19,Ont arrive demain,[],[],arrive demain,"['arrive', 'demain']","[u'arriv', u'demain']",arrive demain,0.0,0.0,Neutral,Neutral,Ont arrive demain ðŸ˜ƒâ„ðŸŒ²,0.0,neutral
"{""username"":""activeanniie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24332511_164708317618962_2008011439830204416_n.jpg"",""id"":""3282029389""}",1488762781,1.79e+16,2017-03-05_17-06-19,Beaucoup de jours magnifiques!! Merci!,[],[],Beaucoup jours magnifiques Merci,"['Beaucoup', 'jours', 'magnifiques', 'Merci']","[u'beaucoup', u'jour', u'magnifiqu', u'merci']",Beaucoup hours magnifiques Merci,0.0,0.0,Neutral,Neutral,Beaucoup de jours magnifiques!! Merci!,0.4916666666666667,positive
"{""username"":""nick_seman"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15802237_258367097916978_1479620425360080896_a.jpg"",""id"":""272525811""}",1488855982,1.79e+16,2017-03-06_13-27-30,Awesome pic,[],[],Awesome pic,"['Awesome', 'pic']","[u'awesom', u'pic']",Awesome pick,1.0,1.0,Positive,Positive,Awesome pic ðŸ‘,0.0,neutral
"{""username"":""letsgohikingcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19534824_522214268110195_7600859389586571264_a.jpg"",""id"":""3565699974""}",1488841513,1.79e+16,2017-03-06_13-27-30,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,â¤â¤â¤â¤,0.0,neutral
"{""username"":""jeanneminganienne"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15876127_1890562991177620_2659022598075056128_n.jpg"",""id"":""1906552033""}",1488839335,1.79e+16,2017-03-06_13-27-30,Wow,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow,0.0,neutral
"{""username"":""manucoveney"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008059_1956051414657034_7015282440348368896_n.jpg"",""id"":""1702252598""}",1488835883,1.79e+16,2017-03-06_13-27-30,Merci .canada j apprÃ©cie,[],[],Merci canada cie,"['Merci', 'canada', 'cie']","[u'merci', u'canada', u'cie']",Merci canada lie,0.0,0.0,Neutral,Neutral,Merci @parcs.canada j apprÃ©cie ðŸ˜‰,0.3,positive
"{""username"":""genstmp"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25039082_2027160454236385_9038467376865083392_n.jpg"",""id"":""23254845""}",1491314766,1.79e+16,2017-03-09_13-28-30,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@alex_lav,0.0,neutral
"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1489179570,1.79e+16,2017-03-10_11-53-22,Magnifique !,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique !,1.0,positive
"{""username"":""k_e_nza"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13113854_1723316337906813_1493120449_a.jpg"",""id"":""2131365030""}",1489529107,1.79e+16,2017-03-14_13-16-51,**randonee est mal ecrit...,[],[],randonee mal ecrit,"['randonee', 'mal', 'ecrit']","[u'randone', u'mal', u'ecrit']",randonee mal secret,0.0,-0.4,Neutral,Negative,**randonee est mal ecrit...,-0.7,negative
"{""username"":""harleyasphalt"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11906151_409020105970743_1839667842_a.jpg"",""id"":""213764486""}",1489522873,1.79e+16,2017-03-14_13-16-51,Very cool!,[],[],cool,['cool'],[u'cool'],cool,0.35,0.35,Positive,Positive,Very cool!,0.0,neutral
"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1489630140,1.79e+16,2017-03-15_13-58-19,Magnifique !,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique !,1.0,positive
"{""username"":""gerd_traveller"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11373573_345314182344958_1589288351_a.jpg"",""id"":""521104771""}",1489931177,1.79e+16,2017-03-16_12-51-19,One of the best ideas and projects I noticed this year!,[],[],One best ideas projects noticed year,"['One', 'best', 'ideas', 'projects', 'noticed', 'year']","[u'one', u'best', u'idea', u'project', u'notic', u'year']",One best ideas projects noticed year,1.0,1.0,Positive,Positive,One of the best ideas and projects I noticed this year! ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»,0.0,neutral
"{""username"":""audreychampagne16"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14134761_330273823978434_1303825298_n.jpg"",""id"":""376141550""}",1489717629,1.79e+16,2017-03-16_12-51-19,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ™ŠðŸ™ŠðŸ™Š,0.0,neutral
"{""username"":""ouramdream"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15802283_1156318444482514_7272321011649871872_a.jpg"",""id"":""3233368055""}",1490284502,1.79e+16,2017-03-19_18-07-04,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@alex_sytchev ðŸ˜Š,0.0,neutral
"{""username"":""marine.run"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18646422_747867998719058_7561743434499751936_a.jpg"",""id"":""2068082231""}",1490489105,1.79e+16,2017-03-20_13-25-54,Le petit bonheur.,[],[],petit bonheur,"['petit', 'bonheur']","[u'petit', u'bonheur']",petit bonheur,0.0,0.0,Neutral,Neutral,Le petit bonheur. ðŸ˜,0.3,positive
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1490188212,1.79e+16,2017-03-21_13-20-14,Um jour!,[],[],Um jour,"['Um', 'jour']","['um', u'jour']",Am your,0.0,0.0,Neutral,Neutral,Um jour! ðŸ’™,0.0,neutral
"{""username"":""thehoneyjam"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14596744_439792693032082_24498467686580224_a.jpg"",""id"":""1355428537""}",1492456261,1.79e+16,2017-03-22_12-44-21,Flawless,[],[],Flawless,['Flawless'],[u'flawless'],Lawless,1.0,0.0,Positive,Neutral,Flawless,0.0,neutral
"{""username"":""printingmoney"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22430264_493434241030327_8830472749353795584_n.jpg"",""id"":""483740617""}",1490466404,1.79e+16,2017-03-22_12-44-21,Nice page!,[],[],Nice page,"['Nice', 'page']","[u'nice', u'page']",Vice page,0.6,0.0,Positive,Neutral,Nice page!,0.0,neutral
"{""username"":""socivastudios"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25017524_329310134215739_1307013893121376256_n.jpg"",""id"":""3558364574""}",1490462614,1.79e+16,2017-03-22_12-44-21,Genius!,[],[],Genius,['Genius'],[u'genius'],Genius,0.0,0.0,Neutral,Neutral,Genius! âœ¨,0.0,neutral
"{""username"":""lafontainecosmetics"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11809923_147841805562754_1113625499_a.jpg"",""id"":""1921275656""}",1490266429,1.79e+16,2017-03-22_12-44-21,Yayyy this is perfect. But I can think of something that would go perfect with it...,[],[],Yayyy perfect think something would go perfect,"['Yayyy', 'perfect', 'think', 'something', 'would', 'go', 'perfect']","[u'yayyy', u'perfect', u'think', u'someth', u'would', 'go', u'perfect']",Yayyy perfect think something would go perfect,1.0,1.0,Positive,Positive,Yayyy ðŸ’• this is perfect. But I can think of something that would go perfect with it...,0.0,neutral
"{""username"":""the_insta_joker"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18161691_853760294780175_6349751861691547648_a.jpg"",""id"":""1472862057""}",1490230743,1.79e+16,2017-03-22_12-44-21,Cool!,[],[],Cool,['Cool'],[u'cool'],Fool,0.35,0.0,Positive,Neutral,Cool!,0.0,neutral
"{""username"":""carpediemcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16463886_1925426427691826_8744097632726548480_a.jpg"",""id"":""4583598850""}",1493822094,1.79e+16,2017-03-23_14-19-31,Enjoy your travels!,[],[],Enjoy travels,"['Enjoy', 'travels']","[u'enjoy', u'travel']",Enjoy travels,0.4,0.4,Positive,Positive,Enjoy your travels!ðŸ,0.0,neutral
"{""username"":""anniecayadesign"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12917867_532879686872919_1625320355_a.jpg"",""id"":""196046321""}",1490385640,1.79e+16,2017-03-23_14-19-31,Ils sont adorables!!!!,[],[],Ils adorables,"['Ils', 'adorables']","[u'il', u'ador']",Was adorable,0.0,0.5,Neutral,Positive,Ils sont adorables!!!! ðŸ˜ðŸ•ðŸ©ðŸ¶,1.0,positive
"{""username"":""lnbouh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17126239_1723981581245970_4399527780899880960_a.jpg"",""id"":""210293329""}",1490338604,1.79e+16,2017-03-23_14-19-31,Super mignon on a aussi notre carte reÃ§ue gratuitement en Belgique pour notre voyage de septembre !,[],[],Super mignon aussi notre carte ue gratuitement en Belgique pour notre voyage de septembre,"['Super', 'mignon', 'aussi', 'notre', 'carte', 'ue', 'gratuitement', 'en', 'Belgique', 'pour', 'notre', 'voyage', 'de', 'septembre']","[u'super', u'mignon', u'aussi', u'notr', u'cart', 'ue', u'gratuit', 'en', u'belgiqu', u'pour', u'notr', u'voyag', 'de', u'septembr']",Super minor aussi notre carte he gratuitement en Belgique pour notre voyage de september,0.333333333,0.141666667,Positive,Neutral,Super mignon on a aussi notre carte reÃ§ue gratuitement en Belgique pour notre voyage de septembre ! ðŸ‘ðŸ˜€,0.5375,positive
"{""username"":""anouslescaribous"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25022630_1613163245430265_7769927225255657472_n.jpg"",""id"":""3280828745""}",1490306431,1.79e+16,2017-03-23_14-19-31,Trop cute,[],[],Trop cute,"['Trop', 'cute']","[u'trop', u'cute']",Drop cut,0.5,0.0,Positive,Neutral,Trop cute ðŸ˜»ðŸ¶,-0.25,negative
"{""username"":""samfarrah_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13298010_1030906223667204_1215174427_a.jpg"",""id"":""184173566""}",1490304027,1.79e+16,2017-03-23_14-19-31,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@cmarie666,0.0,neutral
"{""username"":""zmpfilm"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20766312_1949857475251762_3122894235867545600_a.jpg"",""id"":""2156914883""}",1491143543,1.79e+16,2017-03-25_16-34-32,Merci beaucoup!,[],[],Merci beaucoup,"['Merci', 'beaucoup']","[u'merci', u'beaucoup']",Merci beaucoup,0.0,0.0,Neutral,Neutral,Merci beaucoup!,0.2125,positive
"{""username"":""lnbouh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17126239_1723981581245970_4399527780899880960_a.jpg"",""id"":""210293329""}",1490593835,1.79e+16,2017-03-26_17-23-28,Superbe photo,[],[],Superbe photo,"['Superbe', 'photo']","[u'superb', u'photo']",Superbe photo,0.0,0.0,Neutral,Neutral,Superbe photo ðŸ˜€,1.0,positive
"{""username"":""brasseriechezjules"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13126655_1078638245526363_605141204_a.jpg"",""id"":""1837595920""}",1491083983,1.79e+16,2017-03-27_14-22-55,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜,0.0,neutral
"{""username"":""cin_schaller"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21985208_924653337689409_7103852457062563840_n.jpg"",""id"":""4630220654""}",1490667568,1.79e+16,2017-03-27_14-22-55,Magnifique,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique,1.0,positive
