,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,average_sentiment_score
197,197,9,1.64374e+18,We want you to celebrate Nov. –18 with us! Check out one of the eerts from our . Visit nrcan.gc.ca for details.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b83631a1b26fd70b632150c3f30956b/5AF03805/t51.2885-15/e35/23347390_1934426420179218_5628220419937927168_n.jpg,BbPvWFEj3uT,0,GraphImage,"[""geoweek"",""humanlibrary""]",[],2017-11-08T11:26:12,[],False,2017-11-08_11-26-12,naturalresourcescanada,4211313612,,want celebrate GeoWeek Nov 18 us Check one experts HumanLibrary nrcan gc details,"['want', 'celebrate', 'GeoWeek', 'Nov', '18', 'us', 'Check', 'one', 'experts', 'HumanLibrary', 'nrcan', 'gc', 'details']","[u'want', u'celebr', u'geoweek', u'nov', '18', 'us', u'check', u'one', u'expert', u'humanlibrari', u'nrcan', 'gc', u'detail']",We want you to celebrate #GeoWeek Nov. 12–18 with us! Check out one of the experts from our #HumanLibrary. Visit nrcan.gc.ca for details.,Social,en,9,0.0
198,198,9,1.61393e+18,Minister McKenna encourages Canadians to participate in the conversation!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61de1cd1e1d6695c673bc15e447a501e/5A646440/t51.2885-15/e15/21984844_1570255863031934_1076455530366500864_n.jpg,BZl1NqKgsRE,0,GraphVideo,"[""genenergy""]",[],2017-09-28T09:17:59,[],True,2017-09-28_09-17-59,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5896a3766e46476bc30a9185f52364a6/5A637A7F/t50.2886-16/22114712_129994964394643_7204149375172345856_n.mp4,Minister McKenna encourages Canadians participate GenEnergy conversation,"['Minister', 'McKenna', 'encourages', 'Canadians', 'participate', 'GenEnergy', 'conversation']","[u'minist', u'mckenna', u'encourag', u'canadian', u'particip', u'genenergi', u'convers']",Minister McKenna encourages Canadians to participate in the #GenEnergy conversation!,Economical,en,9,0.0
199,199,9,1.44153e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, engages with members of the Canadian and Mexican business communities, policy makers, business leaders and environmental groups in Mexico on February ,",https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d4f0e789e03d5780db23e872876596b/5AEE8164/t51.2885-15/e35/16464043_234523653672779_3098687366395592704_n.jpg,BQBWDNth4ZI,0,GraphImage,[],[],2017-02-02T11:30:28,[],False,2017-02-02_11-30-28,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources engages members Canadian Mexican business communities policy makers business leaders environmental groups Mexico February 2017,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'engages', 'members', 'Canadian', 'Mexican', 'business', 'communities', 'policy', 'makers', 'business', 'leaders', 'environmental', 'groups', 'Mexico', 'February', '2017']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'engag', u'member', u'canadian', u'mexican', u'busi', u'communiti', u'polici', u'maker', u'busi', u'leader', u'environment', u'group', u'mexico', u'februari', u'2017']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, engages with members of the Canadian and Mexican business communities, policy makers, business leaders and environmental groups in Mexico on February 1, 2017",Economical,en,9,0.0
200,200,9,1.44153e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, participates in a roundtable on sustainable mining with the Canadian delegation in Mexico on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2fd0682aad6c3cbc785f5b72fdc254e/5ADC9A80/t51.2885-15/e15/fr/p1080x1080/16228576_246764369110857_3648912285201596416_n.jpg,BQBU873BVJG,0,GraphImage,[],[],2017-02-02T11:20:52,[],False,2017-02-02_11-20-52,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources participates roundtable sustainable mining Canadian delegation Mexico February 2017,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'participates', 'roundtable', 'sustainable', 'mining', 'Canadian', 'delegation', 'Mexico', 'February', '2017']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'particip', u'roundtabl', u'sustain', u'mine', u'canadian', u'deleg', u'mexico', u'februari', u'2017']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, participates in a roundtable on sustainable mining with the Canadian delegation in Mexico on February 1, 2017.",Environmental,en,9,0.0
201,201,8,1.61471e+18,Min Sohi envisions a future where we diversify our energy sources in Canada. Have you joined the conversation yet?,https://instagram.fyvr3-1.fna.fbcdn.net/vp/056b679fd49ee1a39379719106d3496a/5A63DB17/t51.2885-15/e15/21984944_135193027107381_3275237159648362496_n.jpg,BZonX8AgNS4,0,GraphVideo,"[""genenergy""]",[],2017-09-29T11:14:47,[],True,2017-09-29_11-14-47,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/41135510f53c59dd0a251de46c955fcc/5A63F527/t50.2886-16/22139121_2014939872058681_1519410943715442688_n.mp4,Min Sohi envisions future diversify energy sources Canada joined GenEnergy conversation yet,"['Min', 'Sohi', 'envisions', 'future', 'diversify', 'energy', 'sources', 'Canada', 'joined', 'GenEnergy', 'conversation', 'yet']","[u'min', u'sohi', u'envis', u'futur', u'diversifi', u'energi', u'sourc', u'canada', u'join', u'genenergi', u'convers', u'yet']",Min Sohi envisions a future where we diversify our energy sources in Canada. Have you joined the #GenEnergy conversation yet?,Social,en,8,0.0
202,202,8,1.46238e+18,CanmetMATERIALS research scientist Irina Pushkareva says she’s a scientist b/c she enjoys “resolving complex problems in the materials field.”,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fde01e4bea622e06bdedc4f9de54d61/5ADB755A/t51.2885-15/e35/16789410_385466905160328_341706309579571200_n.jpg,BRLZ8Udg9RZ,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:48:17,[],False,2017-03-03_05-48-17,naturalresourcescanada,4211313612,,CanmetMATERIALS research scientist Irina Pushkareva says scientist enjoys resolving complex problems materials field WomenInScience STEMGirls GirlsLoveScience NRCanSci,"['CanmetMATERIALS', 'research', 'scientist', 'Irina', 'Pushkareva', 'says', 'scientist', 'enjoys', 'resolving', 'complex', 'problems', 'materials', 'field', 'WomenInScience', 'STEMGirls', 'GirlsLoveScience', 'NRCanSci']","[u'canmetmateri', u'research', u'scientist', u'irina', u'pushkareva', u'say', u'scientist', u'enjoy', u'resolv', u'complex', u'problem', u'materi', u'field', u'womeninsci', u'stemgirl', u'girlslovesci', u'nrcansci']",CanmetMATERIALS research scientist Irina Pushkareva says she’s a scientist b/c she enjoys “resolving complex problems in the materials field.” #WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci,Social,en,8,0.0
203,203,8,1.66331e+18,Multibeam sonar is an invaluable tool for high-resolution geological mapping,https://instagram.fyvr3-1.fna.fbcdn.net/vp/57d0392b980b2504abb23ae0974cdec6/5AD95484/t51.2885-15/e35/24178113_107932006661988_7021570676196638720_n.jpg,BcVRcHZj4Fn,0,GraphImage,"[""gsc175""]",[],2017-12-05T11:31:43,[],False,2017-12-05_11-31-43,naturalresourcescanada,4211313612,,Multibeam sonar invaluable tool high resolution geological mapping GSC175,"['Multibeam', 'sonar', 'invaluable', 'tool', 'high', 'resolution', 'geological', 'mapping', 'GSC175']","[u'multibeam', u'sonar', u'invalu', u'tool', u'high', u'resolut', u'geolog', u'map', u'gsc175']",Multibeam sonar is an invaluable tool for high-resolution geological mapping #GSC175,Environmental,en,8,0.0
204,204,8,1.62422e+18,"Environmental remediation deals with the removal of pollution or contaminants from environmental media such as soil, groundwater, sediment, or surface water.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/dceaaf7d050f1b85f57b22a8225392f1/5A647988/t51.2885-15/e15/22500118_288842338277104_2248728877708869632_n.jpg,BaKZPSrAPWJ,0,GraphVideo,"[""genenergy""]",[],2017-10-12T14:06:28,[],True,2017-10-12_14-06-28,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e2de51515235b3a736ad25185e1554cd/5A63F9AA/t50.2886-16/22459869_136042460376847_5181788187613200384_n.mp4,Environmental remediation deals removal pollution contaminants environmental media soil groundwater sediment surface water GenEnergy,"['Environmental', 'remediation', 'deals', 'removal', 'pollution', 'contaminants', 'environmental', 'media', 'soil', 'groundwater', 'sediment', 'surface', 'water', 'GenEnergy']","[u'environment', u'remedi', u'deal', u'remov', u'pollut', u'contamin', u'environment', u'media', u'soil', u'groundwat', u'sediment', u'surfac', u'water', u'genenergi']","Environmental remediation deals with the removal of pollution or contaminants from environmental media such as soil, groundwater, sediment, or surface water.\n#GenEnergy",Environmental,en,8,0.0
205,205,8,1.46612e+18,Minister Carr meets with CEO of Hess Corporationto discuss outlook of U.S.’s sector and implications on,https://instagram.fyvr3-1.fna.fbcdn.net/vp/51c02018de84cbbc1527eeeb73fc2327/5AF9F12D/t51.2885-15/e35/17076271_1432445283496420_5543589261896318976_n.jpg,BRYteAlg_pi,0,GraphImage,"[""oilandgas"",""canada"",""houston"",""hou"",""ceraweek""]",[],2017-03-08T09:49:02,[],False,2017-03-08_09-49-02,naturalresourcescanada,4211313612,,Minister Carr meets CEO Hess Corporationto discuss outlook sector implications Canada Houston HOU CERAWeek,"['Minister', 'Carr', 'meets', 'CEO', 'Hess', 'Corporationto', 'discuss', 'outlook', 'sector', 'implications', 'Canada', 'Houston', 'HOU', 'CERAWeek']","[u'minist', u'carr', u'meet', u'ceo', u'hess', u'corporationto', u'discuss', u'outlook', u'sector', u'implic', u'canada', u'houston', u'hou', u'ceraweek']",Minister Carr meets with CEO of Hess Corporationto discuss outlook of U.S.’s #OilandGas sector and implications on #Canada #Houston #HOU #CERAWeek,Economical,en,8,0.0
206,206,7,1.46238e+18,Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05a94bd12aaba53dce31ecc5698e7fa1/5AE7D2DF/t51.2885-15/e35/16908520_1792093104445913_2335576728501485568_n.jpg,BRLaTtuAohS,1,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:51:28,[],False,2017-03-03_05-51-28,naturalresourcescanada,4211313612,,Scientist Dr Amanda Roe conducts research population genetics genomics invasive domestic forest insect pests WomenInScience STEMGirls GirlsLoveScience NRCanSci,"['Scientist', 'Dr', 'Amanda', 'Roe', 'conducts', 'research', 'population', 'genetics', 'genomics', 'invasive', 'domestic', 'forest', 'insect', 'pests', 'WomenInScience', 'STEMGirls', 'GirlsLoveScience', 'NRCanSci']","[u'scientist', 'dr', u'amanda', u'roe', u'conduct', u'research', u'popul', u'genet', u'genom', u'invas', u'domest', u'forest', u'insect', u'pest', u'womeninsci', u'stemgirl', u'girlslovesci', u'nrcansci']",Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. \n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci,Social,en,8,0.65
207,207,8,1.63274e+18,“…tomorrow's energy future may be more sustainable than today…”,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a81cff0e68fc58dc545d0cfd0f2fc02f/5AEFD35B/t51.2885-15/e35/22709545_122710568400630_7825483061021114368_n.jpg,BaopTskDJCo,0,GraphImage,"[""genenergy""]",[],2017-10-24T08:03:04,[],False,2017-10-24_08-03-04,naturalresourcescanada,4211313612,,tomorrow energy future may sustainable GenEnergy,"['tomorrow', 'energy', 'future', 'may', 'sustainable', 'GenEnergy']","[u'tomorrow', u'energi', u'futur', u'may', u'sustain', u'genenergi']",“…tomorrow's energy future may be more sustainable than today…” #GenEnergy,Social,en,8,0.0
208,208,7,1.40389e+18,Mission accomplished! was the final Arctic survey to map Canada's outer limits,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1707f96727c95ca311b4061fa5e7595c/5ADF927A/t51.2885-15/e35/15276618_111460736015333_1985213860797218816_n.jpg,BN7oXFdDxsC,0,GraphImage,"[""arcticscience"",""north"",""arctic"",""science"",""survey"",""mapping"",""map"",""canada"",""team""]",[],2016-12-12T13:12:14,[],False,2016-12-12_13-12-14,naturalresourcescanada,4211313612,,Mission accomplished 2016 final Arctic survey map Canada outer limits ArcticScience north arctic science survey mapping map canada team,"['Mission', 'accomplished', '2016', 'final', 'Arctic', 'survey', 'map', 'Canada', 'outer', 'limits', 'ArcticScience', 'north', 'arctic', 'science', 'survey', 'mapping', 'map', 'canada', 'team']","[u'mission', u'accomplish', u'2016', u'final', u'arctic', u'survey', u'map', u'canada', u'outer', u'limit', u'arcticsci', u'north', u'arctic', u'scienc', u'survey', u'map', u'map', u'canada', u'team']",Mission accomplished! 2016 was the final Arctic survey to map Canada's outer limits #ArcticScience #north #arctic #science #survey #mapping #map #canada #team,Economical,en,7,0.0
209,209,7,1.44231e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, promotes Canadian culture and Canada’s th anniversary year while attending performances by Canada’s Royal Winnipeg Ballet of Pas de Deux from their “Going Home Star” ballet and by the Ballet Folklórico de México of The Dance of the Deer in Mexico City on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc48173cec4de9d1078d289aec016f19/5AD94894/t51.2885-15/s1080x1080/e15/fr/16123880_1334566269936788_5697438263204118528_n.jpg,BQEIE8qjlgH,0,GraphImage,"[""mexico"",""canada150""]",[],2017-02-03T13:26:06,[],False,2017-02-03_13-26-06,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources promotes Canadian culture 150th anniversary year attending performances Royal Winnipeg Ballet Pas de Deux Going Home ballet Ballet de xico Dance Deer Mexico City February 2017 Mexico Canada150,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'promotes', 'Canadian', 'culture', '150th', 'anniversary', 'year', 'attending', 'performances', 'Royal', 'Winnipeg', 'Ballet', 'Pas', 'de', 'Deux', 'Going', 'Home', 'ballet', 'Ballet', 'de', 'xico', 'Dance', 'Deer', 'Mexico', 'City', 'February', '2017', 'Mexico', 'Canada150']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'promot', u'canadian', u'cultur', u'150th', u'anniversari', u'year', u'attend', u'perform', u'royal', u'winnipeg', u'ballet', u'pas', 'de', u'deux', u'go', u'home', u'ballet', u'ballet', 'de', u'xico', u'danc', u'deer', u'mexico', u'citi', u'februari', u'2017', u'mexico', u'canada150']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, promotes Canadian culture and Canada’s 150th anniversary year while attending performances by Canada’s Royal Winnipeg Ballet of Pas de Deux from their “Going Home Star” ballet and by the Ballet Folklórico de México of The Dance of the Deer in Mexico City on February 2, 2017. #Mexico #Canada150",Environmental,en,7,0.0
210,210,7,1.55808e+18,We're making high energy intensity a situation. See how we've improved since : generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3050445ae882cbae7fc0def7b15ece0d/5AFA2744/t51.2885-15/e35/19985450_1721982884495905_8369652853328838656_n.jpg,BWfa29gAmPg,0,GraphImage,"[""tbt"",""genenergy""]",[],2017-07-13T07:58:04,[],False,2017-07-13_07-58-04,naturalresourcescanada,4211313612,,making high energy intensity TBT situation See improved since 1990 generationenergy ca GenEnergy,"['making', 'high', 'energy', 'intensity', 'TBT', 'situation', 'See', 'improved', 'since', '1990', 'generationenergy', 'ca', 'GenEnergy']","[u'make', u'high', u'energi', u'intens', u'tbt', u'situat', u'see', u'improv', u'sinc', u'1990', u'generationenergi', 'ca', u'genenergi']",We're making high energy intensity a #TBT situation. See how we've improved since 1990: generationenergy.ca #GenEnergy,Economical,en,7,0.0
211,211,7,1.5334e+18,Mininster Carr promoted market access for Canada’s wood products in China at meeting with Vice-Minister Yi Jun,https://instagram.fyvr3-1.fna.fbcdn.net/vp/48ed4ef9329b28dd38196ec8942e6c75/5AF63B66/t51.2885-15/e35/18889283_507913222890525_7114864555641012224_n.jpg,BVHvZJzgB1R,0,GraphImage,"[""canadachina""]",[],2017-06-09T06:44:20,[],False,2017-06-09_06-44-20,naturalresourcescanada,4211313612,,Mininster Carr promoted market access wood products China meeting Vice Minister Yi Jun CanadaChina,"['Mininster', 'Carr', 'promoted', 'market', 'access', 'wood', 'products', 'China', 'meeting', 'Vice', 'Minister', 'Yi', 'Jun', 'CanadaChina']","[u'mininst', u'carr', u'promot', u'market', u'access', u'wood', u'product', u'china', u'meet', u'vice', u'minist', 'yi', u'jun', u'canadachina']",Mininster Carr promoted market access for Canada’s wood products in China at meeting with Vice-Minister Yi Jun #CanadaChina,Environmental,en,7,0.0
212,212,7,1.41533e+18,Calling all photographers! We’re looking for photos of Canada’s northern science adventures. Enter your photos on the website. This photo shows us loading field gear and fuel at Lake Hazen.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6a82e9a9e854cddcbbee329d81875449/5AE8A1B2/t51.2885-15/e35/15803620_1363044067063774_826758110440849408_n.jpg,BOkQn0QA5Ae,0,GraphImage,"[""arcticscience"",""arctic"",""science"",""north"",""plane"",""canada"",""ice"",""landscape"",""packing""]",[],2016-12-28T07:53:40,"[""cangeo""]",False,2016-12-28_07-53-40,naturalresourcescanada,4211313612,,Calling photographers looking photos northern science adventures Enter photos CanGeo website ArcticScience photo shows us loading field gear fuel Lake Hazen arctic science north plane canada ice landscape packing,"['Calling', 'photographers', 'looking', 'photos', 'northern', 'science', 'adventures', 'Enter', 'photos', 'CanGeo', 'website', 'ArcticScience', 'photo', 'shows', 'us', 'loading', 'field', 'gear', 'fuel', 'Lake', 'Hazen', 'arctic', 'science', 'north', 'plane', 'canada', 'ice', 'landscape', 'packing']","[u'call', u'photograph', u'look', u'photo', u'northern', u'scienc', u'adventur', u'enter', u'photo', u'cangeo', u'websit', u'arcticsci', u'photo', u'show', 'us', u'load', u'field', u'gear', u'fuel', u'lake', u'hazen', u'arctic', u'scienc', u'north', u'plane', u'canada', u'ice', u'landscap', u'pack']",Calling all photographers! We’re looking for photos of Canada’s northern science adventures. Enter your photos 📷 on the @CanGeo website. This #ArcticScience photo shows us loading field gear and fuel at Lake Hazen. #arctic #science #north #plane #canada #ice #landscape #packing,Environmental,en,7,0.0
