,Unnamed: 0,Unnamed: 0.1,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
285,285,285,"{""username"":""keane_kokolsky"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157788_1490142904400419_2574947453614686208_n.jpg"",""id"":""3022888121""}",1497626371,1.78596e+16,2017-06-16_07-56-27,All I see is a supercell! Mammatus out of frame? 🤔,[],[],see supercell Mammatus frame,"['see', 'supercell', 'Mammatus', 'frame']","[u'see', u'supercel', u'mammatus', u'frame']",see supercell Mammatus frame,0.0,0.0,Neutral,Neutral
286,286,286,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1497626355,1.78727e+16,2017-06-16_07-56-27,Should say supercell or mesocyclone or...if you squint your eyes...wall cloud. Mammatus? Bahahaha,[],[],say supercell mesocyclone squint eyes wall cloud Mammatus Bahahaha,"['say', 'supercell', 'mesocyclone', 'squint', 'eyes', 'wall', 'cloud', 'Mammatus', 'Bahahaha']","[u'say', u'supercel', u'mesocyclon', u'squint', u'eye', u'wall', u'cloud', u'mammatus', u'bahahaha']",say supercell mesocyclone quiet eyes wall cloud Mammatus Ahahah,0.0,0.0,Neutral,Neutral
287,287,287,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1497626271,1.7878e+16,2017-06-16_07-56-27,lol. Who wrote this?,[],[],lol wrote,"['lol', 'wrote']","[u'lol', u'wrote']",ll wrote,0.8,0.0,Positive,Neutral
288,288,288,"{""username"":""ckstamms"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18950418_294442834349375_2244722085538562048_a.jpg"",""id"":""298165666""}",1497626072,1.786e+16,2017-06-16_07-56-27,No mammatus in that picture!,[],[],mammatus picture,"['mammatus', 'picture']","[u'mammatus', u'pictur']",mammas picture,0.0,0.0,Neutral,Neutral
289,289,289,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1497626015,1.78596e+16,2017-06-16_07-56-27,wrong!!!!,[],[],wrong,['wrong'],[u'wrong'],wrong,-0.5,-0.5,Negative,Negative
290,290,290,"{""username"":""jarvisely"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14350922_298082207245408_2068749628_a.jpg"",""id"":""31671481""}",1498319216,1.7879e+16,2017-06-22_08-01-29,Nice one!,[],[],Nice one,"['Nice', 'one']","[u'nice', u'one']",Vice one,0.6,0.0,Positive,Neutral
291,291,291,"{""username"":""celebratecanada150"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18512881_1869537203262857_3078502635012096000_a.jpg"",""id"":""4969374995""}",1498311659,1.78725e+16,2017-06-22_08-01-29,Amazing 🇨🇦,[],[],Amazing,['Amazing'],[u'amaz'],Amazing,0.6000000000000001,0.6000000000000001,Positive,Positive
292,292,292,"{""username"":""paulamulliganshephard"",""profile_pic_url"":""https://scontent-ort2-1.cdninstagram.com/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""1744069843""}",1498173499,1.78723e+16,2017-06-22_08-01-29,Birdman of Aurora!!!!,[],[],Birdman Aurora,"['Birdman', 'Aurora']","[u'birdman', u'aurora']",Birdman Aurora,0.0,0.0,Neutral,Neutral
293,293,293,"{""username"":""janmul66"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065757_744534699070758_2250835091016122368_n.jpg"",""id"":""3425905389""}",1498159376,1.78847e+16,2017-06-22_08-01-29,Great work Nicholas S!,[],[],Great work Nicholas,"['Great', 'work', 'Nicholas']","[u'great', u'work', u'nichola']",Great work Nicholas,0.8,0.8,Positive,Positive
294,294,294,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1498655775,1.78636e+16,2017-06-27_13-49-23,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
295,295,295,"{""username"":""jarvisely"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14350922_298082207245408_2068749628_a.jpg"",""id"":""31671481""}",1498640371,1.78869e+16,2017-06-27_13-49-23,Inspiring!,[],[],Inspiring,['Inspiring'],[u'inspir'],Inspiring,0.5,0.5,Positive,Positive
296,296,296,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1498627279,1.78865e+16,2017-06-27_13-49-23,You truly do!,[],[],truly,['truly'],[u'truli'],truly,0.0,0.0,Neutral,Neutral
297,297,297,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1498611497,1.78615e+16,2017-06-27_13-49-23,"yeah, and I think your social media team is pretty amazing too.",[],[],yeah think social media team pretty amazing,"['yeah', 'think', 'social', 'media', 'team', 'pretty', 'amazing']","[u'yeah', u'think', u'social', u'media', u'team', u'pretti', u'amaz']",yeah think social media team pretty amazing,0.29444444444444445,0.29444444444444445,Neutral,Neutral
298,298,298,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1498607828,1.78798e+16,2017-06-27_13-49-23,amazing right??? We have amazing photographers here at ECCC!,[],[],amazing right amazing photographers ECCC,"['amazing', 'right', 'amazing', 'photographers', 'ECCC']","[u'amaz', u'right', u'amaz', u'photograph', u'eccc']",amazing right amazing photographer ECCC,0.49523809523809526,0.49523809523809526,Positive,Positive
299,299,299,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1498602147,1.7861e+16,2017-06-27_13-49-23,Whoa!,[],[],Whoa,['Whoa'],[u'whoa'],Whoa,0.0,0.0,Neutral,Neutral
300,300,300,"{""username"":""sunrayswanderings"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19228501_1311594168947614_6941768929706508288_a.jpg"",""id"":""5611509957""}",1498600956,1.78854e+16,2017-06-27_13-49-23,Ahh this is so awesome!!,[],[],Ahh awesome,"['Ahh', 'awesome']","[u'ahh', u'awesom']",The awesome,1.0,1.0,Positive,Positive
301,301,301,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1498598966,1.78637e+16,2017-06-27_13-49-23,Beautiful!!!,[],[],Beautiful,['Beautiful'],[u'beauti'],Beautiful,0.85,0.85,Positive,Positive
302,302,302,"{""username"":""yorktonstormhunter"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11939353_480374355476769_1559396951_a.jpg"",""id"":""548208151""}",1498930804,1.78614e+16,2017-07-01_10-18-05,That's cool!,[],[],cool,['cool'],[u'cool'],cool,0.35,0.35,Positive,Positive
303,303,303,"{""username"":""jo_doerbecker"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19120895_1243046635805005_3259708911548104704_a.jpg"",""id"":""1655648185""}",1499565346,1.78617e+16,2017-07-04_13-37-20,Great work ladies!,[],[],Great work ladies,"['Great', 'work', 'ladies']","[u'great', u'work', u'ladi']",Great work ladies,0.8,0.8,Positive,Positive
304,304,304,"{""username"":""valquirit_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071433_165800677482499_563742082829647872_n.jpg"",""id"":""28590017""}",1499271790,1.78603e+16,2017-07-04_13-37-20,Amazing!,[],[],Amazing,['Amazing'],[u'amaz'],Amazing,0.6000000000000001,0.6000000000000001,Positive,Positive
305,305,305,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1499263529,1.78724e+16,2017-07-04_13-37-20,Great story and awesome work,[],[],Great story awesome work,"['Great', 'story', 'awesome', 'work']","[u'great', u'stori', u'awesom', u'work']",Great story awesome work,0.9,0.9,Positive,Positive
306,306,306,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1499301035,1.7887e+16,2017-07-05_14-46-01,I thought you tag them very slowly.,[],[],thought tag slowly,"['thought', 'tag', 'slowly']","[u'thought', u'tag', u'slowli']",thought tag slowly,-0.30000000000000004,-0.30000000000000004,Neutral,Neutral
307,307,307,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1499378067,1.78648e+16,2017-07-06_13-49-37,Absolutely!,[],[],Absolutely,['Absolutely'],[u'absolut'],Absolutely,0.2,0.2,Neutral,Neutral
308,308,308,"{""username"":""blakeehaskell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19121160_311925579212982_7740172559412363264_a.jpg"",""id"":""315721940""}",1499375736,1.78615e+16,2017-07-06_13-49-37,Cool! Any information on how to apply for similar coop positions?,[],[],Cool information apply similar coop positions,"['Cool', 'information', 'apply', 'similar', 'coop', 'positions']","[u'cool', u'inform', u'appli', u'similar', u'coop', u'posit']",Fool information apply similar cook positions,0.175,0.0,Neutral,Neutral
309,309,309,"{""username"":""tremals"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12256854_1192987947402464_2047935837_a.jpg"",""id"":""200676227""}",1499731138,1.78795e+16,2017-07-10_13-38-09,Do you ever get ticks during your jaunts?,[],[],ever get ticks jaunts,"['ever', 'get', 'ticks', 'jaunts']","[u'ever', u'get', u'tick', u'jaunt']",ever get tricks jaunty,0.0,0.0,Neutral,Neutral
310,310,310,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1499719169,1.78631e+16,2017-07-10_13-38-09,Go Kerry!,[],[],Go Kerry,"['Go', 'Kerry']","['go', u'kerri']",To Merry,0.0,0.0,Neutral,Neutral
311,311,311,"{""username"":""ryanwunsch77"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11312524_1074831915860609_1525575592_a.jpg"",""id"":""1163955261""}",1500216995,1.78884e+16,2017-07-12_14-44-37,Mr Didiuk,[],[],Mr Didiuk,"['Mr', 'Didiuk']","['mr', u'didiuk']",Or Didiuk,0.0,0.0,Neutral,Neutral
312,312,312,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1499904638,1.789e+16,2017-07-12_14-44-37,ermagerd. Snehk!,[],[],ermagerd Snehk,"['ermagerd', 'Snehk']","[u'ermagerd', u'snehk']",ermagerd Neck,0.0,0.0,Neutral,Neutral
313,313,313,"{""username"":""janmul66"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065757_744534699070758_2250835091016122368_n.jpg"",""id"":""3425905389""}",1499902419,1.78892e+16,2017-07-12_14-44-37,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
314,314,314,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1499896387,1.78795e+16,2017-07-12_14-44-37,That's downright hystorical! Go Andy!!,[],[],downright hystorical Go Andy,"['downright', 'hystorical', 'Go', 'Andy']","[u'downright', u'hystor', 'go', u'andi']",downright historical To Andy,0.0,0.0,Neutral,Neutral
315,315,315,"{""username"":""wwfcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11328257_842212119202175_1227585863_a.jpg"",""id"":""280744318""}",1500639862,1.78894e+16,2017-07-19_11-44-09,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
316,316,316,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1501026588,1.78777e+16,2017-07-25_13-28-53,That. Is. Awesome.,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive
317,317,317,"{""username"":""reply.io"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23735320_1978082999114124_9044710506966810624_n.jpg"",""id"":""4987368711""}",1502054246,1.78922e+16,2017-07-27_12-22-31,nice,[],[],nice,['nice'],[u'nice'],nice,0.6,0.6,Positive,Positive
318,318,318,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1501208995,1.78647e+16,2017-07-27_12-22-31,A at .....!,"['#typicalday', '#environmentcanada', '#nothingtypicalaboutthis']",[],,[],[],,0.0,0.0,Neutral,Neutral
319,319,319,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1501613714,1.78692e+16,2017-08-01_11-24-26,Cool photo!,[],[],Cool photo,"['Cool', 'photo']","[u'cool', u'photo']",Fool photo,0.35,0.0,Positive,Neutral
320,320,320,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1501818235,1.7877e+16,2017-08-03_13-17-08,Such a picturesque nest,[],[],Such picturesque nest,"['Such', 'picturesque', 'nest']","[u'such', u'picturesqu', u'nest']",Such picturesque nest,0.0,0.0,Neutral,Neutral
321,321,321,"{""username"":""abdelhakfes57"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25022367_314261475731608_8983723135299747840_n.jpg"",""id"":""5520857428""}",1502231668,1.788e+16,2017-08-07_11-00-22,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
322,322,322,"{""username"":""autohotcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985796_1844507619101227_7243249421700300800_a.jpg"",""id"":""5718463371""}",1502465982,1.78524e+16,2017-08-09_08-23-50,Awesome!,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive
323,323,323,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1502337192,1.78929e+16,2017-08-09_13-29-05,I agree! Let's hope it stays that way,[],[],agree Let hope stays way,"['agree', 'Let', 'hope', 'stays', 'way']","[u'agre', u'let', u'hope', u'stay', u'way']",agree Met hope stays way,0.0,0.0,Neutral,Neutral
324,324,324,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1504059865,1.78719e+16,2017-08-11_08-27-08,,['#eventplan'],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
325,325,325,"{""username"":""narrativedigitalmarketing"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19120732_1480718028660435_3520019333101125632_a.jpg"",""id"":""5403254982""}",1502794157,1.7867e+16,2017-08-11_08-27-08,Absolutely stunning.,[],[],Absolutely stunning,"['Absolutely', 'stunning']","[u'absolut', u'stun']",Absolutely stunning,0.5,0.5,Positive,Positive
326,326,326,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1502475459,1.78533e+16,2017-08-11_08-27-08,we will seek permission and get back to you!,[],[],seek permission get back,"['seek', 'permission', 'get', 'back']","[u'seek', u'permiss', u'get', u'back']",seek permission get back,0.0,0.0,Neutral,Neutral
327,327,327,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1502467071,1.7869e+16,2017-08-11_08-27-08,Can you please send me one of the penguins that can fly? Will DM you my address,[],[],please send one penguins fly DM address,"['please', 'send', 'one', 'penguins', 'fly', 'DM', 'address']","[u'pleas', u'send', u'one', u'penguin', u'fli', 'dm', u'address']",please send one penguins fly of address,0.8,0.8,Positive,Positive
328,328,328,"{""username"":""chatshell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036481_1516077081839012_611027246102085632_n.jpg"",""id"":""266076344""}",1502881180,1.78859e+16,2017-08-15_12-48-53,Great pic!,[],[],Great pic,"['Great', 'pic']","[u'great', u'pic']",Great pick,0.8,0.8,Positive,Positive
329,329,329,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1502838008,1.78689e+16,2017-08-15_12-48-53,That HRG tho,[],[],HRG tho,"['HRG', 'tho']","[u'hrg', u'tho']",HRG the,0.0,0.0,Neutral,Neutral
330,330,330,"{""username"":""doogie_bliss"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20226017_1596010397096336_2671289668917526528_a.jpg"",""id"":""1694764788""}",1504304082,1.78973e+16,2017-09-01_13-16-14,"My, my, my...... a young Bill Appleby. HEY Bill!",[],[],young Bill Appleby HEY Bill,"['young', 'Bill', 'Appleby', 'HEY', 'Bill']","[u'young', u'bill', u'applebi', u'hey', u'bill']",young Will Appleby HEY Will,0.1,0.1,Neutral,Neutral
331,331,331,"{""username"":""reneeturza"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10964085_1435971263361744_157694490_a.jpg"",""id"":""1709762412""}",1504663278,1.78966e+16,2017-09-05_14-09-00,is this you?,[],[],,[],[],,0.0,0.0,Neutral,Neutral
332,332,332,"{""username"":""edkellaway13"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14736411_1377933818897762_2119535926437740544_a.jpg"",""id"":""295238602""}",1504659697,1.78972e+16,2017-09-05_14-09-00,".zauner fire me up, found like areas this summer with these beauties",[],[],zauner fire found like areas summer beauties,"['zauner', 'fire', 'found', 'like', 'areas', 'summer', 'beauties']","[u'zauner', u'fire', u'found', u'like', u'area', u'summer', u'beauti']",manner fire found like areas summer beauties,0.0,0.0,Neutral,Neutral
333,333,333,"{""username"":""ben.zauner"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13355499_446727612164325_1048186390_a.jpg"",""id"":""451508408""}",1504650143,1.78977e+16,2017-09-05_14-09-00,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
334,334,334,"{""username"":""aaronrphotography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13636119_297879243894402_842509726_a.jpg"",""id"":""3032374484""}",1507474925,1.78435e+16,2017-09-15_13-37-31,awesome capture! ...,[],[],awesome capture,"['awesome', 'capture']","[u'awesom', u'captur']",awesome capture,1.0,1.0,Positive,Positive
335,335,335,"{""username"":""nichitabobic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26305005_123233708377243_1816923779280928768_n.jpg"",""id"":""185425927""}",1506595618,1.78727e+16,2017-09-15_13-37-31,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
336,336,336,"{""username"":""abdelhakfes57"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25022367_314261475731608_8983723135299747840_n.jpg"",""id"":""5520857428""}",1505573979,1.7898e+16,2017-09-15_13-37-31,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
337,337,337,"{""username"":""curiouswolf730"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22351969_138146180150176_8389841102290550784_n.jpg"",""id"":""4011094413""}",1505603957,1.78735e+16,2017-09-16_10-53-51,Eh,[],[],Eh,['Eh'],['eh'],Oh,0.0,0.0,Neutral,Neutral
338,338,338,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1505912087,1.78992e+16,2017-09-19_13-27-39,Well done LML!,[],[],Well done LML,"['Well', 'done', 'LML']","[u'well', u'done', u'lml']",Well done LML,0.0,0.0,Neutral,Neutral
339,339,339,"{""username"":""motiahedward"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21373388_1931210963799379_7585953125765218304_a.jpg"",""id"":""6002994345""}",1505867068,1.79008e+16,2017-09-19_13-27-39,That's impressive on nature,[],[],impressive nature,"['impressive', 'nature']","[u'impress', u'natur']",impressive nature,1.0,1.0,Positive,Positive
340,340,340,"{""username"":""sliminjections"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/20986882_466684537022837_8179814989607993344_n.jpg"",""id"":""5865802845""}",1507077069,1.79119e+16,2017-10-03_12-19-58,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
341,341,341,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1507075950,1.79009e+16,2017-10-03_12-19-58,What a spectacular sight!,[],[],spectacular sight,"['spectacular', 'sight']","[u'spectacular', u'sight']",spectacular sight,0.6,0.6,Positive,Positive
342,342,342,"{""username"":""cole12tomlinson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21149243_1284147958379366_1967333654245933056_a.jpg"",""id"":""387821164""}",1507061225,1.79014e+16,2017-10-03_12-19-58,.watt,[],[],watt,['watt'],[u'watt'],watt,0.0,0.0,Neutral,Neutral
343,343,343,"{""username"":""jeffdickie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20837684_1606793529360547_3621135576352161792_a.jpg"",""id"":""1694369500""}",1507058591,1.79012e+16,2017-10-03_12-19-58,So cool!,[],[],cool,['cool'],[u'cool'],cool,0.35,0.35,Positive,Positive
344,344,344,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1507926309,1.79024e+16,2017-10-12_13-09-59,Just one more reason to love that,['#birdnerd'],[],one reason love,"['one', 'reason', 'love']","[u'one', u'reason', u'love']",one reason love,0.5,0.5,Positive,Positive
345,345,345,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1507926247,1.79033e+16,2017-10-13_11-28-58,Great video!!,[],[],Great video,"['Great', 'video']","[u'great', u'video']",Great video,0.8,0.8,Positive,Positive
346,346,346,"{""username"":""beyondbeaniema"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23734505_163285867598474_3579445896472952832_n.jpg"",""id"":""3683579638""}",1509094210,1.78918e+16,2017-10-19_13-14-25,Made my day!,[],[],Made day,"['Made', 'day']","[u'made', u'day']",Made day,0.0,0.0,Neutral,Neutral
347,347,347,"{""username"":""eggz_avier"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14701063_977586769016796_8887834691881664512_a.jpg"",""id"":""428136400""}",1510955316,1.78828e+16,2017-10-27_12-24-47,envoie des photos pour ce concours !! en plus ca donne $ pour l’environnement lol,[],[],envoie des photos pour ce concours en plus ca donne pour environnement lol,"['envoie', 'des', 'photos', 'pour', 'ce', 'concours', 'en', 'plus', 'ca', 'donne', 'pour', 'environnement', 'lol']","[u'envoi', u'des', u'photo', u'pour', 'ce', u'concour', 'en', u'plus', 'ca', u'donn', u'pour', u'environn', u'lol']",envoy des photo pour ce concourse en plus ca donne pour environment ll,0.8,0.0,Positive,Neutral
348,348,348,"{""username"":""ibavideira"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16584092_1927283517516453_2173607189577465856_a.jpg"",""id"":""4566517340""}",1510184599,1.7881e+16,2017-10-27_12-24-47,very beautiful,[],[],beautiful,['beautiful'],[u'beauti'],beautiful,0.85,0.85,Positive,Positive
349,349,349,"{""username"":""lisawarkentin22"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13259637_1007692225981191_2104868820_a.jpg"",""id"":""1665272850""}",1509197845,1.78887e+16,2017-10-27_12-24-47,Beautiful picture!,[],[],Beautiful picture,"['Beautiful', 'picture']","[u'beauti', u'pictur']",Beautiful picture,0.85,0.85,Positive,Positive
350,350,350,"{""username"":""motiahedward"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21373388_1931210963799379_7585953125765218304_a.jpg"",""id"":""6002994345""}",1511065312,1.78955e+16,2017-11-10_12-50-33,That's great on climate change,[],[],great climate change,"['great', 'climate_change']","[u'great', u'climate_chang']",great climate change,0.8,0.8,Positive,Positive
