,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
68,68,12,1.46023e+18,Entomologist Johanne Delisle says science is a privilege that allows us to satisfy our curiosity & to make extraordinary discoveries. Her work is dedicated to gaining basic knowledge of the & the hemlock looper’s epidemic cycle. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87a01737e9764b9acc619c1398508fb0/5AE5917C/t51.2885-15/e35/17077007_217106275431835_839838351736438784_n.jpg,BRDxEPQgFt-,0,GraphImage,"[""sprucebudworm"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-02-28T06:36:25,[],False,2017-02-28_06-36-25,naturalresourcescanada,4211313612,,Entomologist Johanne Delisle says science privilege allows us satisfy curiosity make extraordinary discoveries work dedicated gaining basic knowledge hemlock epidemic cycle,"['Entomologist', 'Johanne', 'Delisle', 'says', 'science', 'privilege', 'allows', 'us', 'satisfy', 'curiosity', 'make', 'extraordinary', 'discoveries', 'work', 'dedicated', 'gaining', 'basic', 'knowledge', 'hemlock', 'epidemic', 'cycle']","[u'entomologist', u'johann', u'delisl', u'say', u'scienc', u'privileg', u'allow', 'us', u'satisfi', u'curios', u'make', u'extraordinari', u'discoveri', u'work', u'dedic', u'gain', u'basic', u'knowledg', u'hemlock', u'epidem', u'cycl']",Entomologist Johanne Delisle says science is a privilege that allows us to satisfy our curiosity & to make extraordinary discoveries. \nHer work is dedicated to gaining basic knowledge of the #SpruceBudworm & the hemlock looper’s epidemic cycle. \n#WomenInScience #STEMGirls  #GirlsLoveScience #NRCanSci
69,69,16,1.46023e+18,Catherine McNalty and Cindy Shaw collect soil samples to inform forest reclamation for the Forest Floor Recovery Index Manual.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6bcf4e9e603c5ddce4ad95c4e1dee3e8/5AE72A79/t51.2885-15/e35/16788495_727058897471523_2953086824009957376_n.jpg,BRDyeLmAqdA,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-02-28T06:48:42,[],False,2017-02-28_06-48-42,naturalresourcescanada,4211313612,,Catherine McNalty Cindy Shaw collect soil samples inform forest reclamation Forest Floor Recovery Index Manual,"['Catherine', 'McNalty', 'Cindy', 'Shaw', 'collect', 'soil', 'samples', 'inform', 'forest', 'reclamation', 'Forest', 'Floor', 'Recovery', 'Index', 'Manual']","[u'catherin', u'mcnalti', u'cindi', u'shaw', u'collect', u'soil', u'sampl', u'inform', u'forest', u'reclam', u'forest', u'floor', u'recoveri', u'index', u'manual']",Catherine McNalty and Cindy Shaw collect soil samples to inform forest reclamation for the Forest Floor Recovery Index Manual. #WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci
70,70,13,1.4611e+18,"With a specialty in catalysis and reaction engineering, Dr. Cecile Siewe is the DG for CanmetENERGY. Her lab conducts research into the development of tech for a range of options. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/318893214a89455c4535314078d60dce/5AD964B5/t51.2885-15/e35/16908795_1037289633081115_577150098849398784_n.jpg,BRG3PjcAv97,0,GraphImage,"[""cleanenergy"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-01T11:28:07,[],False,2017-03-01_11-28-07,naturalresourcescanada,4211313612,,specialty catalysis reaction engineering Dr Cecile Siewe DG CanmetENERGY lab conducts research development tech range options,"['specialty', 'catalysis', 'reaction', 'engineering', 'Dr', 'Cecile', 'Siewe', 'DG', 'CanmetENERGY', 'lab', 'conducts', 'research', 'development', 'tech', 'range', 'options']","[u'specialti', u'catalysi', u'reaction', u'engin', 'dr', u'cecil', u'siew', 'dg', u'canmetenergi', u'lab', u'conduct', u'research', u'develop', u'tech', u'rang', u'option']","With a specialty in catalysis and reaction engineering, Dr. Cecile Siewe is the DG for CanmetENERGY. \nHer lab conducts research into the development of tech for a range of #CleanEnergy options. \n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci"
71,71,20,1.46238e+18,"Canada’s st woman to fly in space, Dr. Roberta Bondar, worked at NRCan’s Great Lakes Forestry Research Centre. She was hired as a student in to work on forest tent caterpillar studies. Dr. Bondar visited to GLFC shortly after her return from space and was presented w/ a brooch that was a replica of a ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bd11c39a95c2a24885480b918647cbe9/5AF89169/t51.2885-15/e35/16906698_406837286335124_262981809606754304_n.jpg,BRLZlTBgBUl,0,GraphSidecar,"[""sprucebudworm"",""funfact"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:45:08,[],False,2017-03-03_05-45-08,naturalresourcescanada,4211313612,,st woman fly space Dr Roberta Bondar worked Great Lakes Forestry Research Centre hired student work forest tent caterpillar studies Dr Bondar visited GLFC shortly return space presented brooch replica,"['st', 'woman', 'fly', 'space', 'Dr', 'Roberta', 'Bondar', 'worked', 'Great', 'Lakes', 'Forestry', 'Research', 'Centre', 'hired', 'student', 'work', 'forest', 'tent', 'caterpillar', 'studies', 'Dr', 'Bondar', 'visited', 'GLFC', 'shortly', 'return', 'space', 'presented', 'brooch', 'replica']","['st', u'woman', u'fli', u'space', 'dr', u'roberta', u'bondar', u'work', u'great', u'lake', u'forestri', u'research', u'centr', u'hire', u'student', u'work', u'forest', u'tent', u'caterpillar', u'studi', 'dr', u'bondar', u'visit', u'glfc', u'short', u'return', u'space', u'present', u'brooch', u'replica']","Canada’s 1st woman to fly in space, Dr. Roberta Bondar, worked at NRCan’s Great Lakes Forestry Research Centre. \nShe was hired as a student in 1963 to work on forest tent caterpillar studies. \nDr. Bondar visited to GLFC shortly after her return from space and was presented w/ a brooch that was a replica of a #SpruceBudworm \n#FunFact #WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci"
72,72,8,1.46238e+18,CanmetMATERIALS research scientist Irina Pushkareva says she’s a scientist b/c she enjoys “resolving complex problems in the materials field.”,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fde01e4bea622e06bdedc4f9de54d61/5ADB755A/t51.2885-15/e35/16789410_385466905160328_341706309579571200_n.jpg,BRLZ8Udg9RZ,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:48:17,[],False,2017-03-03_05-48-17,naturalresourcescanada,4211313612,,CanmetMATERIALS research scientist Irina Pushkareva says scientist enjoys resolving complex problems materials field,"['CanmetMATERIALS', 'research', 'scientist', 'Irina', 'Pushkareva', 'says', 'scientist', 'enjoys', 'resolving', 'complex', 'problems', 'materials', 'field']","[u'canmetmateri', u'research', u'scientist', u'irina', u'pushkareva', u'say', u'scientist', u'enjoy', u'resolv', u'complex', u'problem', u'materi', u'field']",CanmetMATERIALS research scientist Irina Pushkareva says she’s a scientist b/c she enjoys “resolving complex problems in the materials field.” #WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci
73,73,7,1.46238e+18,Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05a94bd12aaba53dce31ecc5698e7fa1/5AE7D2DF/t51.2885-15/e35/16908520_1792093104445913_2335576728501485568_n.jpg,BRLaTtuAohS,1,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:51:28,[],False,2017-03-03_05-51-28,naturalresourcescanada,4211313612,,Scientist Dr Amanda Roe conducts research population genetics genomics invasive domestic forest insect pests,"['Scientist', 'Dr', 'Amanda', 'Roe', 'conducts', 'research', 'population', 'genetics', 'genomics', 'invasive', 'domestic', 'forest', 'insect', 'pests']","[u'scientist', 'dr', u'amanda', u'roe', u'conduct', u'research', u'popul', u'genet', u'genom', u'invas', u'domest', u'forest', u'insect', u'pest']",Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. \n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci
74,74,14,1.46552e+18,Check out forest fire research specialist Chelene Hanes! She conducts studies on fire danger and fire behaviour using spatial analysis tools.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/36f2643d28d805ee57e745585bd8be2f/5AEE9C16/t51.2885-15/e35/17125359_188716974953302_1862870063808249856_n.jpg,BRWlU6ogHV3,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-07T13:59:24,[],False,2017-03-07_13-59-24,naturalresourcescanada,4211313612,,Check forest fire research specialist Chelene Hanes conducts studies fire danger fire behaviour using spatial analysis tools,"['Check', 'forest', 'fire', 'research', 'specialist', 'Chelene', 'Hanes', 'conducts', 'studies', 'fire', 'danger', 'fire', 'behaviour', 'using', 'spatial', 'analysis', 'tools']","[u'check', u'forest', u'fire', u'research', u'specialist', u'chelen', u'hane', u'conduct', u'studi', u'fire', u'danger', u'fire', u'behaviour', u'use', u'spatial', u'analysi', u'tool']",Check out forest fire research specialist Chelene Hanes! She conducts studies on fire danger and fire behaviour using spatial analysis tools.\n\n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci
75,75,14,1.46552e+18,"Meet Nikole Bingham-Koslowski, sedimentary basin geologist. Her research is helping unravel the geology and evolution of Canada’s Atlantic margin.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b60585547b15567ce390fa93899ee55/5AE3FF64/t51.2885-15/e35/17076644_1091224401007183_8717882926173257728_n.jpg,BRWlgpEgbek,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-07T14:01:00,[],False,2017-03-07_14-01-00,naturalresourcescanada,4211313612,,Meet Nikole Bingham Koslowski sedimentary basin geologist research helping unravel geology evolution Atlantic margin,"['Meet', 'Nikole', 'Bingham', 'Koslowski', 'sedimentary', 'basin', 'geologist', 'research', 'helping', 'unravel', 'geology', 'evolution', 'Atlantic', 'margin']","[u'meet', u'nikol', u'bingham', u'koslowski', u'sedimentari', u'basin', u'geologist', u'research', u'help', u'unravel', u'geolog', u'evolut', u'atlant', u'margin']","Meet Nikole Bingham-Koslowski, sedimentary basin geologist. Her research is helping unravel the geology and evolution of Canada’s Atlantic margin.  #WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci"
76,76,25,1.46552e+18,"NRCan Scientist Lisa Nykolaishen uses GPS to measure crustal motions caused by tectonic processes that generate earthquakes near Haida Gwaii, B.C.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fbbe206f8b76610884b6e011efa1b652/5ADDC9BC/t51.2885-15/e35/17076873_1272821826135070_8347466203328937984_n.jpg,BRWlqqMg0Dc,1,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-07T14:02:22,[],False,2017-03-07_14-02-22,naturalresourcescanada,4211313612,,NRCan Scientist Lisa Nykolaishen uses GPS measure crustal motions caused tectonic processes generate earthquakes near Haida Gwaii,"['NRCan', 'Scientist', 'Lisa', 'Nykolaishen', 'uses', 'GPS', 'measure', 'crustal', 'motions', 'caused', 'tectonic', 'processes', 'generate', 'earthquakes', 'near', 'Haida', 'Gwaii']","[u'nrcan', u'scientist', u'lisa', u'nykolaishen', u'use', u'gps', u'measur', u'crustal', u'motion', u'caus', u'tecton', u'process', u'generat', u'earthquak', u'near', u'haida', u'gwaii']","NRCan Scientist Lisa Nykolaishen uses GPS to measure crustal motions caused by tectonic processes that generate earthquakes near Haida Gwaii, B.C.\n\n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci"
77,77,7,1.46612e+18,"Why is Joanne White a scientist? “I’m naturally curious, and I want my work to have meaning.” Specializing in the remote sensing of forest dynamics, Joanne detects the changes in the extent and health of Canada’s forests.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b1bd814206f04162e08c4c7ec6e0ce5b/5AFA2AD7/t51.2885-15/e35/17076007_1430440060361234_3106872727953211392_n.jpg,BRYtAiqAgxD,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-08T09:45:00,[],False,2017-03-08_09-45-00,naturalresourcescanada,4211313612,,Joanne White scientist naturally curious want work meaning Specializing remote sensing forest dynamics Joanne detects changes extent health forests,"['Joanne', 'White', 'scientist', 'naturally', 'curious', 'want', 'work', 'meaning', 'Specializing', 'remote', 'sensing', 'forest', 'dynamics', 'Joanne', 'detects', 'changes', 'extent', 'health', 'forests']","[u'joann', u'white', u'scientist', u'natur', u'curious', u'want', u'work', u'mean', u'special', u'remot', u'sens', u'forest', u'dynam', u'joann', u'detect', u'chang', u'extent', u'health', u'forest']","Why is Joanne White a scientist? “I’m naturally curious, and I want my work to have meaning.” Specializing in the remote sensing of forest dynamics, Joanne detects the changes in the extent and health of Canada’s forests.\n\n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci"
78,78,24,1.46612e+18,Happy International Women’s Day!Thank you for celebrating NRCan’s women in science with us!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/65c075af0f5a14dbdc4e45f3342b9c82/5AFD8F17/t51.2885-15/e35/17126261_1850522938522612_4832665637744541696_n.jpg,BRYtI4OAgP4,0,GraphImage,"[""womeninscience"",""internationalwomensday"",""iwd"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-08T09:46:09,[],False,2017-03-08_09-46-09,naturalresourcescanada,4211313612,,Happy International Day Thank celebrating women science us,"['Happy', 'International', 'Day', 'Thank', 'celebrating', 'women', 'science', 'us']","[u'happi', u'intern', u'day', u'thank', u'celebr', u'women', u'scienc', 'us']",Happy International Women’s Day!\n\nThank you for celebrating NRCan’s women in science with us!  #WomenInScience #InternationalWomensDay #IWD  #STEMGirls #GirlsLoveScience #NRCanSci
79,79,14,1.46612e+18,PS Rudd speaks to the importance of attracting more women into senior roles to lead the revolution,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a6be77f87470863c4e525aa3b7ce0a90/5AF52596/t51.2885-15/e35/17126962_209573836190401_6034910095807086592_n.jpg,BRYtSzGAn8D,0,GraphImage,"[""cleanenergy""]",[],2017-03-08T09:47:30,[],False,2017-03-08_09-47-30,naturalresourcescanada,4211313612,,PS Rudd speaks importance attracting women senior roles lead revolution,"['PS', 'Rudd', 'speaks', 'importance', 'attracting', 'women', 'senior', 'roles', 'lead', 'revolution']","['ps', u'rudd', u'speak', u'import', u'attract', u'women', u'senior', u'role', u'lead', u'revolut']",PS Rudd speaks to the importance of attracting more women into senior roles to lead the #CleanEnergy revolution
80,80,8,1.46612e+18,Minister Carr meets with CEO of Hess Corporationto discuss outlook of U.S.’s sector and implications on,https://instagram.fyvr3-1.fna.fbcdn.net/vp/51c02018de84cbbc1527eeeb73fc2327/5AF9F12D/t51.2885-15/e35/17076271_1432445283496420_5543589261896318976_n.jpg,BRYteAlg_pi,0,GraphImage,"[""oilandgas"",""canada"",""houston"",""hou"",""ceraweek""]",[],2017-03-08T09:49:02,[],False,2017-03-08_09-49-02,naturalresourcescanada,4211313612,,Minister Carr meets CEO Hess Corporationto discuss outlook sector implications,"['Minister', 'Carr', 'meets', 'CEO', 'Hess', 'Corporationto', 'discuss', 'outlook', 'sector', 'implications']","[u'minist', u'carr', u'meet', u'ceo', u'hess', u'corporationto', u'discuss', u'outlook', u'sector', u'implic']",Minister Carr meets with CEO of Hess Corporationto discuss outlook of U.S.’s #OilandGas sector and implications on #Canada #Houston #HOU #CERAWeek
81,81,18,1.47545e+18,"Forests are a dominant feature of Canada’s landscape and are central to its economy. Forests enrich the lives of all Canadians, offer a place of sanctuary and recreation and are fundamental to the cultural and spiritual values of Indigenous peoples. Forests provide habitat for wildlife, moderate climate and filter air and water. On International Day of Forests, March , take a moment to Celebrate Canada’s forests. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/553b7c53fd43eb469e5353e3813c7863/5AF667D3/t51.2885-15/e35/17332913_654040091466418_2632375396904992768_n.jpg,BR528R5gHJy,1,GraphImage,"[""intforestday"",""cdnforests"",""wildlife"",""forest""]",[],2017-03-21T07:46:45,[],False,2017-03-21_07-46-45,naturalresourcescanada,4211313612,,Forests dominant feature landscape central economy Forests enrich lives Canadians offer place sanctuary recreation fundamental cultural spiritual values Indigenous peoples Forests provide habitat wildlife moderate climate filter air water International Day Forests March take moment Celebrate forests,"['Forests', 'dominant', 'feature', 'landscape', 'central', 'economy', 'Forests', 'enrich', 'lives', 'Canadians', 'offer', 'place', 'sanctuary', 'recreation', 'fundamental', 'cultural', 'spiritual', 'values', 'Indigenous', 'peoples', 'Forests', 'provide', 'habitat', 'wildlife', 'moderate', 'climate', 'filter', 'air', 'water', 'International', 'Day', 'Forests', 'March', 'take', 'moment', 'Celebrate', 'forests']","[u'forest', u'domin', u'featur', u'landscap', u'central', u'economi', u'forest', u'enrich', u'live', u'canadian', u'offer', u'place', u'sanctuari', u'recreat', u'fundament', u'cultur', u'spiritu', u'valu', u'indigen', u'peopl', u'forest', u'provid', u'habitat', u'wildlif', u'moder', u'climat', u'filter', u'air', u'water', u'intern', u'day', u'forest', u'march', u'take', u'moment', u'celebr', u'forest']","Forests are a dominant feature of Canada’s landscape and are central to its economy. Forests enrich the lives of all Canadians, offer a place of sanctuary and recreation and are fundamental to the cultural and spiritual values of Indigenous peoples. Forests provide habitat for wildlife, moderate climate and filter air and water. \nOn International Day of Forests, March 21, take a moment to Celebrate Canada’s forests. \n#IntForestDay #CDNForests #Wildlife #Forest"
